Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;4;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;4;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;4;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;4;17.25;1;8.0;10.0;5;20.0;
6;1;13.8999996185;8.625;4;17.25;1;9.0;10.0;5;20.0;
7;1;14.8999996185;8.625;4;17.5949993134;1;9.5;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;4;17.8861961365;1;9.5;10.0;5;20.3999996185;
9;1;15.7317180634;8.94309806824;4;18.6667137146;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;16.2000274658;9.3333568573;4;19.3355960846;1;9.66343975067;10.3632001877;4;20.9903717041;
11;1;17.2000274658;9.6677980423;4;19.8991127014;1;9.72283363342;10.4951858521;3;22.0419120789;
12;1;18.2000274658;9.94955635071;4;20.3669185638;1;9.95943069458;11.0209560394;3;22.9143505096;
13;1;19.2000274658;10.1834592819;4;20.7504444122;1;11.7228336334;11.4571752548;3;23.6214065552;
14;1;20.2000274658;10.3752222061;4;21.0616092682;1;12.7228336334;11.8107032776;3;24.1832637787;
15;1;21.2000274658;10.5308046341;5;21.25;1;13.7228336334;12.0916318893;3;24.6226100922;
16;1;22.2000274658;10.625;5;21.25;1;14.7228336334;12.3113050461;3;24.9617595673;
17;1;23.2000274658;10.625;5;21.25;1;15.7228336334;12.4808797836;3;25.0;
18;1;24.2000274658;10.625;5;21.25;1;16.7228336334;12.5;3;25.0;
19;1;24.75;10.625;5;21.25;1;17.625;12.5;3;25.0;
20;1;24.75;10.625;5;21.25;1;17.625;12.5;5;25.0;
21;1;24.75;10.625;6;21.25;1;17.625;12.5;5;25.0;
22;1;24.75;10.625;6;21.25;1;17.625;12.5;5;25.0;
23;1;24.75;10.625;7;21.25;1;17.625;12.5;5;25.0;
24;1;24.75;10.625;7;21.25;1;17.625;12.5;5;25.0;
25;1;24.75;10.625;7;21.25;1;17.625;12.5;7;25.0;
26;1;24.75;10.625;7;21.25;1;17.625;12.5;7;25.0;
27;1;24.75;10.625;7;21.25;1;17.625;12.5;7;25.0;
28;1;24.75;10.625;7;21.25;1;17.625;12.5;8;25.0;
29;1;24.75;10.625;8;21.25;1;17.625;12.5;8;25.0;
30;1;24.75;10.625;9;21.25;1;17.625;12.5;5;25.0;
31;1;24.75;10.625;9;21.25;1;15.625;13.5;5;25.0;
32;1;24.75;10.625;9;21.25;1;14.625;14.5;5;25.0;
33;1;24.75;10.625;9;21.25;1;13.625;15.5;5;25.0;
34;1;24.75;10.625;9;21.25;1;12.625;16.5;5;25.0;
35;1;24.75;10.625;10;21.25;1;12.0;17.5;5;25.0;
36;1;24.75;10.625;8;21.25;1;12.0;18.5;5;25.0;
37;1;24.75;10.625;8;21.25;1;12.0;19.5;5;25.0;
38;1;24.75;11.625;8;21.25;1;12.0;20.5;6;25.0;
39;1;24.75;12.625;8;21.25;1;12.0;21.5;9;25.0;
40;2;24.75;13.625;5;33.25;1;12.0;22.5;9;25.0;
41;2;25.75;15.625;5;33.7299995422;1;12.0;23.5;9;25.0;
42;2;26.75;17.625;5;34.169295311;1;12.0;24.5;11;25.0;
43;2;26.75;18.625;5;34.5673007965;1;12.0;25.5;11;25.0;
44;2;26.75;19.625;4;34.9245643616;1;12.0;26.5;11;25.0;
45;2;26.75;20.625;5;35.2425575256;1;12.0;27.5;13;25.0;
46;2;26.75;21.625;5;35.5234498978;1;12.0;28.5;14;25.0;
47;2;26.75;22.625;5;35.7698879242;2;12.0;29.5;11;35.0;
48;2;26.75;23.625;6;35.9847984314;2;14.0;28.5;12;35.3999996185;
49;2;26.75;24.625;5;36.1712236404;2;14.0;30.5;12;35.7743997574;
50;2;26.75;25.625;6;36.25;2;14.0;32.5;13;36.1219387054;
51;3;26.75;26.625;4;36.25;2;15.0;31.5;13;36.4420347214;
52;3;26.75;27.625;4;36.25;2;14.0;33.5;14;36.7347183228;
53;3;27.75;25.625;5;36.25;3;14.0;35.5;13;37.0005426407;
54;3;26.75;26.625;6;36.25;3;15.0;34.5;14;37.2404880524;
55;3;26.75;27.625;5;36.25;3;14.0;36.5;15;37.4558610916;
56;3;27.75;25.625;6;36.25;3;14.0;38.2191009521;15;37.6481971741;
57;3;26.75;26.625;6;36.25;3;15.0;37.2191009521;16;37.8191757202;
58;3;26.75;27.625;7;36.25;3;17.0;34.2191009521;16;37.9705476761;
59;3;27.75;25.625;6;36.25;3;17.0;34.2191009521;17;38.0;
60;3;26.75;26.625;6;36.25;3;19.0;31.2191028595;17;38.0;
61;3;26.75;27.625;8;37.3468751907;3;21.0;29.2191028595;17;38.0;
62;3;28.2281265259;26.0234375;8;38.2580471039;3;22.5499992371;27.5;17;38.0;
63;3;27.6187667847;27.3489723206;8;39.00461483;3;22.5499992371;26.5;17;38.0;
64;3;27.9322776794;28.6102333069;10;39.6097421646;3;22.5499992371;25.5;17;38.0;
65;3;29.1802082062;26.8168411255;10;39.9565925598;3;22.5499992371;24.5;17;38.0;
66;3;28.3739547729;27.9782962799;11;40.0;3;22.5499992371;23.5;17;38.0;
67;3;28.4000015259;29.0;13;40.0;3;22.5499992371;22.5;18;38.0;
68;3;28.4000015259;30.0;14;40.0;3;22.5499992371;22.5;18;38.0;
69;3;28.4000015259;30.0;13;40.0;3;22.5499992371;22.5;19;38.0;
70;4;28.4000015259;30.0;12;40.0;3;22.5499992371;22.5;19;38.0;
71;4;28.4000015259;30.0;11;40.0;3;22.5499992371;22.5;19;38.0;
72;4;28.4000015259;31.0;10;40.0;3;22.5499992371;22.5;20;38.0;
73;4;28.4000015259;32.0;9;40.0;3;22.5499992371;22.5;20;38.0;
74;4;28.4000015259;33.0;10;40.0;3;22.5499992371;22.5;20;38.0;
75;4;28.4000015259;34.0;10;40.0;3;22.5499992371;22.5;21;38.0;
76;4;29.4000015259;32.0;10;40.0;3;22.5499992371;22.5;21;38.0;
77;4;28.4000015259;33.0;8;40.0;3;22.5499992371;22.5;21;38.0;
78;4;28.4000015259;34.0;9;40.0;3;22.5499992371;22.5;21;38.0;
79;4;29.4000015259;32.0;9;41.0;3;22.5499992371;22.5;22;38.0;
80;4;29.4000015259;34.0;9;40.5199999809;3;22.5499992371;22.5;22;38.0;
81;4;30.4000015259;36.0;10;40.0328959823;3;22.5499992371;22.5;22;38.0;
82;4;30.4000015259;38.0;10;40.0338720419;3;22.5499992371;22.5;22;38.0;
83;4;30.4000015259;39.0;10;40.0348767303;3;22.5499992371;22.5;23;38.0;
84;4;30.4000015259;40.0;11;40.0359108672;3;22.5499992371;22.5;23;38.0;
85;4;30.4000015259;40.01795578;11;40.0369752981;3;22.5499992371;22.5;23;39.2600002289;
86;4;30.4000015259;40.0184860229;12;40.0380708836;3;20.7750015259;24.0;23;40.2707252502;
87;5;30.4000015259;41.0184860229;11;40.0;3;20.0255012512;25.3899993896;22;41.068854332;
88;5;28.4000015259;35.0;11;40.0;3;20.1592674255;26.6872596741;22;41.6926231384;
89;5;28.4000015259;35.0;12;40.0;3;21.2593841553;24.9097423553;21;42.0;
90;5;28.4000015259;35.0;12;40.0;3;22.2999992371;24.0;20;42.0;
91;5;28.4000015259;35.0;13;40.0;3;23.2999992371;24.0;19;42.0;
92;5;28.4000015259;35.0;13;40.0;3;23.4499988556;24.0;17;42.0;
93;5;28.4000015259;35.0;13;40.0;3;23.4499988556;24.0;16;42.0;
