Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;5;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.5;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;9.5;10.0;4;20.3999996185;
9;1;15.7317180634;8.94309806824;5;18.6667137146;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;16.2000274658;9.3333568573;5;19.3355960846;2;9.66343975067;10.6632003784;3;21.9903717041;
11;1;17.2000274658;9.6677980423;4;19.8991127014;2;9.94783401489;10.4951858521;3;23.0719120502;
12;1;18.2000274658;9.94955635071;4;20.3669185638;2;10.1911802292;11.0209560394;3;23.9749414921;
13;1;19.2000274658;10.1834592819;4;20.7504444122;2;11.9614667892;11.4571752548;3;24.7131726742;
14;1;20.2000274658;10.3752222061;4;21.0616092682;2;13.9614667892;11.8107032776;3;25.3067810535;
15;1;21.2000274658;10.5308046341;5;21.25;2;15.9614667892;12.0916318893;3;25.7784451246;
16;1;22.2000274658;10.625;5;21.25;2;16.9828968048;12.3113050461;3;26.1504684687;
17;1;23.2000274658;10.625;5;21.25;2;17.9902935028;12.4808797836;3;26.2221269608;
18;1;24.2000274658;10.625;5;21.25;2;18.7228336334;12.5;4;26.2560760975;
19;1;24.75;10.625;5;21.25;2;19.625;12.5;4;26.2905418873;
20;1;24.75;10.625;5;21.25;3;19.625;12.5;3;26.3255085945;
21;1;24.75;10.625;5;21.25;3;19.625;12.5;3;26.3609591722;
22;1;24.75;10.625;5;21.25;3;19.625;12.5;3;26.3968753815;
23;1;24.75;10.625;6;21.25;3;19.625;12.5;4;26.4332377911;
24;1;24.75;10.625;6;21.25;4;19.625;12.5;3;26.4700255394;
25;1;24.75;10.625;7;21.25;4;19.9557552338;12.5;3;26.5072168112;
26;1;24.75;10.625;7;21.25;4;19.9641227722;12.5;3;26.5447884798;
27;1;24.75;10.625;7;21.25;4;19.9725780487;12.5;3;26.5827163458;
28;1;24.75;10.625;7;21.25;4;19.9811115265;12.5;3;26.6209751368;
29;1;24.75;10.625;7;21.25;4;19.625;13.1483898163;3;26.6595385075;
30;1;24.75;10.625;7;21.25;4;17.9983959198;13.5;3;26.6983793974;
31;1;24.75;10.625;7;21.25;4;17.0071353912;14.5;3;27.7374696732;
32;1;24.75;10.625;8;21.25;4;17.0159301758;15.5;3;27.816780448;
33;1;24.75;10.625;9;21.25;4;17.0247764587;16.5;4;27.8974661827;
34;1;24.75;10.625;9;21.25;4;16.6519298553;17.5;5;27.9794982672;
35;1;24.75;10.625;9;21.25;4;16.6703872681;18.5;5;28.0628447533;
36;1;24.75;10.625;9;21.25;4;16.6891403198;19.5;6;28.1474699974;
37;1;24.75;10.625;10;21.25;4;16.7081794739;20.5;6;28.2333350182;
38;1;24.75;11.625;11;21.25;4;16.7275009155;21.5;7;28.3203971386;
39;1;24.75;12.625;12;21.25;4;16.747089386;22.5;7;28.4086101055;
40;2;24.75;13.625;9;36.25;4;16.7669372559;23.5;7;28.4979239702;
41;2;25.75;15.625;9;37.0;4;16.7870330811;24.5;7;28.5882848501;
42;2;26.75;17.625;9;37.6693744659;4;16.8073654175;25.5;8;28.6796357632;
43;2;27.75;18.625;9;38.2572898865;4;16.3384819031;26.5;8;28.7719156742;
44;2;28.75;19.625;10;38.7662696838;4;16.3503131866;27.5;8;28.865060091;
45;2;29.75;20.625;10;39.2013263702;4;16.3623752594;28.5;9;28.9590011835;
46;2;30.75;20.625;10;39.5690898895;4;16.3746566772;29.5;9;29.0536677837;
47;3;30.8717956543;20.625;10;39.8770179749;5;17.3871517181;27.5;6;44.1489853859;
48;3;31.941078186;21.625;9;41.1327629089;5;17.0;28.5;6;44.9948767424;
49;3;32.9986190796;22.625;9;41.2799999714;5;19.0;29.5;7;45.7606354952;
50;3;33.0250015259;23.625;11;41.3105909824;5;20.4258003235;31.5;7;46.4453452826;
51;3;33.0250015259;24.625;11;41.341766119;5;21.0;33.5;7;47.0514442921;
52;3;33.0250015259;25.625;11;41.3735172749;5;22.0;35.5;8;47.5838570595;
53;3;33.0250015259;25.625;13;41.4058350325;5;24.4659423828;37.5;9;48.0491240025;
54;3;33.0250015259;25.625;13;41.4387089014;5;25.625;37.5;9;48.4546120167;
55;3;33.0250015259;25.625;13;41.4721269608;5;26.625;37.0348548889;10;48.8078808784;
56;3;33.0250015259;25.625;14;41.5060760975;6;27.625;36.0779418945;9;49.0225126743;
57;3;33.0250015259;25.625;15;41.5405418873;6;28.625;35.1212692261;10;49.1196844578;
58;3;33.0250015259;25.625;15;42.9617414474;6;29.3250007629;34.1647834778;11;49.2165391445;
59;3;33.6313781738;26.0234375;16;44.1442456245;6;29.3250007629;34.2084312439;12;49.3129832745;
60;3;34.1290168762;26.3489723206;16;45.1159647703;6;29.3250007629;34.252155304;12;49.4089238644;
61;3;34.5306777954;26.6102333069;16;45.9074854851;6;29.3250007629;34.2959060669;13;49.5042686462;
62;3;34.8504638672;27.5753936768;17;46.534121871;6;29.3250007629;32.5;13;50.5989267826;
63;3;35.0989532471;27.7670612335;17;46.6394073963;6;30.3250007629;33.5;13;50.822809577;
64;3;35.125;27.8197040558;18;46.7026982307;6;31.3250007629;34.5;13;51.0612615347;
65;3;33.125;28.851348877;19;46.767354846;6;31.3250007629;35.5;14;51.313608408;
66;3;34.125;27.8836784363;19;46.8333239555;6;31.3250007629;36.5;13;51.5553064346;
67;3;32.125;28.9166622162;20;46.9005459547;6;31.3250007629;37.5;11;51.8162738085;
68;3;33.125;27.9502735138;21;46.9689552784;6;31.3250007629;37.5;11;52.0978405476;
69;3;34.125;27.9844779968;21;47.0384800434;7;31.3250007629;37.5;7;52.4012408257;
70;3;32.125;29.0192394257;21;47.1090424061;7;31.3250007629;37.5;7;52.7275526524;
71;3;33.125;28.0545215607;22;47.1805591583;7;31.3250007629;37.5;9;53.0776298046;
72;3;34.125;28.0902786255;22;47.2529416084;7;31.3250007629;37.5;12;55.203578949;
73;3;32.125;29.1264705658;21;47.3260958195;7;31.7210006714;38.0;12;57.0521285534;
74;6;33.125;28.1630477905;14;70.5648391247;4;22.0255012512;28.3899993896;11;35.05321455;
75;6;36.125;30.199962616;15;71.0896832943;4;22.1592674255;28.6872596741;12;36.1068007946;
76;6;36.125;33.237159729;15;71.5418195724;4;22.2593841553;28.9097423553;12;36.9313099384;
77;6;37.125;34.2745933533;15;71.9174249172;4;22.2999992371;29.0;13;37.6077506542;
78;6;38.125;36.3122062683;15;72.0491034985;4;22.2999992371;29.0;11;38.3124718666;
79;6;36.125;39.349937439;15;72.1799914837;4;22.2999992371;29.0;11;39.0400729179;
80;6;37.125;38.3877410889;15;72.3099284172;4;22.2999992371;29.0;11;39.7840213776;
81;6;38.125;38.4255485535;15;72.438757658;4;20.2999992371;30.0;11;40.5368485451;
82;6;36.125;39.4633102417;15;72.5663263798;4;19.2999992371;31.0;11;41.2904429436;
83;6;37.125;38.5009651184;16;72.6924872398;4;18.2999992371;32.0;12;42.0364208221;
84;6;38.125;38.5384597778;16;72.8170983791;4;17.2999992371;33.0;13;42.7665352821;
85;6;36.125;39.5757369995;16;72.9400248528;4;16.2999992371;34.0;13;43.4730830193;
86;6;37.125;38.6127471924;16;73.0611379147;4;16.0;35.0;14;44.149271965;
87;6;38.125;38.6494293213;17;73.180316925;4;16.0;36.0;14;44.7895064354;
88;6;36.125;39.6857337952;17;73.2974488735;4;16.0;37.0;14;45.3895635605;
89;6;37.125;38.7216148376;17;73.4124290943;4;16.0;38.0;15;45.9466543198;
90;6;38.125;38.7570266724;17;73.5251617432;4;16.0;39.0;16;46.4593839645;
91;6;36.125;39.7919197083;17;73.6355597973;4;16.0;40.0;16;46.9276165962;
92;6;37.125;38.8262557983;17;73.7199895382;4;16.0;41.0;16;47.3522844315;
93;6;35.125;40.6039924622;17;73.7862057686;4;16.0;42.0;17;47.7351675034;
94;6;34.125;41.6503448486;19;73.8510935307;4;16.0;43.0;18;48.0786643028;
95;6;33.125;42.695766449;19;73.9145944118;4;16.0;44.0;18;48.385579586;
96;6;32.125;43.7402153015;19;73.9766566753;4;16.0;45.0;18;48.6589384079;
97;6;31.1250019073;44.7836608887;20;74.0372347832;4;16.0;46.0;19;48.9018368721;
98;6;30.1250019073;45.8260650635;20;74.0962901115;4;16.0;47.0;19;48.9736232758;
99;6;29.1250019073;46.867401123;21;74.1537899971;4;16.0;48.0;20;49.0;
100;6;28.1250019073;47.9076538086;21;74.2097086906;5;17.0;46.0;18;62.5;
101;6;27.1250019073;48.9467964172;23;74.6745114326;5;19.0;46.0;18;63.2425003052;
102;6;26.1250019073;50.1321563721;23;75.1457228661;5;21.0;46.0;19;63.9200868607;
103;6;25.1250019073;51.3208847046;25;75.6211919785;5;22.0;46.0;19;64.5288133621;
104;6;25.7250003815;50.3208847046;25;76.0986666679;5;23.0;46.0;19;65.0678482056;
105;6;24.7250003815;52.3208847046;26;76.575835228;5;24.0;46.0;20;65.5389823914;
106;6;24.7250003815;54.3208847046;26;77.0503692627;5;24.2999992371;46.0;20;65.9460105896;
107;6;25.7250003815;53.3208847046;26;77.5199728012;5;24.2999992371;46.0;20;66.2940807343;
108;6;24.7250003815;55.3208847046;25;77.9824252129;5;24.2999992371;46.0;17;66.5891036987;
109;6;25.7250003815;54.3208847046;23;78.43562603;5;24.2999992371;46.0;15;66.837266922;
110;6;24.7250003815;56.3208847046;23;78.8776321411;5;24.2999992371;46.0;16;67.0;
111;6;25.7250003815;55.3208847046;25;79.3066921234;5;24.2999992371;46.0;17;67.0;
112;6;25.7250003815;54.3208847046;26;79.7212705612;5;24.2999992371;46.0;17;67.0;
113;6;24.7250003815;56.3208847046;26;80.1200666428;5;24.2999992371;46.0;17;67.0;
114;6;24.7250003815;58.3208847046;26;80.5020246506;5;24.2999992371;46.0;18;67.0;
115;6;25.7250003815;56.4872283936;27;80.8663344383;5;24.2999992371;46.0;18;67.0;
