Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;2;6.0;12.3999996185;3;21.0;1;6.0;14.1000003815;4;23.0;
2;2;7.15000009537;11.0;3;21.0199999809;1;7.0;13.1000003815;4;23.0;
3;2;8.15299987793;10.0;3;22.0503959656;1;8.0;12.1000003815;4;23.0;
4;2;8.30755901337;10.5;2;22.9213786125;1;9.0;11.5;4;23.0;
5;2;8.43820667267;10.9200000763;2;23.6430835724;1;9.60000038147;11.5;4;23.0;
6;2;9.52641105652;11.2650718689;2;24.2316761017;1;10.6000003815;11.5;4;23.0;
7;2;10.4521274567;11.543302536;2;24.7061052322;1;11.6000003815;11.5;4;23.0;
8;2;10.5588731766;11.7641716003;2;25.3326612711;1;11.8999996185;11.5;4;23.4599990845;
9;2;10.6998491287;12.0549411774;2;25.834553957;1;12.0380001068;11.7299995422;4;23.8212833405;
10;2;10.8127746582;12.2827939987;2;26.2342706919;1;12.1463851929;11.9106416702;4;24.0;
11;2;10.9027109146;12.4589796066;2;26.364800334;2;12.2000007629;12.1999998093;3;26.2000007629;
12;2;13.8234272003;12.5;3;26.4144135714;2;14.4463853836;12.6000003815;3;27.242600441;
13;2;15.8234272003;12.5;4;26.465128541;2;16.4463844299;13.0788002014;3;28.077406764;
14;2;16.8569107056;12.5;5;26.5169188976;2;18.4463844299;13.4505519867;4;28.7399452925;
15;2;17.8685646057;12.5;5;26.5697543621;3;19.5286502838;13.7328653336;4;29.2661576271;
16;2;18.8804512024;12.5;5;26.6236008406;3;20.560092926;13.943564415;5;29.4910193682;
17;2;19.8925666809;12.5;5;26.6784200668;3;21.5936908722;14.0;5;29.6104347706;
18;2;19.625;13.3392105103;5;26.7341700792;3;22.6295166016;14.0;5;29.7374911308;
19;2;19.625;13.3670854568;7;26.7908051014;3;22.9212474823;14.0;5;29.8723640442;
20;2;19.625;13.3954029083;7;26.8482755423;3;22.3999996185;14.561709404;5;30.0151810646;
21;2;19.625;13.4241380692;7;26.9065281153;3;22.3999996185;14.6045541763;6;30.1660137177;
22;2;19.625;13.4532642365;8;26.9655060768;3;23.0498046875;14.0;6;30.3248689175;
23;2;19.625;13.4827528;7;27.0251493454;3;23.0974597931;14.0;6;30.4916813374;
24;2;19.625;13.5125751495;7;27.0853946209;3;23.1475048065;14.0;6;30.6663062572;
25;2;17.625;14.5426969528;6;27.1461756229;3;23.1998920441;14.0;7;30.8485133648;
26;2;18.625;13.5730876923;6;27.207423687;4;22.3999996185;15.0;6;31.0379817486;
27;2;19.625;14.0451965332;6;27.2690677643;4;23.3113937378;14.0;6;31.2342967987;
28;2;19.625;14.088347435;7;27.3310344219;4;22.3999996185;15.0;6;31.4369482994;
29;2;19.625;14.1317243576;7;27.3932490349;4;23.3999996185;14.0;6;31.6453323364;
30;2;18.1634807587;13.5;7;27.4556350708;5;21.493598938;15.0;5;31.8587543964;
