Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;5;20.0;2;7.0;13.5;5;24.0;
3;2;8.0;10.1999998093;4;22.0;2;8.19999980927;12.1000003815;5;24.0824999809;
4;2;8.29999923706;10.5;4;22.870000124;2;9.21650028229;11.5;5;24.1709132195;
5;2;8.43050003052;10.9200000763;4;23.5907347202;2;9.83418273926;11.5;5;24.2655123472;
6;2;9.51463317871;11.2650718689;4;24.178371191;2;10.9796543121;11.5;5;24.3665570021;
7;2;10.4401340485;11.543302536;4;24.6518604755;2;12.009967804;11.5;5;24.474288702;
8;2;10.5466680527;11.7641716003;4;25.2769526243;2;12.3422861099;11.5;5;25.0636670589;
9;2;10.6873140335;12.0549411774;4;25.7773911953;2;12.5191001892;11.7299995422;5;25.5636097193;
10;2;10.7999124527;12.2827939987;4;26.175667882;2;12.6690826416;11.9106416702;5;26.9977477789;
11;2;10.8895254135;12.4589796066;5;26.3047758341;2;13.0993242264;12.5274600983;5;28.2058622837;
12;2;13.8102416992;12.5;5;26.3529902697;2;14.7951374054;13.0216779709;5;29.2156400681;
13;2;15.8102416992;12.5;5;26.4023339748;2;16.7951374054;14.3675928116;5;30.0625417233;
14;2;16.8427810669;12.5;5;26.4527852535;2;18.1463851929;14.7649841309;5;30.7829470634;
15;2;17.854133606;12.5;5;26.5043187141;2;19.1463851929;15.0969944;5;31.2482540607;
16;2;18.8657283783;12.5;5;26.556904912;2;20.1463851929;15.2993011475;6;31.5731360912;
17;2;19.8775596619;12.5;5;26.6105105877;2;21.1463851929;15.4292545319;6;31.9189035892;
18;2;19.9873657227;12.5;6;26.6650986671;2;22.1463851929;15.5675611496;6;32.2845802307;
19;2;19.9996471405;12.5;6;26.7206280231;2;23.3999996185;14.0;6;32.6687107086;
20;2;20.0121421814;12.5;6;26.777053833;2;23.8006134033;14.0;7;33.0693464279;
21;2;20.0248374939;12.5;7;26.8343273401;3;22.3999996185;15.0;6;33.4840521812;
22;2;19.625;13.0502986908;7;26.8923960924;3;22.3999996185;16.0;6;33.9099407196;
23;2;20.0507888794;12.5;7;26.9512042999;3;22.3999996185;16.9549713135;6;34.3437337875;
24;2;20.0640220642;12.5;7;27.0106925964;3;22.3999996185;17.1718673706;6;34.7818489075;
25;2;17.625;14.1032075882;7;27.0707983971;3;22.3999996185;17.3909244537;6;35.2205090523;
26;2;16.625;15.1212396622;9;27.1314563751;3;22.3999996185;18.3909244537;6;35.6558690071;
27;2;16.1045780182;15.5;9;27.1925981045;3;22.3999996185;19.3591079712;6;36.084148407;
28;2;15.1183347702;16.5;9;27.2541532516;3;22.3999996185;19.6589050293;6;36.5017633438;
29;2;14.5071849823;17.5;10;27.3160488605;3;22.3999996185;19.9512348175;6;36.9054470062;
30;2;14.5211105347;18.5;10;27.3782105446;3;21.3999996185;18.9512348175;6;37.2923488617;
31;2;15.0;17.5;10;27.4405622482;3;21.3999996185;18.9512348175;7;37.6601076126;
32;2;14.5491266251;17.5;10;27.5030269623;3;20.3999996185;17.9512348175;7;38.0068950653;
33;2;15.0;16.5;10;27.5655269623;3;22.3999996185;19.4512348175;6;39.3314294815;
34;3;14.5772438049;16.5;7;47.6279840469;3;24.3999996185;20.4512348175;6;39.6729593277;
35;3;15.0;17.5;7;48.8903210163;3;24.7119998932;20.9512348175;6;39.9924120903;
36;3;16.0;19.5;7;49.9700579643;3;25.3999996185;19.4918251038;6;40.2899706364;
37;3;17.0;20.8762283325;7;50.8722794056;3;24.7370662689;19.9512348175;7;40.566185832;
38;3;18.0;21.9071598053;7;51.6121666431;3;24.7501316071;20.9512348175;7;40.8219078779;
39;3;19.0;22.937915802;8;52.2105658054;3;24.763551712;21.9512348175;7;41.058211565;
40;3;20.0;23.968460083;8;52.6902050972;3;25.3999996185;20.5801086426;8;41.2763316631;
41;3;21.0;24.9987564087;9;53.0575361252;3;24.3999996185;23.5801086426;8;41.4776012897;
42;3;22.0;26.0287685394;9;53.1169276237;3;24.8059082031;26.5801086426;8;41.6523760557;
43;3;24.0;24.0584640503;10;53.1756215096;3;24.8207130432;29.5801086426;9;41.7028282881;
44;3;23.5;25.0878105164;11;53.2335567474;3;24.8358478546;32.5801086426;9;41.7543625832;
45;4;23.5;26.1167793274;10;53.2906756401;3;24.8513088226;34.9512329102;10;41.8069496155;
46;4;24.5;26.1167793274;11;53.3469240665;3;24.8670845032;35.9512329102;10;41.8605561256;
47;4;26.2530574799;27.1167793274;12;53.4022512436;3;24.8831672668;36.9512329102;10;41.9151450396;
48;4;26.5;28.1167793274;13;53.4566106796;3;25.3999996185;35.7838058472;11;41.97067523;
49;4;27.5;29.1167793274;14;53.5099596977;4;24.9162025452;35.9512329102;9;42.0271017551;
50;4;29.2897415161;28.5;14;53.5622594357;4;24.3999996185;36.9512329102;9;42.0843759775;
51;4;29.9265079498;27.5;14;53.6134755611;4;25.3999996185;35.8684234619;11;42.1424454451;
52;4;29.9380321503;27.5;14;53.6635773182;4;24.9677333832;35.9512329102;11;42.2012542486;
53;4;29.125;28.5;15;53.7125382423;4;24.985376358;36.9512329102;12;42.2607431412;
54;4;29.125;29.3562698364;16;53.7603356838;5;26.3999996185;36.9512329102;11;43.3208494186;
55;4;29.125;29.3801689148;16;53.8069512844;5;27.0212554932;37.9512329102;11;44.4115076065;
56;4;29.125;29.4034767151;16;53.8523700237;5;29.3484516144;37.9512329102;14;44.5432407856;
