Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;2;6.0;12.1999998093;3;21.0;1;6.0;14.1000003815;4;23.0;
2;2;7.15000009537;11.0;3;21.0299999714;1;7.0;13.1000003815;6;23.0;
3;2;8.15450000763;10.0;3;22.0708910227;1;8.0;12.1000003815;6;23.0;
4;2;8.31063365936;10.5;3;22.9529676437;1;9.0;11.5;6;23.0;
5;2;8.44294548035;10.9200000763;3;23.6863726377;1;9.60000038147;11.5;6;23.0;
6;2;9.53615188599;11.2650718689;3;24.2872767448;1;10.6000003815;11.5;6;23.0;
7;2;10.4646377563;11.543302536;3;24.7746323347;1;11.6000003815;11.5;6;23.0;
8;2;10.5742912292;11.7641716003;3;25.4154164791;1;11.8999996185;11.5;6;23.4599990845;
9;2;10.7184686661;12.0549411774;3;25.9324100018;2;12.0380001068;11.9299993515;5;24.8212833405;
10;2;10.8347921371;12.2827939987;3;26.34810853;2;12.4463853836;11.9106416702;5;25.0;
11;2;10.9283246994;12.4589796066;3;26.4955049753;2;12.5000009537;12.0;5;26.2200007439;
12;2;13.8490409851;12.5;3;26.5628699064;2;14.4523849487;12.6000003815;5;27.1977963448;
13;2;15.8490409851;12.5;3;26.6322164536;2;16.4523849487;13.0788002014;5;27.9616857767;
14;2;16.8945064545;12.5;4;26.7035081387;2;18.4523849487;13.4505519867;5;28.5468815565;
15;3;17.9105453491;12.5;3;26.7766991854;2;19.4707298279;13.7328653336;5;28.9890253544;
16;3;18.9270133972;12.5;3;26.851734519;2;20.4769535065;13.943564415;5;29.1228116751;
17;3;19.9438972473;12.5;3;26.9285494089;2;21.4832286835;14.0;6;29.1438889503;
18;3;20.0589237213;12.5;4;27.0070693493;2;22.4895515442;14.0;6;29.1651208401;
19;3;19.625;13.1021203995;4;27.0872101784;2;22.3999996185;14.3495359421;6;29.1864993572;
