Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;4;20.0;1;7.0;13.1000003815;6;23.0;
3;1;8.0;10.0;4;21.0;1;8.0;12.1000003815;6;23.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;9.0;11.5;6;23.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;9.60000038147;11.5;6;23.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;10.6000003815;11.5;6;23.0;
7;1;10.194486618;11.543302536;4;23.5283432007;2;11.6000003815;11.6999998093;5;24.0;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;12.1999998093;11.5;5;24.5449991226;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;12.3635005951;11.7299995422;5;24.9975861311;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;12.4992761612;11.9106416702;5;25.2742146254;
11;1;10.6065406799;12.4589796066;4;25.0;2;12.5822649002;12.0;5;26.6045138836;
12;1;11.6065406799;12.5;4;25.0;2;14.5677394867;12.6000003815;5;27.7039059401;
13;1;12.6065406799;12.5;4;25.0;2;16.5677394867;13.0788002014;5;28.6013240814;
14;1;13.6065406799;12.5;4;25.0;2;18.5677394867;13.4505519867;4;29.3325686455;
15;1;14.6065406799;12.5;4;25.0;2;19.7064361572;13.7328653336;4;29.9338023663;
16;1;15.6065406799;12.5;4;25.0;2;20.7603874207;13.943564415;4;30.240152359;
17;1;16.6065406799;12.5;5;25.0;2;21.8184318542;14.0;5;30.4475870132;
18;1;17.6065406799;12.5;5;25.0;2;22.8806610107;14.0;6;30.6691527367;
19;1;17.625;12.5;5;25.0;2;23.2007446289;14.0;6;30.9048614502;
20;1;17.625;12.5;5;25.0;2;23.2714576721;14.0;6;31.154538393;
21;1;17.625;12.5;5;25.0;2;23.3463611603;14.0;6;31.4177992344;
22;1;17.625;12.5;5;25.0;2;23.4253387451;14.0;6;31.6940326691;
23;1;17.625;12.5;5;25.0;2;23.5082092285;14.0;6;31.9823875427;
24;1;17.625;12.5;6;25.0;2;23.5947151184;14.0;6;32.2817678452;
25;1;17.625;12.5;7;25.0;2;23.6845302582;14.0;6;32.5908355713;
26;1;17.625;12.5;7;25.0;2;23.7772502899;14.0;6;32.9080238342;
27;1;17.625;12.5;6;25.0;3;23.8724060059;14.0;4;33.2315597534;
28;1;17.625;12.5;5;25.0;3;23.9694671631;14.0;6;33.5594968796;
29;1;17.625;12.5;5;25.0;3;24.0678482056;14.0;6;33.8897590637;
30;1;17.625;12.5;5;25.0;3;24.1669273376;14.0;6;34.2201886177;
31;1;17.625;12.5;4;25.0;3;22.3999996185;15.0;6;34.5486030579;
32;1;17.625;12.5;4;25.0;3;23.3999996185;14.0;5;34.8728504181;
33;1;17.625;12.5;4;25.0;3;24.3999996185;14.0;5;35.190867424;
34;1;17.625;12.5;4;25.0;3;22.3999996185;15.0;7;35.5007314682;
35;1;17.625;12.5;4;25.0;3;23.3999996185;14.0;7;35.8007059097;
36;1;17.625;12.5;4;25.0;3;24.3999996185;14.0;7;36.0892772675;
37;1;17.625;12.5;4;25.0;3;24.8267822266;14.0;9;36.3651800156;
38;1;17.625;12.5;4;25.0;3;24.9095535278;14.0;9;36.6274137497;
39;1;17.625;12.5;5;25.0;3;24.9882240295;14.0;10;36.875243187;
40;1;17.625;12.5;5;25.0;3;25.0625724792;16.0;11;37.1081972122;
41;1;17.625;12.5;5;25.0;3;25.1324577332;18.0;11;37.3260469437;
42;1;17.625;12.5;7;25.0;3;25.1978149414;20.0;10;37.5287904739;
43;1;17.625;12.5;7;25.0;3;25.2586364746;22.0;10;37.7166233063;
44;1;17.625;12.5;7;25.0;3;25.3149871826;24.0;10;37.8899068832;
45;1;17.625;12.5;8;25.0;3;25.3669719696;24.0;11;38.0491437912;
46;1;17.625;12.5;8;25.0;3;23.3669719696;25.0;11;38.1949424744;
47;1;17.625;12.5;8;25.0;3;24.3669719696;24.0;11;38.3279924393;
48;1;17.625;12.5;8;25.0;3;25.3669719696;24.0;13;38.4490375519;
49;1;17.625;13.5;7;25.0;4;25.5347099304;24.0;11;58.5;
50;2;17.625;14.5;5;49.0;5;24.5347099304;26.0;9;59.7000007629;
51;2;18.625;16.5;4;50.2000007629;5;24.5347099304;28.0;10;60.7175998688;
52;2;19.625;18.5;5;51.1576004028;5;25.3999996185;30.0;10;61.5579586029;
53;2;20.625;20.5;5;51.9011039734;5;26.3999996185;32.0;10;62.236333847;
54;2;21.625;21.5;6;52.4657306671;5;27.3999996185;34.0;10;62.773645401;
55;2;22.625;22.5;6;52.88712883;5;29.3999996185;32.0;10;63.1926937103;
56;2;23.625;22.5;6;53.0;5;29.3999996185;33.0;10;63.5;
57;3;24.625;22.5;4;68.0;5;30.3999996185;34.0;10;64.5;
58;3;26.625;23.5;4;68.75;5;33.4000015259;33.0;10;64.5399999619;
59;3;28.625;24.5;5;69.4193744659;5;33.9000015259;35.0;11;64.5811839104;
60;3;30.625;25.5;5;70.0072898865;5;33.9000015259;37.0;11;64.6235535145;
61;3;32.0250015259;26.5;6;70.5162696838;5;34.9000015259;36.0;11;64.6671074629;
62;3;33.0250015259;27.5;6;70.9513263702;5;33.9000015259;38.0;11;64.711841464;
