Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;8.0;10.0;5;21.0;2;9.0;12.5;5;24.0;
4;1;8.14999961853;10.5;5;21.8400001526;2;11.0;11.5;5;24.0824999809;
5;1;8.27600002289;10.9200000763;4;22.5301437378;2;12.6000003815;11.5;5;24.1709132195;
6;1;9.27600002289;11.2650718689;4;23.086605072;2;13.9512748718;11.5;5;24.2655123472;
7;1;10.194486618;11.543302536;4;23.5283432007;2;14.9796543121;11.5;5;24.8392112255;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;15.4517631531;11.7299995422;5;25.3228424788;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;15.5968532562;11.9106416702;5;26.7328891754;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;16.0198669434;12.5274600983;5;27.9155000448;
11;1;10.6065406799;12.4589796066;5;25.0;2;16.3746509552;13.0216779709;5;28.8985199928;
12;1;12.5272569656;12.5;5;25.0;2;19.078119278;14.2407445908;5;29.7176337242;
13;1;13.5272569656;12.5;5;25.0;2;20.5164756775;14.6270208359;5;30.4095180035;
14;1;14.5272569656;12.5;5;25.0;2;21.5164756775;14.9476232529;5;30.845944643;
15;1;15.5272569656;12.5;5;25.0;2;22.5164756775;15.1383781433;5;31.1420383453;
16;1;16.527256012;12.5;5;25.0;2;23.5164756775;15.2568149567;6;31.459634304;
17;1;17.527256012;12.5;6;25.0;2;24.5164756775;15.3838539124;6;31.798345089;
18;1;17.625;12.5;6;25.0;2;25.3999996185;15.8991727829;6;32.1573514938;
19;1;17.625;12.5;6;25.0;2;25.3999996185;16.0786762238;7;32.5353646278;
20;1;17.625;12.5;6;25.0;3;25.3999996185;16.2676830292;6;32.9306049347;
21;1;17.625;12.5;7;25.0;3;25.3999996185;16.4653015137;6;33.340801239;
22;1;17.625;12.5;7;25.0;3;25.3999996185;16.6704006195;7;33.7632160187;
23;2;17.625;12.5;7;25.0;3;25.3999996185;16.8816070557;7;34.1946954727;
24;2;17.625;12.5;7;25.0;3;25.3999996185;17.8816070557;7;34.6317501068;
25;2;15.625;13.5;7;25.0;3;25.3999996185;18.6422252655;7;35.0706558228;
26;2;14.625;14.5;7;25.0;3;25.3999996185;18.9494590759;7;35.5075759888;
27;2;13.625;15.5;7;25.0;3;25.3999996185;19.2553024292;8;35.9386930466;
28;2;12.625;16.5;7;25.0;3;25.3999996185;19.5570850372;8;36.3603410721;
29;2;12.0;17.5;7;25.0;3;25.3999996185;19.8522396088;8;36.7691335678;
30;3;13.0;19.2000007629;6;26.0;4;24.3999996185;18.8522396088;7;37.1620664597;
31;3;14.0;19.5;6;26.1299999952;4;24.3999996185;18.8522396088;7;37.536605835;
32;3;14.2542495728;20.5;6;26.2754310369;4;24.2609825134;18.8522396088;7;37.8907375336;
33;3;14.2869720459;21.5;7;26.4377241135;4;23.3672218323;18.8522396088;7;38.222992897;
34;3;14.3234882355;22.5;7;26.6183350086;4;22.4668979645;19.0;8;38.5324440002;
35;3;14.3641252518;23.5;6;26.8187118769;4;21.5597324371;20.0;8;38.8186693192;
36;3;14.4092102051;24.5;6;27.0402543545;4;20.6455993652;21.0;8;39.0817070007;
