Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;8.0;10.0;6;21.0;2;8.0;12.3000001907;5;24.0;
4;1;8.14999961853;10.5;6;21.8400001526;2;9.19999980927;11.5;5;24.1124999523;
5;1;8.27600002289;10.9200000763;6;22.5301437378;2;9.82250022888;11.5;5;24.2364046574;
6;1;9.27600002289;11.2650718689;6;23.086605072;2;10.9709215164;11.5;5;24.3725773096;
7;1;10.194486618;11.543302536;6;23.5283432007;2;12.0117731094;11.5;5;24.5218783617;
8;2;10.2938766479;11.9641714096;5;25.1098823547;2;12.3565635681;11.5;5;25.1603652239;
9;2;10.6497240067;12.0549411774;5;25.5955879688;2;12.5481100082;11.7299995422;5;25.7180355787;
10;2;10.7590065002;12.2827939987;5;25.9785501957;2;12.7154111862;11.9106416702;5;27.2239179611;
11;2;10.8451738358;12.4589796066;5;26.091766119;2;13.167175293;12.5274600983;5;28.5177702904;
12;2;12.8451738358;12.5;4;26.1235172749;2;14.8887090683;13.0216779709;5;29.6286454201;
13;2;14.8451738358;12.5;4;26.1558350325;2;16.888710022;13.4066829681;5;30.5931797028;
14;2;15.8666038513;12.5;4;26.1887089014;2;18.888710022;13.6998376846;5;31.4486236572;
15;2;16.8740005493;12.5;4;26.2221269608;2;20.2295246124;13.9190797806;5;32.0668101311;
16;2;17.8815193176;12.5;4;26.2560760975;2;21.3664283752;14.0;5;32.562277317;
17;2;18.8891582489;12.5;4;26.2905418873;2;22.5150680542;14.0;6;33.0955038071;
18;2;19.8969116211;12.5;5;26.3255085945;2;23.675037384;14.0;6;33.6638817787;
19;2;19.9232387543;12.5;5;26.3609591722;2;24.0991630554;14.0;6;34.263466835;
20;2;19.9312152863;12.5;5;26.3968753815;3;24.2790393829;14.0;5;34.8889698982;
21;2;19.9392967224;12.5;5;26.4332377911;3;24.4666900635;14.0;6;35.5338482857;
22;2;19.947479248;12.5;5;26.4700255394;4;24.6601543427;14.0;5;36.1905097961;
23;2;19.9557552338;12.5;6;26.5072168112;4;24.8571529388;14.0;5;36.8506231308;
24;3;19.9641227722;12.5;5;26.5447884798;4;25.0551872253;14.0;5;37.5055141449;
25;3;19.625;12.5;5;26.5827163458;4;23.0551872253;15.0;5;38.1466121674;
26;3;19.9811115265;12.5;5;26.6209751368;4;24.0551872253;14.0;5;38.7658996582;
27;3;19.625;13.3104877472;5;26.6595385075;4;25.0551872253;14.0;5;40.3563127518;
28;3;19.625;13.3297691345;5;26.6983793974;4;26.806892395;14.5;5;40.9720549583;
29;3;20.0071353912;12.5;5;26.7374696732;4;27.9736156464;14.0;6;41.5517568588;
30;3;19.625;13.3687343597;5;26.7767804861;5;28.4655265808;14.0;5;42.0926836729;
31;3;19.625;13.3883905411;5;26.8162822723;5;28.2711162567;14.0;5;42.5935688019;
32;3;20.033662796;12.5;5;26.8559447527;5;28.7780723572;14.0;5;43.0544668436;
33;3;19.625;13.4279727936;5;26.8957372904;5;28.5172538757;14.6651439667;5;43.4765385389;
34;3;19.625;13.4478683472;5;26.9356285334;5;29.0429611206;14.0;5;43.861805439;
35;3;19.625;13.4678144455;5;26.9755871296;5;29.1585407257;14.0;5;45.2129012346;
