Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.1000003815;4;23.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.1000003815;4;23.0;
4;2;8.14999961853;10.6999998093;4;22.8400001526;1;9.0;11.5;4;23.0;
5;2;8.42599964142;10.9200000763;4;23.6501437426;1;9.60000038147;11.5;4;23.0;
6;2;9.52799987793;11.2650718689;3;24.3396611214;1;10.6000003815;11.5;4;23.0;
7;2;10.4764242172;11.543302536;3;24.9285950661;1;11.6000003815;11.5;4;23.0;
8;2;10.6089334488;11.7641716003;3;25.6865624189;1;11.8999996185;11.5;4;23.4599990845;
9;2;10.7794761658;12.0549411774;3;26.3381440639;1;12.0380001068;11.7299995422;4;23.8212833405;
10;2;10.9260816574;12.2827939987;3;26.907253623;1;12.1463851929;11.9106416702;4;24.0;
11;2;11.0541315079;12.4589796066;4;27.2282226086;1;12.2000007629;12.0;4;25.2000007629;
12;2;13.9748477936;12.5;4;27.4905240536;2;14.1463851929;12.8000001907;3;27.1576004028;
13;2;15.9748477936;12.5;4;27.7771704197;2;16.1463851929;13.0788002014;3;27.9011039734;
14;2;17.1521205902;12.5;4;28.0888476372;2;18.1463851929;13.4505519867;4;28.4657306671;
15;2;18.2222480774;12.5;4;28.4258766174;2;19.4463844299;13.7328653336;4;28.88712883;
16;2;19.298078537;12.5;4;28.7881331444;2;20.4463844299;13.943564415;4;29.0;
17;2;20.3795852661;12.5;4;29.1749720573;2;21.4463844299;14.0;4;29.0;
18;2;20.5643692017;12.5;5;29.5851640701;2;22.4463844299;14.0;6;29.0;
19;2;20.6566619873;12.5;5;30.0168495178;2;22.6999988556;14.0;6;29.0;
20;2;20.7537918091;12.5;5;30.4675207138;2;22.3999996185;14.3000001907;7;29.0;
21;2;20.8551921844;12.5;6;30.934035778;2;22.3999996185;14.3000001907;7;29.0;
22;2;20.9601573944;12.5;6;31.4126729965;2;22.3999996185;14.3000001907;7;29.0;
23;3;21.0678520203;12.5;6;31.8992233276;3;22.3999996185;14.3000001907;4;41.75;
24;3;21.1773262024;12.5;6;32.3891215324;3;23.3999996185;14.3000001907;4;42.3874998093;
25;3;19.625;13.5;6;32.8776073456;3;24.3999996185;14.3000001907;4;42.9715299606;
26;3;19.625;14.5;6;33.3599052429;3;25.3999996185;14.3000001907;5;43.4994401932;
27;3;19.625;15.5;6;33.8314113617;3;26.3999996185;14.5;5;43.9707527161;
28;3;19.625;16.5;6;34.2878704071;3;27.3999996185;14.5;5;44.3868265152;
29;3;19.625;17.1439361572;7;34.7255268097;3;28.3999996185;14.5;5;44.7504434586;
30;3;18.625;16.1439361572;7;35.1412420273;3;29.3999996185;14.5;5;45.0653820038;
31;3;18.625;16.1439361572;7;35.5325679779;3;30.3999996185;14.5;5;45.3360214233;
32;4;19.625;17.1439361572;6;35.8977775574;3;31.3999996185;14.5;5;45.5670089722;
33;4;19.625;17.9488887787;6;36.2358512878;3;31.8551540375;14.5;6;45.75;
34;4;18.625;16.9488887787;6;36.5464267731;4;31.9375;14.5;5;45.75;
35;4;18.625;16.9488887787;6;37.8297271729;5;31.9375;14.0;5;45.75;
36;4;19.2866897583;16.9488887787;6;38.1264648438;5;31.9375;14.5;5;45.75;
37;4;19.344455719;16.9488887787;6;38.3989272118;5;31.9375;14.5;5;45.75;
38;4;18.344455719;16.4894809723;6;38.6485130787;5;32.2374992371;17.5;5;45.75;
39;4;17.9722537994;15.5;6;39.8768156767;5;32.2374992371;20.5;5;45.75;
40;4;19.9820537567;17.0;6;40.1255415678;5;32.2374992371;23.5;5;45.75;
41;4;20.8965835571;18.6259212494;5;40.3389317989;5;32.2374992371;26.5;6;46.75;
42;4;21.2079925537;19.0405921936;5;40.4283695221;6;33.2374992371;30.0;5;46.7799999714;
43;4;21.2185840607;20.0617771149;6;40.5201388597;6;33.9375;31.0;5;46.8105909824;
44;4;22.4920310974;21.0617771149;6;40.6142175198;6;34.5556755066;32.0;6;46.841766119;
45;4;22.9249992371;24.0617771149;6;40.7105761766;6;34.2650299072;33.5;6;46.8735172749;
46;4;24.5348796844;27.0617771149;7;40.8091785908;6;34.2745552063;34.5;6;46.9058350325;
47;4;25.2634811401;30.0617771149;8;40.9099810123;6;33.9375;35.0779190063;6;46.9387089014;
48;5;26.2294311523;32.5;7;41.0129321814;6;33.9375;35.0943527222;6;46.9721269608;
49;5;26.5499992371;33.2011871338;9;41.1179733276;6;34.3041381836;34.5;6;47.0060760975;
50;5;27.2515449524;32.5;10;41.2250378132;6;31.9375;36.128036499;7;47.0405418873;
51;5;26.8884811401;33.3603363037;11;41.3340513706;7;30.9375;37.1452713013;6;62.0755085945;
52;5;26.949848175;33.2784729004;11;41.4449321032;7;33.3351516724;35.5;6;62.8609591722;
53;5;26.9123764038;33.4171905518;13;41.5575904846;7;35.3457870483;36.5;7;63.5662498474;
54;5;27.3504581451;32.5;13;41.6719294786;8;36.3565635681;37.5;7;64.1905276775;
55;5;26.5499992371;34.3359642029;13;41.7878448963;8;35.9375;38.5;7;64.7362952232;
56;6;26.949848175;33.5053710938;11;56.9052253962;8;35.9375;40.2350120544;7;65.2085431814;
57;6;28.4286766052;33.5;11;57.7739530802;8;36.3896636963;40.5;7;67.8098890781;
58;6;29.4553909302;34.5;11;58.5632785559;10;37.9973106384;43.21875;5;92.6597177982;
59;7;30.482378006;35.5;12;59.2722382545;10;37.6714553833;48.0525283813;5;95.7554957867;
60;7;31.0024185181;36.5;12;59.9032201767;10;37.7933349609;52.1038208008;5;98.2731766701;
61;7;32.5370635986;37.5;12;60.461097002;10;37.8955154419;56.1563110352;5;99.9911466837;
