Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.1000003815;4;23.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.1000003815;4;23.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;9.0;11.5;4;23.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;9.60000038147;11.5;4;23.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;10.6000003815;11.5;4;23.0;
7;1;10.194486618;11.543302536;4;23.5283432007;1;11.6000003815;11.5;4;23.0;
8;1;10.2938766479;11.7641716003;3;24.1098823547;1;11.8999996185;11.5;4;23.4599990845;
9;1;10.4247236252;12.0549411774;3;24.5655879974;2;12.0380001068;11.9299993515;3;24.8212833405;
10;1;10.5272569656;12.2827939987;3;24.9179592133;2;12.4463853836;11.9106416702;3;25.0;
11;1;10.6065406799;12.4589796066;4;25.0;2;12.5000009537;12.0;4;26.2200007439;
12;1;12.5272569656;12.5;4;25.0;2;14.4523849487;12.6000003815;4;27.1977963448;
13;1;13.5272569656;12.5;4;25.0;2;16.4523849487;13.0788002014;5;27.9616857767;
14;1;14.5272569656;12.5;4;25.0;2;18.4523849487;13.4505519867;5;28.5468815565;
15;1;15.5272569656;12.5;4;25.0;2;19.4707298279;13.7328653336;6;28.9890253544;
16;1;16.527256012;12.5;4;25.0;2;20.4769535065;13.943564415;6;29.1228116751;
17;1;17.527256012;12.5;5;25.0;2;21.4832286835;14.0;6;29.1438889503;
18;1;17.625;12.5;5;25.0;2;22.4895515442;14.0;6;29.1651208401;
19;1;17.625;12.5;5;25.0;2;22.7495365143;14.0;7;29.1864993572;
20;1;17.625;12.5;5;25.0;3;22.7559490204;14.0;6;29.2080165148;
21;1;17.625;12.5;6;25.0;3;22.7624053955;14.0;7;29.2296639681;
22;1;17.625;12.5;6;25.0;3;22.7688980103;14.0;7;29.2514331341;
23;1;17.625;12.5;7;25.0;3;22.775428772;14.0;7;29.2733153105;
24;1;17.625;12.5;7;25.0;3;22.781993866;14.0;7;29.2953014374;
25;1;17.625;12.5;7;25.0;3;22.7885894775;14.0;7;29.3173824549;
26;1;17.625;12.5;7;25.0;3;22.7952136993;14.0;8;29.3395489454;
27;1;17.625;12.5;7;25.0;3;22.801864624;14.0;8;29.3617914915;
28;1;17.625;12.5;7;25.0;3;22.3999996185;14.6808958054;8;29.3841004372;
29;1;17.625;12.5;7;25.0;3;22.3999996185;14.6920499802;8;29.4064661264;
30;1;17.625;12.5;7;25.0;3;20.8219394684;15.0;8;29.428878665;
31;1;17.625;12.5;7;25.0;3;21.3999996185;14.7144393921;7;30.4513280392;
32;1;17.625;12.5;8;25.0;3;20.8353977203;15.0;7;30.5038043261;
33;1;17.625;12.5;8;25.0;3;20.8421401978;16.0;7;30.5568884611;
34;1;17.625;12.5;8;25.0;3;20.1670665741;17.0;7;30.6105635166;
35;1;17.625;12.5;8;25.0;3;19.1831684113;18.0;7;30.6648111343;
36;1;17.625;12.5;8;25.0;3;18.1994438171;19.0;7;30.7196118832;
37;1;17.625;12.5;8;25.0;3;17.215883255;20.0;7;30.7749450207;
38;1;17.625;12.5;8;25.0;3;16.8324832916;21.0;8;30.8307887316;
39;1;17.625;12.5;8;25.0;3;16.849237442;22.0;9;30.8871197701;
40;1;17.625;12.5;8;25.0;3;16.8661365509;23.0;8;30.9439138174;
41;1;17.625;12.5;8;25.0;3;16.8831748962;24.0;9;31.0011452436;
42;1;17.625;12.5;9;25.0;3;16.9003429413;25.0;9;31.0587873459;
43;1;17.625;12.5;10;25.0;3;16.9176368713;26.0;10;31.1168122292;
44;1;17.625;12.5;10;25.0;3;17.935043335;26.0;10;31.1751909256;
45;1;17.625;12.5;10;25.0;3;18.5225868225;27.0;11;31.2338932753;
46;1;17.625;12.5;10;25.0;3;19.5291595459;28.0;11;31.2928882837;
47;1;17.625;12.5;11;25.0;3;20.9878673553;29.0;12;31.3521438837;
48;1;17.625;13.5;11;25.0;3;22.0056419373;30.0;12;31.4116270542;
49;1;17.625;14.5;11;25.0;3;22.4748153687;29.9144554138;13;31.471304059;
50;1;17.625;15.5;10;25.0;3;23.5550994873;29.8104877472;13;31.531140089;
51;1;17.625;16.5;9;25.0;3;25.0593414307;29.0;13;31.5911000967;
52;1;17.625;17.5;9;25.0;3;24.9095134735;29.9463615417;14;31.6511480808;
53;1;17.625;17.5;9;25.0;3;25.495344162;29.0;15;31.7112475634;
54;1;17.625;17.5;9;25.0;3;24.9330329895;29.9672336578;14;31.7713617086;
55;1;17.625;17.5;8;25.0;4;25.5314083099;29.0;14;31.8314532042;
56;2;17.625;17.5;8;25.0;4;24.9567832947;29.9877548218;15;31.8914846182;
57;2;17.625;17.5;8;25.0;4;24.9687213898;29.9978733063;15;31.9356285334;
58;2;17.625;17.5;8;25.0;4;24.3999996185;30.9678153992;15;31.9755871296;
59;2;17.625;17.5;8;25.0;4;24.9926757812;30.0;16;32.015581131;
60;2;18.625;18.5;8;26.0;4;25.0046730042;30.0;16;32.0555787086;
61;3;19.625;19.5;7;26.0299999714;4;25.0166740417;30.0;16;33.0955479145;
62;3;19.625;20.5;7;26.0605909824;4;26.6286640167;30.0;17;33.155456543;
63;3;19.625;21.5;7;26.091766119;4;27.6406364441;31.0;17;33.2154691219;
64;3;19.625;22.5;7;26.1235172749;4;27.3646411896;33.0;17;33.2755478621;
65;3;19.625;22.5;7;26.1558350325;4;27.3826637268;34.0;17;33.3356548548;
66;3;19.625;22.5;7;26.1887089014;4;27.324344635;35.0;18;33.3957526684;
67;3;19.625;22.5;7;27.2221269608;4;27.4187240601;35.0;17;33.4558042288;
