Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;13.1000003815;5;23.0;
3;2;8.14999961853;10.0;4;22.0299999714;1;8.0;12.1000003815;5;23.0;
4;2;8.30449962616;10.5;4;22.900591135;1;9.0;11.5;5;23.0;
5;2;8.43508911133;10.9200000763;4;23.6219098568;2;9.60000038147;11.6999998093;4;24.0;
6;2;9.52164745331;11.2650718689;4;24.2101223469;2;10.9000005722;11.5;4;24.1124999523;
7;2;10.4472780228;11.543302536;4;24.6841782331;2;11.9337501526;11.5;4;24.2364046574;
8;2;10.5539398193;11.7641716003;4;25.3101495504;2;12.2709207535;11.5;4;24.844940424;
9;2;10.6947841644;12.0549411774;4;25.8114621639;2;12.4534826279;11.7299995422;4;25.3705487251;
10;2;10.8075790405;12.2827939987;3;26.2106050253;2;12.6111650467;11.9106416702;4;25.7305408716;
11;2;10.8973855972;12.4589796066;4;26.3405687809;2;12.719162941;12.0;4;27.1818068027;
12;2;13.8181018829;12.5;4;26.3896260262;2;14.7409267426;12.6000003815;4;28.4221744537;
13;2;15.8181018829;12.5;4;26.4397966862;2;16.7409267426;13.0788002014;5;29.482388258;
14;2;16.8512115479;12.5;4;26.4910563231;2;18.7409267426;13.4505519867;5;30.3998434544;
15;2;17.862745285;12.5;4;26.5433766842;2;20.0266189575;13.7328653336;5;31.2119448185;
16;2;18.8745155334;12.5;4;26.5967253447;2;21.1438293457;13.943564415;6;31.7545545101;
17;2;19.8865184784;12.5;4;26.6510663033;2;22.2727508545;14.0;7;32.2237029076;
18;2;19.9964904785;12.5;5;26.7063593864;2;23.4134960175;14.0;8;32.7316579819;
19;2;20.0089302063;12.5;5;26.7625607252;2;23.8194961548;14.0;8;33.2766666412;
20;2;20.0215759277;12.5;5;26.8196225166;2;23.9829998016;14.0;8;33.8556928635;
21;3;20.0344142914;12.5;4;26.8774933815;2;24.1567077637;14.0;9;34.4643516541;
22;3;19.625;12.5;4;26.9361182451;2;24.3393058777;14.0;9;35.0969305038;
23;3;20.0606269836;12.5;4;26.9954385757;2;24.5290794373;14.0;9;35.7465176582;
24;3;20.0739746094;12.5;5;27.0553927422;2;24.7239551544;14.0;10;36.4052410126;
25;3;20.0874633789;12.5;5;27.1159160137;2;22.7239551544;15.0;10;37.0646123886;
26;3;18.1010818481;13.5;5;27.176940918;2;23.7239551544;14.0;10;37.7159395218;
27;3;18.625;13.5;5;27.2383973598;2;24.7239551544;14.0;10;38.3507852554;
28;4;17.1286392212;13.5;4;27.3002130985;2;25.505235672;14.0;10;38.961400032;
29;4;16.1425476074;14.5;4;27.3623139858;2;25.688419342;14.0;10;39.5411043167;
30;4;16.625;13.5;4;28.4246244431;2;23.8623313904;15.0;10;40.0845632553;
31;4;18.625;14.2123126984;4;28.5170676708;2;23.0253677368;16.0;10;40.5879383087;
32;4;18.184589386;13.5;4;28.6101570129;2;22.1763801575;17.0;10;41.0489168167;
33;4;18.625;14.030295372;4;28.7038075924;2;21.1763801575;16.0;10;41.4666233063;
34;4;17.4583568573;13.5;4;28.7979331017;2;20.1763801575;16.0;11;41.8414497375;
35;4;16.8545341492;14.5;5;28.8924466372;2;20.1763801575;17.0;11;42.1748275757;
36;4;16.8758010864;15.5;5;28.9872606993;2;19.6524467468;18.0;11;42.4689798355;
37;4;16.8971347809;16.5;5;29.0822873116;2;18.740694046;19.0;12;42.7266750336;
38;4;16.9185142517;17.5;5;29.1774392128;2;18.4180030823;20.0;12;42.9510097504;
39;4;17.0;17.1280384064;6;29.2726294994;2;18.4853019714;21.0;12;43.1452217102;
40;4;16.9613418579;16.5;6;29.3677721024;2;18.5435676575;22.0;12;43.25;
41;4;16.982749939;17.5;6;29.4627822638;2;19.5750007629;21.0;12;43.25;
42;4;17.0041255951;18.5;6;29.5575766563;2;20.5750007629;21.0;13;43.25;
43;5;17.0254554749;19.5;5;35.6520738602;2;21.5750007629;22.0;15;43.25;
44;5;18.724237442;21.5;5;35.9261944294;2;22.5750007629;23.0;15;43.25;
45;5;21.0678939819;23.5;7;36.1972271204;2;23.5750007629;24.0;14;43.25;
46;5;21.7498455048;23.7839031219;7;36.4647246599;2;24.5750007629;24.0;15;43.25;
47;5;23.3555717468;26.7839050293;7;36.7282794714;2;25.5750007629;24.0;16;43.25;
48;5;24.3835372925;29.7839050293;9;36.987527132;2;26.5750007629;24.0;16;43.25;
49;5;25.41147995;33.7839050293;10;37.2421480417;2;26.9749984741;24.0;17;43.25;
50;5;26.4393825531;37.7839050293;10;37.4918664694;2;26.9749984741;24.0;17;43.25;
51;6;27.0922260284;40.5;9;50.4864521027;3;26.9749984741;24.0;15;53.25;
52;6;26.907617569;44.3687362671;9;51.3632179499;3;27.9749984741;25.0;16;53.6499996185;
53;6;28.7479038239;44.7341651917;9;52.1810493469;3;28.9749984741;26.0;16;54.0243997574;
54;6;29.7665939331;45.8317832947;10;52.9371912479;3;29.9749984741;27.0;17;54.3719387054;
55;6;30.4789104462;47.6064338684;11;53.631098628;3;30.9749984741;28.0;16;54.6920347214;
56;6;30.9392967224;49.0166625977;11;54.2640968561;3;31.9749984741;29.0;17;54.9847183228;
57;6;31.625;50.7632369995;13;54.8389656544;3;32.9749984741;29.0;16;55.2505426407;
58;6;33.9534683228;47.9349517822;14;55.3595086336;3;33.9749984741;29.0;16;55.4904880524;
59;6;34.8575515747;48.2603683472;14;55.8184877634;3;34.4832191467;29.0;16;55.7058610916;
60;6;35.5250015259;49.1176528931;15;56.2043071985;3;34.5801353455;29.0;17;55.8981971741;
61;6;37.3526115417;47.3713226318;16;56.5064316988;3;34.6666870117;29.0;19;56.0691757202;
62;7;38.0054779053;48.2104873657;13;71.5848116875;3;34.7436294556;29.0;19;56.2205476761;
63;9;41.3878326416;49.4000015259;12;73.4133454561;4;34.8117446899;29.0;18;56.25;
64;9;43.9071350098;51.4000015259;12;74.1913480759;4;34.8249969482;29.0;19;58.4818744659;
65;9;45.6549453735;53.4000015259;13;74.888517499;5;35.5335617065;29.7000007629;18;60.2738361359;
66;9;46.6795272827;55.4000015259;10;75.5073106289;5;33.9549102783;31.2291984558;18;61.6883134842;
67;9;47.7042388916;57.4000015259;10;77.9522838593;6;33.2787742615;32.6162643433;17;62.7943534851;
68;10;48.7376022339;58.9000015259;9;80.0134329796;6;32.5248413086;33.8922767639;17;63.4559745789;
69;10;49.6699295044;60.2900009155;9;82.7360645533;6;31.8999996185;35.0;18;63.7255001068;
70;10;51.1011886597;62.5872612;10;84.2305252552;6;31.8999996185;36.0;18;64.9514122009;
71;12;51.9974403381;65.8097457886;9;85.2062615156;6;30.8999996185;39.0;18;65.0599999428;
72;12;52.3791809082;67.9561920166;9;85.876478672;6;30.8999996185;42.0;18;65.1229639053;
73;12;48.5;72.9866943359;10;86.4801746607;6;29.8999996185;45.0;18;65.1889609098;
74;12;47.5;77.40209198;10;86.8322339058;6;29.8999996185;45.0;19;66.2580518723;
75;12;46.5;80.5832519531;10;88.1856127977;7;28.8999996185;49.0;18;67.362788558;
76;12;46.5;83.7340316772;12;88.7900247574;7;29.8999996185;53.665145874;18;67.5114326477;
77;14;46.5;86.8848190308;10;100.954564095;7;30.8999996185;54.7028579712;18;67.6651917696;
78;14;47.2000007629;89.0106430054;11;102.323826075;7;28.8999996185;58.7421760559;19;67.8240759373;
79;14;48.2000007629;94.9129180908;12;103.73709619;7;29.6402893066;61.7028579712;19;67.9880763292;
80;15;48.2000007629;99.3359222412;8;125.454999924;7;30.2999992371;64.2876815796;20;68.15716362;
81;16;52.8009300232;100.047866821;7;129.56012249;7;28.2999992371;67.3056945801;20;68.3312863111;
82;15;54.0661315918;97.1369018555;9;118.378819108;8;28.2999992371;70.952911377;15;82.2728157043;
83;15;52.1630058289;102.136901855;9;120.879026771;9;30.2999992371;72.3317260742;13;82.9023292065;
84;15;52.3818588257;106.136909485;10;123.318302035;9;32.2999992371;75.3317260742;14;83.9076997042;
85;15;52.6607208252;109.136901855;12;126.722198725;9;33.4889984131;78.3317260742;15;84.8228360415;
86;16;53.997127533;113.136901855;12;129.172071099;9;34.6564178467;81.3317260742;18;85.6530160904;
87;16;55.2174606323;115.136909485;12;131.620311856;10;35.8033866882;84.3317260742;16;86.4048160315;
88;16;56.1227645874;119.136909485;12;133.846974969;10;36.3313827515;86.9999923706;17;87.3960565329;
89;16;57.8606719971;121.136909485;14;135.970446944;11;34.4420700073;88.0824584961;17;88.2885427475;
90;16;58.8997688293;123.438529968;15;138.0904392;11;35.5372085571;89.1665344238;19;89.0484753847;
91;17;59.9390869141;124.462852478;15;140.150222301;12;36.5999984741;91.2520828247;18;89.613026619;
92;17;59.5499992371;127.356414795;15;142.099050641;12;36.5999984741;93.338973999;20;90.1273190975;
93;18;61.3181152344;125.425315857;16;143.898536086;12;34.5999984741;93.4270706177;21;91.5971947908;
94;18;61.3576850891;125.495178223;17;145.526233912;12;34.5999984741;95.516204834;21;92.0821835995;
95;18;60.6360015869;127.565979004;19;146.975790143;12;34.5999984741;98.6062088013;22;92.4134503603;
96;18;59.0865707397;129.637664795;19;148.254232287;12;34.5999984741;98.6969146729;24;92.5550085306;
97;18;60.1257362366;130.710174561;20;149.344974518;12;33.2000007629;101.788154602;24;92.7269620895;
98;19;63.5345001221;136.767059326;19;150.295500755;11;33.2000007629;104.879730225;26;92.9273850918;
99;19;66.6295547485;142.606246948;21;151.135436296;12;35.2000007629;102.971473694;25;93.1545161009;
100;19;68.5135421753;146.746551514;21;151.814301491;12;35.2000007629;105.063186646;25;93.4067248106;
