Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;5;20.0;2;7.0;13.3000001907;5;24.0;
3;1;8.0;10.0;6;21.0;2;8.19999980927;12.1000003815;5;24.1124999523;
4;1;8.14999961853;10.5;6;21.8400001526;2;9.22249984741;11.5;5;24.2364046574;
5;1;8.27600002289;10.9200000763;6;22.5301437378;2;9.84728145599;11.5;5;24.3725773096;
6;1;9.27600002289;11.2650718689;6;23.086605072;2;11.0117731094;11.5;5;24.5218783617;
7;1;10.194486618;11.543302536;6;23.5283432007;2;12.0565643311;11.5;5;24.6851472855;
8;1;10.2938766479;11.7641716003;6;24.1098823547;2;12.405544281;11.5;5;25.340031147;
9;1;10.4247236252;12.0549411774;6;24.5655879974;2;12.6020097733;11.7299995422;5;25.9150743484;
10;1;10.5272569656;12.2827939987;5;24.9179592133;2;12.7745227814;11.9106416702;5;27.4451127052;
11;1;10.6065406799;12.4589796066;5;25.0;2;13.2335338593;12.5274600983;5;28.7648246288;
12;1;11.6065406799;12.5;5;25.0;2;14.9628257751;13.0216779709;5;29.9030094147;
13;1;12.6065406799;12.5;5;25.0;2;16.9628257751;13.4066829681;5;30.8959269524;
14;1;13.6065406799;12.5;5;25.0;2;18.9628257751;13.6998376846;5;31.7803142071;
15;1;14.6065406799;12.5;5;25.0;2;20.3290309906;13.9190797806;5;32.4273490906;
16;1;15.6065406799;12.5;5;25.0;2;21.4745903015;14.0;5;32.9507789612;
17;1;16.6065406799;12.5;6;25.0;2;22.6316184998;14.0;6;33.510178566;
18;1;17.6065406799;12.5;6;25.0;2;23.7994384766;14.0;6;34.1019620895;
19;1;17.625;12.5;6;25.0;2;24.230588913;14.0;6;34.7211914062;
20;1;17.625;12.5;6;25.0;3;24.4163570404;14.0;6;35.3616409302;
21;1;17.625;12.5;6;25.0;3;24.6084918976;14.0;6;36.0159702301;
22;1;17.625;12.5;6;25.0;3;22.6084918976;15.0;6;36.6760072708;
23;1;17.625;12.5;6;25.0;3;23.6084918976;14.0;7;37.3331270218;
24;1;17.625;12.5;7;25.0;3;24.6084918976;14.0;7;37.9786872864;
25;1;17.625;12.5;7;25.0;3;25.3936061859;14.0;7;38.6044816971;
26;1;17.625;12.5;7;25.0;3;23.5813446045;15.0;7;39.2031593323;
27;1;17.625;12.5;7;25.0;3;22.5813446045;15.0;7;39.7685651779;
28;1;17.625;12.5;7;25.0;3;21.5813446045;15.0;7;40.2959661484;
29;1;17.625;12.5;7;25.0;3;21.5813446045;16.0;7;41.7821531296;
30;1;15.625;13.5;7;25.0;3;22.2346458435;17.7000007629;7;42.3104190826;
31;1;14.625;14.5;7;25.0;3;22.3676261902;18.7595005035;7;42.8017357588;
32;1;13.625;15.5;7;25.0;3;21.4876289368;19.8234119415;8;43.2572563887;
33;1;12.625;16.5;7;25.0;3;20.5949115753;20.8919506073;8;43.6790604591;
34;2;12.0;17.5;6;25.0;3;20.2900085449;21.9653205872;8;44.0698968172;
35;2;12.0;18.5;6;25.0;3;20.3736629486;23.043712616;8;44.4329435825;
36;2;12.0;19.5;6;25.0;3;20.4467525482;24.1273040771;9;44.771589756;
37;2;12.0;20.5;7;25.0;5;20.5102291107;25.2162437439;7;45.0892620087;
38;2;12.0;21.5;8;25.0;5;20.5650691986;26.3106555939;7;45.2651810646;
39;2;12.0;22.5;8;25.0;5;20.5750007629;27.4106273651;7;45.4160137177;
40;2;12.0;23.5;9;25.0;5;20.5750007629;28.5162086487;7;45.5748689175;
41;3;13.0;25.2000007629;9;26.0;5;21.5750007629;28.5162086487;7;45.7416813374;
42;3;15.0;22.5;10;26.0499999523;5;22.5750007629;29.5162086487;8;45.9163062572;
43;3;14.2362499237;23.5;11;26.1019749641;5;23.5750007629;30.5162086487;9;46.0985133648;
44;3;14.2479438782;24.5;11;26.1559499502;5;24.5750007629;31.5162086487;9;46.2879817486;
45;3;15.2600889206;22.5;10;26.2119446993;5;25.5750007629;32.5162086487;10;46.4842967987;
46;3;14.272687912;23.5;11;26.269973278;5;26.5750007629;32.2640075684;10;46.6869482994;
47;3;14.0;25.3889808655;12;26.3300433159;5;27.5750007629;31.4058647156;11;46.8953323364;
48;3;15.0;23.4310302734;14;26.3921557665;5;29.5750007629;32.5517311096;10;48.1087543964;
49;3;14.0;24.4745082855;13;26.4563041925;5;30.9749984741;33.7011260986;10;48.3664360046;
50;4;14.0;25.5194129944;10;31.9364074469;6;31.2869987488;34.8535041809;9;63.6287078857;
51;4;16.0;24.5657310486;11;32.1851891279;6;29.9749984741;38.008266449;9;65.6446549892;
52;4;16.0;26.613451004;11;32.4318594933;6;33.3120651245;40.1647720337;10;66.7826844454;
53;5;16.3736763;27.5;9;32.6758403778;7;34.9749984741;42.9058952332;9;67.8785588741;
54;5;17.0;27.5;9;32.9166035652;7;34.9749984741;44.4802780151;10;68.9398070574;
55;5;18.0;28.5;10;33.1536762714;7;35.3523254395;46.6378707886;11;69.9769692421;
56;5;19.0;29.5;10;33.3866425753;7;35.9749984741;48.4468193054;11;71.00259161;
