Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.1000003815;4;23.0;
3;2;8.0;10.1999998093;4;22.0;1;8.0;12.1000003815;4;23.0;
4;2;8.29999923706;10.5;4;22.870000124;1;9.0;11.5;4;23.0;
5;2;8.43050003052;10.9200000763;4;23.5907347202;1;9.60000038147;11.5;4;23.0;
6;2;9.51463317871;11.2650718689;4;24.178371191;1;10.6000003815;11.5;4;23.0;
7;2;10.4401340485;11.543302536;4;24.6518604755;1;11.6000003815;11.5;4;23.0;
8;2;10.5466680527;11.7641716003;4;25.2769526243;2;11.8999996185;11.6999998093;3;24.4599990845;
9;2;10.6873140335;12.0549411774;3;25.7773911953;2;12.3380002975;11.7299995422;3;24.8212833405;
10;2;10.7999124527;12.2827939987;3;26.175667882;2;12.4463853836;11.9106416702;3;25.0;
11;2;10.8895254135;12.4589796066;4;26.3047758341;2;12.5000009537;12.0;3;26.2300007343;
12;2;13.8102416992;12.5;4;26.3529902697;2;14.4553852081;12.6000003815;3;27.2181913853;
13;2;15.8102416992;12.5;4;26.4023339748;2;16.4553852081;13.0788002014;3;27.9928700924;
14;2;16.8427810669;12.5;4;26.4527852535;2;18.4553852081;13.4505519867;3;28.589247942;
15;2;17.854133606;12.5;4;26.5043187141;3;19.4834403992;13.7328653336;2;29.0429638624;
16;2;18.8657283783;12.5;4;26.556904912;3;20.1463851929;13.943564415;2;29.1887089014;
17;2;19.8775596619;12.5;4;26.6105105877;3;21.5029983521;14.0;3;29.2221269608;
18;2;19.9873657227;12.5;5;26.6650986671;3;22.5130233765;14.0;3;29.2560760975;
19;2;19.9996471405;12.5;5;26.7206280231;3;22.7768230438;14.0;3;29.2905418873;
20;2;19.625;13.0161886215;5;26.777053833;3;22.7871627808;14.0;3;29.3255085945;
21;2;20.0248374939;12.5;5;26.8343273401;3;22.7976531982;14.0;3;29.3609591722;
22;2;20.0377235413;12.5;5;26.8923960924;3;22.8082866669;14.0;3;29.3968753815;
23;2;20.0507888794;12.5;6;26.9512042999;3;22.8190612793;14.0;3;29.4332377911;
24;3;20.0640220642;12.5;5;27.0106925964;3;22.3999996185;14.4299716949;3;29.4700255394;
25;4;20.0774059296;12.5;4;27.0707983971;3;22.3999996185;14.4410076141;3;29.5072168112;
26;4;18.0909290314;13.5;4;27.1314563751;3;22.8521652222;14.0;3;29.5447884798;
27;4;18.625;13.5;4;27.1925981045;3;22.8634357452;14.0;3;29.5827163458;
28;4;19.625;13.5962991714;4;27.2541532516;3;22.8748149872;14.0;3;29.6209751368;
29;4;18.1321849823;13.5;4;27.3160488605;3;22.8862915039;14.0;4;29.6595385075;
30;4;17.1461105347;14.5;4;27.3782105446;3;20.8978614807;15.0;4;29.6983793974;
31;4;17.625;13.5;4;27.4405622482;3;19.9095134735;16.0;4;29.7374696732;
32;4;16.1741256714;13.5;4;27.5030269623;3;18.9212398529;17.0;4;29.7767804861;
33;4;16.625;13.5;4;27.5655269623;3;19.3999996185;15.8883905411;4;29.8162822723;
34;4;17.625;13.7827634811;4;27.6279840469;3;17.9448852539;16.0;4;29.8559447527;
35;4;16.2162971497;13.5;4;27.6903202534;3;16.9567832947;17.0;4;29.8957372904;
36;4;15.2303218842;14.5;5;27.7524580956;3;15.9687213898;18.0;5;29.9356285334;
37;4;15.625;13.5;5;27.8143208027;3;16.3999996185;16.9678134918;5;29.9755871296;
38;4;16.625;13.907160759;5;27.8758327961;3;14.9926757812;17.0;5;30.015581131;
39;4;17.625;13.9379167557;5;27.9369204044;3;14.6046743393;18.0;6;30.0555787086;
40;4;16.2858066559;13.5;6;27.9975113869;4;16.0;17.5;5;31.0955479145;
41;5;15.2994403839;14.5;5;28.0575361252;4;16.6286640167;17.0;6;31.155456543;
42;5;14.0;15.5;5;28.1169276237;4;16.9466362;18.0;7;31.2154691219;
43;5;14.7013092041;16.5;5;28.1756215096;4;16.964641571;19.0;7;31.2755478621;
44;5;14.0;18.5;5;28.2335567474;4;16.9826641083;20.0;7;31.3356548548;
45;5;14.0;20.1167793274;5;28.2906756401;4;17.324344635;21.0;8;31.3957526684;
46;5;14.0;21.1453380585;6;29.3469240665;4;19.0187263489;23.0;8;31.4558042288;
47;5;16.7530574799;21.1453380585;7;29.4422512054;4;20.0367412567;25.0;8;31.5157725811;
48;5;18.0;23.1453380585;7;29.53779459;4;21.054731369;27.0;8;31.5756216049;
49;5;19.0;25.1453380585;7;29.6335132122;5;21.7231502533;29.0;7;31.6353149414;
50;5;20.2527999878;27.1453380585;8;29.7293668985;5;23.0905952454;29.0;7;31.6948176622;
51;5;21.2625999451;29.1453380585;9;29.8253170252;5;23.7460403442;29.6040077209;8;31.7540954351;
52;5;22.4380321503;28.1059207916;10;30.9213252068;5;24.7573299408;29.6148319244;6;31.8131144047;
53;5;22.9079933167;29.5;10;31.01735425;5;24.3999996185;30.6257171631;6;31.8718417883;
54;5;23.625;32.0086746216;11;31.1133670807;5;25.1795578003;29.6366577148;8;31.9302456379;
55;5;23.9294319153;32.3801689148;12;31.2093273401;5;25.1904830933;29.6476516724;8;31.9882951975;
56;5;23.625;34.1046638489;13;31.3051983118;5;25.2012729645;29.6586914062;9;32.0459605455;
57;5;23.9518852234;34.4261856079;10;31.4009435177;5;25.6137886047;29.0;10;32.1032129526;
58;5;24.8402118683;33.2000007629;10;31.4965262413;5;24.3999996185;30.680896759;11;32.1600248814;
59;5;23.625;34.9784736633;9;31.5919089317;5;24.8152294159;30.3879623413;13;32.2163699865;
60;6;24.8831787109;33.2000007629;9;31.6651450396;6;24.3999996185;31.1081867218;12;32.272223115;
