Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.1000003815;4;23.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.1000003815;4;23.0;
4;2;8.14999961853;10.6999998093;4;22.8400001526;1;9.0;11.5;4;23.0;
5;2;8.42599964142;10.9200000763;4;23.6501437426;1;9.60000038147;11.5;4;23.0;
6;2;9.52799987793;11.2650718689;4;24.3396611214;1;10.6000003815;11.5;4;23.0;
7;2;10.4764242172;11.543302536;4;24.9285950661;1;11.6000003815;11.5;4;23.0;
8;2;10.6089334488;11.7641716003;4;25.6865624189;1;11.8999996185;11.5;4;23.4599990845;
9;2;10.7794761658;12.0549411774;4;26.3381440639;1;12.0380001068;11.7299995422;4;23.8212833405;
10;2;10.9260816574;12.2827939987;4;26.907253623;1;12.1463851929;11.9106416702;4;24.0;
11;2;11.0541315079;12.4589796066;5;27.2282226086;1;12.2000007629;12.0;4;25.2000007629;
12;2;13.9748477936;12.5;5;27.4905240536;1;14.1463851929;12.6000003815;4;26.1576004028;
13;2;15.9748477936;12.5;4;27.7771704197;1;15.1463851929;13.0788002014;4;26.9011039734;
14;2;17.1521205902;12.5;3;28.0888476372;1;16.1463851929;13.4505519867;4;27.4657306671;
15;2;18.2222480774;12.5;3;28.4258766174;1;17.1463851929;13.7328653336;4;27.88712883;
16;2;19.298078537;12.5;3;28.7881331444;1;18.1463851929;13.943564415;6;28.0;
17;2;20.3795852661;12.5;3;29.1749720573;2;19.1463851929;14.0;5;28.0;
18;2;20.5643692017;12.5;4;29.5851640701;2;20.1463851929;14.0;5;28.0;
19;2;20.6566619873;12.5;4;30.0168495178;2;20.3999996185;14.0;5;28.0;
20;2;20.7537918091;12.5;4;30.4675207138;2;20.3999996185;14.0;7;28.0;
21;2;20.8551921844;12.5;5;30.934035778;2;20.3999996185;14.0;7;28.0;
22;3;20.9601573944;12.5;4;31.4126729965;2;20.3999996185;14.0;8;28.0;
23;3;21.0678520203;12.5;4;31.8992233276;2;20.3999996185;14.0;8;28.0;
24;3;21.1773262024;12.5;5;32.3891215324;2;20.3999996185;14.0;8;28.0;
25;3;19.625;13.5;5;32.8776073456;2;20.3999996185;14.0;8;28.0;
26;3;19.625;14.5;5;33.3599052429;3;20.3999996185;14.0;5;32.9531745911;
27;3;19.625;15.5;5;33.8314113617;3;21.3999996185;15.0;5;33.1040892601;
28;3;19.625;16.5;5;34.2878704071;3;22.3999996185;16.0;5;33.2518992424;
29;3;19.625;17.1439361572;5;34.7255268097;3;22.3999996185;17.0;6;33.3962268829;
30;3;18.625;16.1439361572;5;36.1412420273;3;22.3999996185;17.7773590088;6;33.5367321968;
31;3;19.625;16.6439361572;5;36.702567935;3;22.3999996185;17.8757133484;6;33.673116684;
32;3;21.625;17.7289352417;5;37.2646884918;3;22.3999996185;17.9711818695;6;33.8051233292;
33;3;21.932554245;17.9488887787;5;37.8301217556;3;22.3999996185;18.0635871887;6;33.9325385094;
34;3;20.9837112427;16.9488887787;5;38.4022489786;3;22.3999996185;18.1527767181;6;34.0551915169;
35;3;21.0425605774;16.9488887787;6;38.9851565361;3;22.3999996185;18.2386341095;6;34.1729536057;
36;3;20.7716598511;16.9488887787;5;39.5834128857;3;22.3999996185;18.3210678101;7;34.2857365608;
37;3;19.9062690735;16.9488887787;6;40.2017943859;3;22.3999996185;18.4000167847;7;34.3934907913;
38;3;18.344455719;16.9488887787;6;40.8449623585;3;22.3999996185;18.4754447937;7;34.4962029457;
39;3;18.4664554596;15.5;5;41.5170872211;3;22.3999996185;18.5473423004;7;34.5938925743;
40;3;19.5761146545;16.5;6;42.2214460373;3;22.3999996185;18.6157245636;8;34.686609745;
41;3;19.8748245239;17.5;6;42.9413113594;3;22.3999996185;18.6806259155;8;34.7744312286;
42;3;20.0367965698;18.5;7;43.586581707;3;22.3999996185;18.7421016693;8;34.8574566841;
43;3;20.1819801331;19.5;7;44.2800674438;3;22.3999996185;20.7421016693;8;34.9358062744;
44;3;19.9249992371;19.5;7;45.0160870552;3;22.3999996185;22.7421016693;8;35.0;
45;4;21.9249992371;21.5;4;74.5367279053;3;22.3999996185;24.7421016693;9;35.0;
46;4;22.9249992371;24.5;4;77.3445081711;3;22.3999996185;26.7421016693;9;35.0;
47;4;24.9249992371;27.5;5;79.687040329;3;22.3999996185;28.7421016693;9;35.0;
48;4;27.9249992371;30.5;5;81.6107978821;4;22.3999996185;28.8999996185;8;35.0;
49;4;28.5499992371;32.5;8;83.1875829697;4;22.3999996185;28.8999996185;7;35.0;
50;4;29.5499992371;34.5;8;84.4901218414;4;22.3999996185;28.8999996185;8;35.0;
51;4;31.5499992371;32.5;8;85.2481632233;4;22.3999996185;28.8999996185;7;35.0;
52;4;33.5499992371;32.5;10;85.9357919693;4;22.3999996185;28.8999996185;8;35.0;
53;4;35.5168037415;32.5;10;86.5705833435;4;22.3999996185;28.8999996185;9;35.0;
54;4;34.5168037415;33.5;10;87.1482028961;4;22.3999996185;28.8999996185;10;35.0;
55;4;34.5499992371;34.5;10;87.6667966843;4;22.3999996185;28.8999996185;10;35.0;
56;4;35.5499992371;35.5;10;88.1267118454;4;22.3999996185;28.8999996185;11;35.0;
57;4;36.5499992371;36.5;11;88.530087471;4;22.3999996185;28.8999996185;11;36.0;
58;5;35.9749984741;35.5;8;103.880392075;4;23.3999996185;29.8999996185;11;36.1050000191;
59;5;36.9749984741;36.5;7;104.931966782;4;24.3999996185;30.8999996185;11;36.2198647261;
60;5;37.9749984741;37.5;8;105.858999252;4;24.3999996185;31.8999996185;11;36.3452684879;
61;5;38.7301635742;39.5;8;106.665611267;4;24.3999996185;32.9000015259;11;36.4818768501;
