Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;4;20.0;1;7.0;13.1000003815;6;23.0;
3;1;8.0;10.0;4;21.0;1;8.0;12.1000003815;6;23.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;9.0;11.5;6;23.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;9.60000038147;11.5;6;23.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;2;10.6000003815;11.6999998093;5;24.0;
7;1;10.194486618;11.543302536;4;23.5283432007;2;11.9000005722;11.5;5;24.1100000143;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;12.2329998016;11.5;5;24.7019780874;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;12.4105939865;11.7299995422;5;25.2092944384;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;12.5627889633;11.9106416702;5;25.6047072411;
11;1;10.6065406799;12.4589796066;4;25.0;2;12.6814126968;12.0;5;27.0517573357;
12;1;12.5272569656;12.5;5;25.0;2;14.7019119263;12.6000003815;5;28.2898654938;
13;1;13.5272569656;12.5;5;25.0;2;16.7019119263;13.0788002014;5;29.3503885269;
14;1;14.5272569656;12.5;6;25.0;2;18.7019119263;13.4505519867;5;30.2714035511;
15;1;15.5272569656;12.5;6;25.0;2;19.9880867004;13.7328653336;5;31.0910480022;
16;1;16.527256012;12.5;7;25.0;2;21.1075611115;13.943564415;5;31.6459343433;
17;1;17.527256012;12.5;7;25.0;2;22.2401657104;14.0;6;32.1328148842;
18;1;17.625;12.5;7;25.0;2;23.3862304688;14.0;6;32.6645917892;
19;1;17.625;12.5;8;25.0;2;23.7993774414;14.0;6;33.239988327;
20;1;17.625;12.5;8;25.0;2;23.9719963074;14.0;7;33.8562116623;
21;1;17.625;12.5;8;25.0;2;24.1568641663;14.0;7;34.5088152885;
22;1;17.625;12.5;8;25.0;2;24.3526439667;14.0;7;35.1916670799;
23;1;17.625;12.5;9;25.0;2;24.5574989319;14.0;7;35.8970499039;
24;1;17.625;12.5;9;25.0;2;24.769115448;14.0;6;36.6159143448;
25;1;15.625;13.5;9;25.0;2;22.769115448;15.0;6;37.3382797241;
26;1;14.625;14.5;9;25.0;2;21.769115448;15.0;7;38.0537528992;
27;1;13.625;15.5;9;25.0;2;21.3999996185;15.0;6;38.7521114349;
28;1;12.625;16.5;8;25.0;2;20.3999996185;15.0;6;39.4238910675;
29;1;12.0;17.5;8;25.0;2;20.3999996185;15.0;6;40.0608997345;
30;1;12.0;18.5;8;25.0;2;19.3999996185;15.0;6;40.6565999985;
31;1;12.0;19.5;9;25.0;2;19.3999996185;16.0;6;41.2063264847;
32;1;12.0;20.5;10;25.0;3;19.3999996185;17.0;4;41.7073316574;
33;1;12.0;21.5;10;25.0;3;18.3999996185;16.0;4;42.1586685181;
34;1;12.0;22.5;9;25.0;3;17.3999996185;16.0;4;42.5609636307;
35;1;12.0;23.5;9;25.0;3;17.3999996185;17.0;5;42.9161109924;
36;1;12.0;24.5;9;25.0;3;18.0;18.0;4;43.2269458771;
37;1;13.0;22.5;10;25.0;3;18.5680847168;19.0;5;43.496928215;
38;1;12.0;23.5;11;25.0;3;18.6490783691;20.0;6;43.7298583984;
39;1;12.0;24.5;11;25.0;3;18.718957901;21.0;6;43.9296503067;
40;1;13.0;22.5;11;25.0;3;18.7788944244;22.0;7;45.0;
41;1;12.0;23.5;12;25.0;3;19.7999992371;23.5;7;45.0199999809;
42;1;12.0;24.5;10;25.0;3;20.7999992371;24.0;8;45.0401959419;
43;1;13.0;22.5;11;25.0;3;22.1120586395;24.0;9;45.0605818033;
44;1;12.0;23.5;11;25.0;3;22.7999992371;25.0;9;45.0811508894;
45;1;12.0;24.5;11;25.0;3;24.1243457794;26.0;9;45.1018965244;
46;1;13.0;22.5;11;25.0;3;25.130569458;27.0;10;45.1228116751;
47;1;12.0;23.5;11;25.0;4;26.136844635;29.0;9;45.1438889503;
48;1;12.0;24.5;12;25.0;4;27.1431655884;29.0;10;45.1651208401;
49;2;14.0;23.0;11;26.0;4;27.7999992371;29.5825614929;11;45.1864993572;
50;2;14.0;24.0;12;26.0900000334;4;29.1559505463;29.0;11;45.2080165148;
51;2;14.0;24.5;12;26.1871190071;4;29.2000007629;29.6040077209;12;45.2296639681;
52;2;15.0;22.5;13;26.2917383909;4;29.2000007629;29.6148319244;11;45.2514331341;
53;2;14.0;23.5;13;26.4042263031;4;29.2000007629;29.6257171631;11;45.2733153105;
54;2;14.0;24.5;13;26.5249304771;4;29.2000007629;29.6366577148;11;45.2953014374;
55;2;15.0;22.5;14;26.6541694403;4;29.2000007629;29.6476516724;12;46.3173824549;
56;2;16.0;22.5;14;26.7922235727;4;30.2000007629;30.6586914062;12;46.3795489073;
57;2;17.0;22.5;12;26.9393253326;4;31.6018638611;31.0;13;46.4429754019;
58;2;18.0;22.5;13;27.0956480503;4;31.2000007629;32.680896759;15;46.5076539516;
59;2;19.0;22.5;13;27.261295557;4;31.9522972107;33.0;14;46.5735735893;
60;2;19.625;22.5;12;27.4362905025;4;31.2000007629;34.7032318115;14;46.640720129;
61;2;19.625;22.5;12;27.6205644608;4;31.5635528564;34.7144393921;17;46.7090759277;
