Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;2;8.0;10.1999998093;5;22.0;1;8.0;12.1000003815;6;23.0;
4;2;8.29999923706;10.5;4;22.870000124;1;9.0;11.5;6;23.0;
5;2;8.43050003052;10.9200000763;4;23.5907347202;1;9.60000038147;11.5;6;23.0;
6;2;9.51463317871;11.2650718689;4;24.178371191;1;10.6000003815;11.5;6;23.0;
7;2;10.4401340485;11.543302536;4;24.6518604755;1;11.6000003815;11.5;6;23.0;
8;2;10.5466680527;11.7641716003;4;25.2769526243;1;11.8999996185;11.5;6;23.4599990845;
9;2;10.6873140335;12.0549411774;4;25.7773911953;1;12.0380001068;11.7299995422;6;23.8212833405;
10;2;10.7999124527;12.2827939987;4;26.175667882;1;12.1463851929;11.9106416702;6;24.0;
11;2;10.8895254135;12.4589796066;4;26.3047758341;1;12.2000007629;12.0;6;25.2000007629;
12;2;12.8895254135;12.5;4;26.3529902697;1;14.1463851929;12.6000003815;6;26.1576004028;
13;2;14.8895254135;12.5;4;26.4023339748;1;15.1463851929;13.0788002014;6;26.9011039734;
14;2;15.9220657349;12.5;4;26.4527852535;1;16.1463851929;13.4505519867;6;27.4657306671;
15;2;16.9334182739;12.5;4;26.5043187141;1;17.1463851929;13.7328653336;6;27.88712883;
16;2;17.9450130463;12.5;4;26.556904912;1;18.1463851929;13.943564415;7;28.0;
17;2;18.9568443298;12.5;4;26.6105105877;1;19.1463851929;14.0;7;28.0;
18;2;19.9689064026;12.5;4;26.6650986671;1;20.1463851929;14.0;7;28.0;
19;2;19.9996471405;12.5;4;26.7206280231;1;20.3999996185;14.0;7;28.0;
20;2;20.0121421814;12.5;6;26.777053833;1;20.3999996185;14.0;7;28.0;
21;2;20.0248374939;12.5;6;26.8343273401;1;20.3999996185;14.0;7;28.0;
22;2;20.0377235413;12.5;7;26.8923960924;1;20.3999996185;14.0;8;28.0;
23;2;20.0507888794;12.5;7;26.9512042999;1;20.3999996185;14.0;8;28.0;
24;2;20.0640220642;12.5;7;27.0106925964;1;20.3999996185;14.0;8;28.0;
25;2;20.0774059296;12.5;7;27.0707983971;1;20.3999996185;14.0;8;28.0;
26;2;20.0909290314;12.5;7;27.1314563751;1;20.3999996185;14.0;8;28.0;
27;2;19.625;13.5;7;27.1925981045;1;20.3999996185;14.0;8;28.0;
28;3;19.625;13.5962991714;5;37.2541532516;1;20.3999996185;14.0;8;28.0;
29;3;21.1321849823;12.5;5;37.7160484791;1;20.3999996185;14.0;9;28.0;
30;3;20.1461105347;13.5;5;38.152610302;1;20.3999996185;14.0;9;28.0;
31;3;20.1600971222;14.5;5;38.5625009537;1;20.3999996185;14.0;9;28.0;
32;3;20.1741256714;15.5;5;38.9450616837;1;20.3999996185;14.0;9;28.0;
33;3;19.625;17.5;4;39.300245285;1;20.3999996185;14.0;8;28.0;
34;3;19.5204162598;18.7827644348;4;39.6285266876;1;20.3999996185;14.0;8;28.0;
35;3;19.6001625061;19.8139915466;4;39.9308083057;1;20.3999996185;14.0;8;28.0;
36;3;19.6721458435;20.8451595306;4;40.2083191872;1;20.3999996185;14.0;8;28.0;
