Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.1000003815;4;23.0;
3;1;8.0;10.0;6;21.0;1;8.0;12.1000003815;4;23.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;9.0;11.5;4;23.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;1;9.60000038147;11.5;4;23.0;
6;2;9.27600002289;11.4650716782;5;24.086605072;1;10.6000003815;11.5;4;23.0;
7;2;10.4194869995;11.543302536;5;24.6883431673;1;11.6000003815;11.5;4;23.0;
8;2;10.5548763275;11.7641716003;5;25.4652262926;1;11.8999996185;11.5;4;23.4599990845;
9;2;10.7296762466;12.0549411774;5;26.1465243101;2;12.0380001068;11.9299993515;3;24.8212833405;
10;2;10.8829679489;12.2827939987;5;26.7584704161;2;12.4463853836;11.9106416702;3;25.0;
11;2;11.020655632;12.4589796066;5;27.1379284859;2;12.5000009537;12.0;4;26.2400007248;
12;2;13.020655632;12.5;5;27.4770481586;2;14.4583854675;12.6000003815;4;27.2387843132;
13;2;15.020655632;12.5;5;27.8615591526;2;16.4583854675;13.0788002014;5;28.0246574879;
14;2;16.2503910065;12.5;4;28.2947545052;2;18.4583854675;13.4505519867;4;28.63283813;
15;2;17.3478603363;12.5;3;28.7792563438;2;19.4965171814;13.7328653336;5;29.098970294;
16;2;18.4568729401;12.5;3;29.3166947365;2;20.5099372864;13.943564415;7;29.2577478886;
17;2;19.577796936;12.5;3;29.9073610306;2;21.5237102509;14.0;7;29.3048160076;
18;2;20.7106971741;12.5;4;30.5498642921;2;22.5378303528;14.0;7;29.3530313969;
19;2;20.8737201691;12.5;4;31.2408299446;2;22.8059082031;14.0;7;29.4023760557;
20;2;21.0291862488;12.5;4;31.9746999741;2;22.3999996185;14.420712471;7;29.4528282881;
21;2;21.1943073273;12.5;4;32.7436814308;2;22.8358478546;14.0;7;29.5043625832;
22;2;21.3673286438;12.5;3;33.5378980637;2;22.8513088226;14.0;8;29.5569496155;
23;2;21.5460281372;12.5;4;34.3457622528;2;22.8670845032;14.0;8;29.6105561256;
24;3;21.7277965546;12.5;4;35.1545667648;2;22.8831672668;14.0;8;29.6651450396;
25;3;21.909778595;12.5;4;35.9512367249;2;22.8995437622;14.0;8;29.72067523;
26;3;22.0890274048;12.5;4;36.7231636047;2;22.9162025452;14.0;8;29.7771017551;
27;3;22.2627105713;12.5;4;37.4590072632;2;22.9331302643;14.0;8;29.8343759775;
28;3;22.428276062;12.5;4;38.1493597031;2;22.9503116608;14.0;8;29.8924454451;
29;3;22.58360672;12.5;4;38.7871875763;2;22.9677333832;14.0;8;29.9512542486;
30;3;20.58360672;13.5;4;39.368016243;2;22.985376358;14.0;8;30.0107431412;
31;3;19.625;14.5;4;39.8898601532;2;23.0032234192;14.0;8;30.0708494186;
32;3;20.625;12.5;4;40.3529558182;2;23.0212554932;14.0;8;30.1315076351;
33;3;21.625;12.5;4;40.759355545;2;23.0394515991;14.0;8;30.1926498413;
34;3;22.625;12.5;4;41.1124668121;2;23.0577945709;14.0;8;30.2542052269;
35;3;23.2503051758;12.5;4;41.416595459;2;23.0762615204;14.0;9;30.3161010742;
36;3;23.3187332153;12.5;4;41.6765365601;2;23.0948295593;14.0;9;30.3782629967;
37;3;23.3772201538;12.5;4;41.8972434998;2;23.1134796143;14.0;9;30.4406147003;
38;3;23.4268798828;12.5;4;42.0;2;23.132183075;14.0;9;30.5030794144;
39;3;23.4500007629;12.5;5;42.0;2;23.1509227753;14.0;9;30.5655794144;
40;3;23.4500007629;12.5;5;42.0;2;23.1696739197;14.0;9;30.628036499;
41;3;23.4500007629;12.5;5;42.0;2;23.1884098053;16.0;9;30.690372467;
42;3;24.4500007629;15.5;4;43.0;2;23.2071113586;18.0;10;30.7525100708;
43;3;25.4500007629;18.5;5;43.0399999619;2;23.2257518768;20.0;10;30.8143725395;
44;3;25.6840000153;21.5;6;43.0811839104;2;23.2443122864;22.0;10;30.8758842945;
45;3;25.6932678223;24.5;6;43.1235535145;2;23.2627639771;24.0;10;30.936971426;
46;3;25.7028007507;27.5;6;43.1671074629;2;22.3999996185;25.0;11;30.9975619316;
47;3;25.712600708;27.5;7;43.211841464;2;22.3999996185;25.4987812042;11;31.0575861931;
48;3;25.7226657867;27.5;7;43.2577478886;2;22.3999996185;25.528793335;11;31.1169772148;
49;3;25.7329940796;27.5;6;43.3048160076;2;22.3999996185;25.5584888458;11;31.1756706238;
50;3;25.7435836792;27.5;7;43.3530313969;2;22.3999996185;25.5878353119;12;31.2336053848;
51;4;25.7544326782;27.5;6;43.4023760557;2;22.3999996185;25.6168022156;12;31.2907235622;
52;4;25.7655353546;27.5;6;43.4528282881;2;22.3999996185;25.645362854;12;31.346971035;
53;4;25.7768878937;27.5;6;43.5043625832;3;22.3999996185;25.6734848022;11;31.4022974968;
54;4;25.788482666;27.5;6;43.5569496155;3;22.3999996185;25.7011489868;12;31.4566559792;
55;4;25.8003139496;27.5;6;43.6105561256;3;23.3999996185;24.0;12;31.5100040436;
56;4;25.8123760223;27.5;6;43.6651450396;3;23.4530010223;24.0;12;31.5623030663;
57;4;25.8246574402;27.5;7;44.72067523;3;22.3999996185;25.0;12;31.6135182381;
58;4;26.8371524811;28.5;7;44.8071017265;3;23.3999996185;24.0;14;31.6636190414;
59;4;27.8498497009;29.5;7;44.89496696;4;23.4990844727;24.0;13;31.7125790119;
60;4;27.6886329651;31.4171886444;8;44.9842115641;4;23.5137729645;24.0;13;31.7603754997;
61;4;28.1214485168;31.5;9;45.0747715235;4;23.5281124115;24.0;13;31.8069901466;
