Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;1;8.0;10.0;6;21.0;1;8.0;12.1000003815;6;23.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;9.0;11.5;6;23.0;
5;2;8.27600002289;11.1199998856;5;23.5301437378;1;9.60000038147;11.5;6;23.0;
6;2;9.50100040436;11.2650718689;5;24.2066050768;1;10.6000003815;11.5;6;23.0;
7;2;10.4464864731;11.543302536;4;24.78139925;1;11.6000003815;11.5;6;23.0;
8;2;10.5758142471;11.7641716003;4;25.5226647854;1;11.8999996185;11.5;6;23.4599990845;
9;2;10.7425994873;12.0549411774;4;26.1562004089;2;12.0380001068;11.9299993515;5;24.8212833405;
10;2;10.8851451874;12.2827939987;4;26.7059569359;2;12.4463853836;11.9106416702;5;25.0;
11;2;11.0088405609;12.4589796066;4;27.0063481331;2;12.5000009537;12.0;5;26.2400007248;
12;2;13.0088405609;12.5;4;27.2469825745;2;14.4583854675;12.6000003815;5;27.2387843132;
13;2;15.0088405609;12.5;4;27.5110707283;2;16.4583854675;13.0788002014;5;28.0246574879;
14;2;16.1715316772;12.5;4;27.7995657921;2;18.4583854675;13.4505519867;5;28.63283813;
15;2;17.2364425659;12.5;4;28.1131293774;2;19.4965171814;13.7328653336;5;29.098970294;
16;2;18.3069953918;12.5;4;28.4520516396;2;20.5099372864;13.943564415;5;29.2577478886;
17;2;19.3832511902;12.5;4;28.8161723614;2;21.5237102509;14.0;6;29.3048160076;
18;2;20.4651794434;12.5;5;29.2048048973;2;22.5378303528;14.0;6;29.3530313969;
19;2;20.5710811615;12.5;5;29.6166739464;2;22.8059082031;14.0;6;29.4023760557;
20;2;20.6637516022;12.5;5;30.0498714447;2;22.3999996185;14.420712471;6;29.4528282881;
21;2;19.625;13.5;5;30.5018415451;2;22.3999996185;14.4358482361;6;29.5043625832;
22;3;20.625;12.5;5;30.9693965912;2;22.3999996185;14.4513092041;6;29.5569496155;
23;4;20.9681148529;12.5;4;31.4487752914;2;22.8670845032;14.0;6;29.6105561256;
24;4;21.0759735107;12.5;4;31.9357366562;2;22.8831672668;14.0;6;29.6651450396;
25;4;21.185541153;12.5;4;32.4256954193;2;22.3999996185;14.49954319;6;29.72067523;
26;4;19.625;13.5;4;32.9138832092;2;22.3999996185;14.8603372574;6;29.7771017551;
27;4;20.625;12.5;4;33.3955316544;2;22.9331302643;14.0;6;29.8343759775;
28;4;21.5139942169;12.5;4;33.8660564423;2;22.3999996185;14.9171876907;6;29.8924454451;
29;4;21.6198635101;12.5;4;34.3212347031;2;22.9677333832;14.0;7;29.9512542486;
30;4;19.625;13.5;4;34.7573537827;2;20.985376358;15.0;7;30.0107431412;
31;4;19.625;14.5;4;35.1713237762;2;20.0032234192;16.0;7;30.0708494186;
32;4;19.625;15.5;5;35.5607509613;2;19.0212554932;17.0;7;30.1315076351;
33;4;18.625;14.5;5;35.9239616394;2;18.0394515991;18.0;7;30.1926498413;
34;4;18.625;14.5;5;36.2599868774;2;17.0577945709;19.0;7;30.2542052269;
35;4;17.625;13.5;6;36.5685119629;2;16.0762615204;20.0;7;30.3161010742;
