Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.1000003815;6;23.0;
3;2;8.0;10.1999998093;4;22.0;2;8.0;12.3000001907;5;24.0;
4;2;8.29999923706;10.5;4;22.8400001526;2;9.19999980927;11.5;5;24.0375000238;
5;2;8.42599964142;10.9200000763;4;23.5301437378;2;9.80750083923;11.5;5;24.0760172606;
6;2;9.50100040436;11.2650718689;4;24.086605072;2;10.9228057861;11.5;5;24.115549922;
7;2;10.4194869995;11.543302536;4;24.5283432007;2;11.9346656799;11.5;5;24.1560940742;
8;2;10.5188770294;11.7641716003;4;25.1298823357;2;12.2468280792;11.5;5;24.669203043;
9;2;10.6542234421;12.0549411774;4;25.6057839394;2;12.4007616043;11.7299995422;5;25.0853947401;
10;2;10.7613010406;12.2827939987;4;25.9785410166;2;12.5256185532;11.9106416702;5;25.3208180666;
11;2;10.8451719284;12.4589796066;5;26.0811508894;2;12.5962457657;12.0;5;26.5925284624;
12;2;13.7658882141;12.5;5;26.1018965244;2;14.5641431808;12.6000003815;5;27.6247323751;
13;2;15.7658882141;12.5;4;26.1228116751;2;16.5641441345;13.0788002014;5;28.4457426071;
14;2;16.7798900604;12.5;4;26.1438889503;2;18.5641441345;13.4505519867;5;29.090773344;
15;2;17.7846317291;12.5;4;26.1651208401;2;19.6338977814;13.7328653336;5;29.595454216;
16;2;18.7894077301;12.5;4;26.1864993572;2;20.6588821411;13.943564415;5;29.7944536209;
17;2;19.7942180634;12.5;4;26.2080165148;2;21.684720993;14.0;6;29.8833786249;
18;2;19.625;12.8624048233;5;26.2296639681;2;22.7113990784;14.0;6;29.9750355482;
19;2;19.625;12.8688993454;5;26.2514331341;2;22.9925098419;14.0;6;30.0693428516;
20;2;19.625;12.8754301071;5;26.2733153105;2;23.0208015442;14.0;7;30.1662015915;
21;3;19.625;12.8819942474;4;26.2953014374;2;22.3999996185;14.6498603821;7;30.2654960155;
22;3;19.625;12.5;5;26.3173824549;2;23.0796489716;14.0;7;30.367092371;
23;4;19.625;12.8952150345;4;26.3395489454;2;23.1101264954;14.0;8;30.4708397388;
24;4;19.926399231;12.5;4;26.3617914915;3;23.1412506104;14.0;7;30.5765709877;
25;4;19.9314041138;12.5;4;26.3841004372;3;23.1729717255;14.0;7;30.6841022968;
26;4;17.625;13.9152297974;4;26.4064661264;3;22.3999996185;15.0;7;30.7932350636;
27;4;16.9414558411;14.5;4;26.428878665;3;23.2379703522;14.0;7;30.9037568569;
28;4;15.9464979172;15.5;4;27.4513280392;3;23.2711257935;14.0;7;31.0154423714;
29;4;15.9515485764;17.0;4;27.6038043499;3;23.3046321869;14.0;7;31.1280558109;
30;4;16.0;18.801902771;4;27.7717285156;3;21.3384170532;15.0;7;31.2413523197;
31;4;16.0;19.8858642578;5;27.9565215111;3;20.3724060059;16.0;7;31.3550798893;
32;5;16.0;20.9782619476;4;28.1596288681;3;19.4065246582;17.0;7;31.4689822197;
33;5;16.0;21.270647049;4;28.3824887276;3;18.440694809;18.0;7;31.5828001499;
34;5;16.0;23.1912441254;4;28.6264904737;3;17.4748401642;19.0;7;31.696274519;
35;5;16.0;24.313243866;4;28.8929253817;3;16.5088825226;20.0;8;31.80914855;
