Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
36;4;22.2397422791;12.5;9;27.786878705;3;32.6749992371;23.0;7;52.25;
37;4;22.2520484924;12.5;9;27.8420808315;3;32.6749992371;24.0;8;52.25;
38;4;21.9970092773;13.0943546295;9;27.8977636099;4;32.6749992371;24.0;7;52.25;
39;4;21.8999786377;13.3378181458;9;27.9539042711;4;32.6749992371;24.0;8;52.25;
40;4;22.0070114136;13.1280384064;10;28.010478735;4;32.6749992371;24.0;8;52.25;
41;4;21.625;14.0052394867;10;28.067461729;4;32.6749992371;24.0;9;52.25;
42;4;20.3151779175;13.5;5;28.1248269081;4;32.6749992371;24.0;9;52.25;
43;4;20.625;16.5;6;28.182546854;4;32.6749992371;24.0;9;52.25;
44;4;22.3410720825;19.5;6;28.240593195;4;32.6749992371;24.0;9;52.25;
45;4;22.0316543579;22.5;5;28.2989362478;6;30.6749992371;25.0;6;61.4501667023;
46;4;22.0365047455;25.5;6;28.3575457335;6;31.6749992371;28.0;7;61.9327601194;
47;4;22.3804473877;27.5;7;28.4163900614;6;32.6749992371;31.0;7;62.4157890081;
48;4;22.0461101532;28.2723941803;8;28.4754370451;6;33.0576286316;34.0;7;63.8989925385;
49;4;21.9811115265;28.4463615417;7;28.5346535444;6;31.6749992371;39.0;8;64.4725371599;
50;5;22.0555782318;28.3104877472;7;28.5940055847;6;31.6749992371;44.0;8;65.0541077852;
51;5;21.9983959198;28.4672336578;7;28.6534588337;6;32.4000015259;47.9093551636;8;66.6449915171;
52;5;22.0071353912;28.4775390625;7;28.7129781246;6;33.9283485413;52.0201263428;9;69.7418960333;
53;5;22.0694885254;28.3687343597;8;28.7725278139;7;35.763458252;55.0;8;72.3322452307;
54;5;22.0740432739;28.3883895874;8;28.8162822723;7;36.6545906067;56.0;8;74.5066517591;
55;5;22.483663559;27.5;8;28.8559447527;7;35.2977638245;57.3885574341;9;76.3612439632;
56;5;22.0750007629;28.4279727936;9;28.8957372904;8;34.9687461853;58.0;6;92.6607791185;
57;6;22.0750007629;28.4478683472;8;28.9356285334;8;34.0957183838;63.665145874;8;94.675585866;
58;6;22.0750007629;28.4678153992;7;28.9755871296;9;35.1811332703;67.8369903564;7;96.6361422539;
59;6;22.5195083618;27.5;7;30.015581131;9;36.2581443787;70.7310333252;8;98.5310872793;
60;6;23.5285072327;28.5;8;30.145578742;9;37.3273010254;74.919128418;8;100.354324341;
61;6;24.5375061035;29.5;8;30.2826669216;9;39.3891792297;75.3919067383;8;102.00534451;
62;6;24.8136005402;30.5;9;30.427194953;9;39.4000015259;81.0058441162;14;103.573076844;
63;6;24.5554790497;31.5;9;30.5794994831;9;40.4000015259;85.0516052246;13;105.082378626;
64;6;24.0750007629;33.5;10;30.7398965359;10;40.4000015259;87.0989227295;14;106.534221888;
65;5;22.5733680725;27.5;10;29.2545039654;11;41.4000015259;89.1360168457;12;109.453958273;
66;5;22.0750007629;28.5;11;29.293856144;11;43.4000015259;94.1360168457;13;110.837092757;
67;5;22.5911178589;27.5;11;29.3329925537;11;45.4000015259;98.2499237061;14;112.081508994;
68;5;22.5999240875;27.5;10;29.3718836308;11;44.8500022888;101.303085327;13;113.316244245;
69;5;22.1586742401;27.5;8;29.4342195988;11;44.8500022888;105.357536316;14;114.532623053;
70;5;22.1726989746;27.5;8;30.496676445;12;41.8499984741;111.413200378;17;115.723401308;
71;5;22.4117527008;28.0;8;31.3391771317;13;41.4500007629;116.469978333;14;116.382906914;
72;5;22.0255012512;29.3899993896;8;31.9961588383;13;41.2249984741;121.310264587;18;117.814537525;
73;5;22.1592674255;29.9980812073;9;32.5034780502;13;41.3633728027;125.532920837;18;119.093128681;
74;5;22.8632831573;28.9097423553;9;32.7461547852;13;47.6584472656;127.744247437;20;120.139758348;
75;5;23.3678855896;29.0;9;32.8080489635;14;51.9262390137;128.902740479;18;120.646481752;
76;5;23.381811142;29.0;9;32.8696000576;15;54.4146499634;130.68762207;17;121.921078444;
77;5;22.75;30.0;9;33.9307339191;15;54.5958595276;134.89781189;16;124.041799307;
78;5;23.9594154358;30.0;9;34.0513784885;15;58.7795333862;131.102432251;18;124.952172756;
79;5;24.9730587006;31.0;10;34.1744279861;15;56.8932189941;136.300704956;19;126.814552307;
80;5;25.2392444611;32.0;10;34.2998839617;15;56.081451416;143.492004395;20;127.69718802;
81;5;24.9999580383;34.0;11;34.4277427197;15;60.1497192383;142.675827026;23;129.606293917;
82;5;25.2962417603;36.0;11;34.5579944849;15;58.3606300354;147.851821899;23;131.605699658;
83;6;25.0262336731;37.0;10;34.6906224489;16;60.4545669556;154.019714355;22;132.747873425;
84;6;25.0391044617;38.0;9;34.8256013393;16;64.6642913818;155.179412842;24;133.942790031;
85;6;25.0517807007;39.7421760559;9;34.9628959894;16;61.89427948;159.330871582;34;135.196532249;
86;6;24.6523990631;41.0;9;35.1024608612;17;62.0196495056;167.188522339;26;148.015103698;
87;6;24.6715488434;41.725566864;9;35.2442384958;17;65.1357727051;172.198974609;26;150.03640902;
88;6;24.2999992371;42.6221199036;9;35.3881582022;17;66.2903900146;179.329391479;28;152.090128899;
89;6;25.1003227234;40.0;9;35.5341358185;19;68.436706543;182.714172363;26;155.173873186;
90;6;25.1118717194;40.0;7;35.6820714474;19;69.9054489136;185.870834351;26;157.360867262;
91;6;25.1231708527;40.0;8;35.8318498135;19;71.1210861206;191.073959351;27;159.565120816;
92;6;25.1342124939;40.0;8;35.9833390713;19;71.4565124512;195.502456665;29;161.814787745;
93;6;25.1449947357;40.0;9;36.136390686;19;72.6814804077;196.784912109;30;164.099663138;
94;6;25.1555099487;40.0;8;36.2908389568;20;70.9099655151;203.316833496;33;168.974789739;
95;6;25.1657562256;40.0;9;36.446501255;20;73.3974838257;204.957244873;35;173.762604475;
96;6;25.1757316589;40.0;9;36.6031782627;21;73.7538909912;206.289260864;32;188.416307688;
97;6;24.2999992371;41.0;9;36.7606546879;21;74.28565979;211.30317688;32;193.400933266;
98;6;25.1948604584;40.0;9;36.9008569717;21;76.7901000977;213.385223389;34;199.048169732;
99;5;22.2999992371;35.0;10;33.0197672844;22;78.2075653076;219.533233643;34;208.498171568;
100;5;22.2999992371;35.0;10;33.1399610043;22;80.743812561;230.743560791;33;215.229659081;
