Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;6.0;12.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;7.0;11.0;4;20.0;1;7.0;13.1000003815;4;23.0;
3;2;8.0;10.1999998093;3;22.0;1;8.0;12.1000003815;4;23.0;
4;2;8.29999923706;10.5;3;22.870000124;1;9.0;11.5;4;23.0;
5;2;8.43050003052;10.9200000763;3;23.5907347202;1;9.60000038147;11.5;4;23.0;
6;2;9.51463317871;11.2650718689;3;24.178371191;1;10.6000003815;11.5;4;23.0;
7;2;10.4401340485;11.543302536;2;24.6518604755;1;11.6000003815;11.5;4;23.0;
8;2;10.5466680527;11.7641716003;2;25.2769526243;1;11.8999996185;11.5;4;23.4599990845;
9;2;10.6873140335;12.0549411774;2;25.7773911953;1;12.0380001068;11.7299995422;4;23.8212833405;
10;2;10.7999124527;12.2827939987;2;26.175667882;1;12.1463851929;11.9106416702;4;24.0;
11;2;10.8895254135;12.4589796066;2;26.3047758341;1;12.2000007629;12.0;4;25.2000007629;
12;2;12.8895254135;12.5;2;26.3529902697;1;14.1463851929;12.6000003815;4;26.1576004028;
13;2;14.8895254135;12.5;2;26.4023339748;1;15.1463851929;13.0788002014;4;26.9011039734;
14;2;15.9220657349;12.5;2;26.4527852535;1;16.1463851929;13.4505519867;4;27.4657306671;
15;2;16.9334182739;12.5;2;26.5043187141;1;17.1463851929;13.7328653336;4;27.88712883;
16;2;17.9450130463;12.5;3;26.556904912;1;18.1463851929;13.943564415;4;28.0;
17;2;18.9568443298;12.5;4;26.6105105877;1;19.1463851929;14.0;5;28.0;
18;3;19.9689064026;12.5;3;26.6650986671;1;20.1463851929;14.0;6;28.0;
19;3;19.625;12.5;4;26.7206280231;1;20.3999996185;14.0;7;28.0;
20;3;20.0121421814;12.5;4;26.777053833;2;20.3999996185;14.0;6;28.0;
21;3;20.0248374939;12.5;4;26.8343273401;2;20.3999996185;14.0;6;28.0;
22;3;20.0377235413;12.5;4;26.8923960924;2;20.3999996185;14.0;7;28.0;
23;3;20.0507888794;12.5;4;26.9512042999;2;20.3999996185;14.0;7;28.0;
24;4;20.0640220642;12.5;3;37.0106925964;2;20.3999996185;14.0;7;28.0;
25;5;20.625;12.5;2;37.4707980156;2;20.3999996185;14.0;8;28.0;
26;5;21.625;12.5;3;37.9058561325;2;20.3999996185;14.0;8;28.0;
27;5;22.625;13.5;3;38.3145368099;2;20.3999996185;14.0;6;28.0;
28;5;23.625;13.5962991714;3;38.696187973;2;20.3999996185;14.0;6;28.0;
29;5;25.1321849823;12.5;3;39.0507671833;2;20.3999996185;14.0;6;28.0;
30;5;23.6665267944;13.5;3;39.3787531853;2;20.3999996185;14.0;6;28.0;
31;5;24.2251625061;13.5;3;39.6810503006;2;20.3999996185;14.0;6;28.0;
32;5;22.8462715149;13.5;4;39.9588880539;2;20.3999996185;14.0;6;28.0;
33;6;23.3617591858;13.5;1;40.2137241364;2;20.3999996185;14.0;6;28.0;
34;6;21.9967041016;13.5;1;40.4471597672;2;20.3999996185;14.0;6;28.0;
35;6;21.0620498657;14.5;1;40.6608679295;2;20.3999996185;14.0;6;28.0;
36;6;20.4964866638;15.5;1;40.7524580956;2;20.3999996185;14.0;6;28.0;
37;6;20.8999996185;14.5;2;40.8143208027;2;20.3999996185;14.0;6;28.0;
38;6;21.8999996185;13.907160759;2;40.8758327961;2;20.3999996185;14.0;6;28.0;
39;6;22.8999996185;13.9379167557;2;40.9369204044;2;20.3999996185;14.0;8;28.0;
40;6;21.5608062744;13.5;2;41.9975113869;2;20.3999996185;14.0;8;28.0;
41;6;21.5744400024;14.5;2;42.1475361586;2;20.3999996185;14.0;8;28.0;
42;6;22.5879459381;15.5;3;42.3040466309;2;20.3999996185;14.0;9;28.0;
43;6;23.9574451447;19.5;3;42.4673599005;2;20.3999996185;14.0;9;28.0;
44;6;25.002035141;23.5;3;42.6377830505;2;20.3999996185;14.0;9;28.0;
45;6;26.0488185883;26.5;4;42.8156061172;2;20.3999996185;15.0;10;28.0;
46;6;27.0978813171;29.5;4;43.0010935068;2;20.3999996185;16.0;10;28.0;
47;6;28.149307251;32.5;4;43.1944748163;2;20.3999996185;17.0;10;28.0;
48;6;28.8281726837;32.5;7;43.3959360123;2;20.3999996185;18.0;11;28.0;
49;6;28.8845329285;32.5;7;43.605607748;2;20.3999996185;19.0;11;28.0;
50;6;28.9434356689;32.5;7;43.8235549927;2;20.3999996185;19.0;11;28.0;
51;7;29.0048961639;32.5;7;44.0497660637;2;20.3999996185;19.0;13;28.0;
52;7;29.0689182281;32.5;7;44.2841417789;2;20.3999996185;19.0;13;28.0;
53;7;29.1354732513;32.5;7;44.5264856815;2;20.3999996185;19.0;13;28.0;
54;7;29.2045059204;32.5;7;44.7764949799;2;20.3999996185;19.0;14;28.0;
55;7;29.2759227753;32.5;7;45.0337543488;2;20.3999996185;19.0;14;28.0;
56;7;29.349603653;32.5;10;45.2977309227;2;20.3999996185;19.0;15;28.0;
57;8;28.5586090088;33.5;9;45.5677728653;3;21.3999996185;20.0;15;29.0;
58;8;28.6263580322;32.5;9;46.8431112766;3;22.3999996185;21.0;15;29.1525000334;
59;8;29.6960601807;34.5;10;47.2128652334;4;22.7457504272;22.0;10;34.3264987469;
60;8;31.6632575989;34.5;11;47.5712614059;4;23.3999996185;24.0;11;34.6744588614;
61;9;31.7402420044;35.5;10;47.922088027;4;24.3999996185;26.0;11;35.0457184315;
62;9;31.8141040802;36.5;9;48.2832093239;4;24.9246826172;27.0;11;35.442517519;
63;9;31.8886947632;37.5;9;48.6537671089;4;25.0007667542;28.0;11;35.8670959473;
64;9;31.9636497498;37.5;9;49.0328401327;4;25.0863609314;29.0;12;36.3215918541;
65;9;32.0386009216;37.5;8;51.8697890043;4;25.1821918488;30.0;12;36.8079111576;
66;9;33.4593048096;39.0;11;53.5275901556;4;25.2889041901;31.0;13;37.3275702;
67;9;33.8676795959;41.3899993896;11;54.9841370583;5;24.3999996185;33.0;13;37.8815176487;
68;9;34.4052429199;43.6872596741;11;56.2759369612;5;25.3999996185;33.0;13;38.4699430466;
69;9;35.3952445984;42.9097442627;11;57.2592015266;5;24.3999996185;34.3457756042;14;39.092083931;
70;9;35.8756217957;44.0;12;57.9411803484;5;25.3999996185;31.3457756042;13;39.7460536957;
