Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_ETTY;Research_KI_6_SP_ETTY;Industry_KI_6_SP_ETTY;Ships_KI_6_SP_ETTY;Population_KI_6_SP_ETTY;
1;1;6.0;12.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;9.0;10.0;4;20.0;
3;1;8.0;10.0;6;21.0;1;9.0;10.0;4;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;9.0;10.0;4;20.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;1;10.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;11.0;10.0;4;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;11.0;10.0;4;20.3999996185;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;11.1199998856;10.1999998093;4;20.7264003754;
9;1;10.4247236252;12.0549411774;5;24.5655879974;1;11.2179203033;10.3632001877;4;20.9903717041;
10;1;10.5272569656;12.2827939987;5;24.9179592133;1;11.2971115112;10.4951858521;4;22.0419120789;
11;1;10.6065406799;12.4589796066;5;25.0;2;11.9125738144;11.0209560394;3;23.9143505096;
12;1;11.6065406799;12.5;5;25.0;2;12.1743059158;11.4571752548;3;24.6514065266;
13;1;12.6065406799;12.5;5;25.0;2;14.9125738144;11.8107032776;3;25.2438547611;
14;1;13.6065406799;12.5;5;25.0;2;16.9125728607;12.0916318893;3;25.7143762112;
15;1;14.6065406799;12.5;5;25.0;2;17.9401035309;12.3113050461;3;26.0852768421;
16;1;15.6065406799;12.5;5;25.0;2;18.94962883;12.4808797836;3;26.1558350325;
17;1;16.6065406799;12.5;5;25.0;2;19.9593238831;12.5;3;26.1887089014;
18;1;17.6065406799;12.5;5;25.0;2;20.9691867828;12.5;5;26.2221269608;
19;1;17.625;12.5;5;25.0;3;21.8666381836;12.5;4;26.2560760975;
20;1;17.625;12.5;6;25.0;3;21.8768234253;12.5;5;26.2905418873;
21;1;17.625;12.5;6;25.0;3;21.8871631622;12.5;4;26.3255085945;
22;1;17.625;12.5;6;25.0;3;21.8976516724;12.5;4;26.3609591722;
23;1;17.625;12.5;6;25.0;3;21.9082870483;12.5;4;26.3968753815;
24;1;17.625;12.5;7;25.0;3;21.9190635681;12.5;4;26.4332377911;
25;1;17.625;12.5;8;25.0;3;21.9299716949;12.5;3;26.4700255394;
26;1;17.625;12.5;8;25.0;3;21.9410076141;12.5;3;26.5072168112;
27;1;17.625;12.5;8;25.0;3;21.9521656036;12.5;4;26.5447884798;
28;1;17.625;12.5;8;25.0;3;21.9634361267;12.5;4;26.5827163458;
29;1;17.625;12.5;8;25.0;3;21.5;13.1330862045;5;26.6209751368;
30;1;15.625;13.5;9;25.0;4;19.9862918854;13.5;4;26.6595385075;
31;1;14.625;14.5;10;25.0;4;18.9978618622;14.5;4;26.6983793974;
32;1;13.625;15.5;10;25.0;4;18.009513855;15.5;4;26.7374696732;
33;1;12.625;16.5;10;25.0;4;17.0212402344;16.5;5;26.7767804861;
34;1;12.0;17.5;11;25.0;4;16.033033371;17.5;6;26.8162822723;
35;1;12.0;18.5;11;25.0;5;15.0448846817;18.5;3;41.8559447527;
36;1;12.0;19.5;11;25.0;5;16.5;18.2423782349;4;42.6457372904;
37;1;12.0;20.5;11;25.0;5;19.0687217712;17.5;4;43.3550029993;
38;1;12.0;21.5;11;25.0;5;19.5;18.2742500305;4;43.9828770161;
39;1;12.0;22.5;12;25.0;5;21.0926761627;17.5;4;44.5318508148;
40;1;12.0;23.5;12;25.0;5;21.5;18.3062324524;4;45.0069050789;
41;2;12.0;24.5;8;40.0;5;22.5;19.3222312927;5;45.414637804;
42;2;14.0;22.5;8;40.75;5;21.1286640167;17.5;6;45.7624745369;
43;2;14.0;23.5;9;41.4193744659;5;20.1406364441;17.5;6;46.0580360889;
44;2;15.0;24.5;9;42.0072898865;5;21.1525821686;20.5;7;46.2149660587;
45;2;17.0;22.5;11;42.5162696838;5;21.5;23.5;8;46.2545039654;
46;3;17.0;23.5;10;42.9513263702;5;22.5;25.5;8;46.293856144;
47;4;19.0;25.0;8;44.3190898895;5;23.5;26.5;9;46.3329925537;
48;4;22.0;23.0;9;44.6470179558;5;23.5;27.5;9;46.3718836308;
