Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
39;5;22.7315406799;26.0;8;74.5141320229;4;40.75;22.625;4;42.6876000166;
40;5;23.7719306946;27.0;8;76.7046146393;4;41.6125602722;23.625;4;42.9688290358;
41;5;24.8119754791;28.0;9;78.4147281647;4;41.7812957764;24.625;5;43.3002393246;
42;5;25.8515396118;29.0;9;79.7031002045;5;41.9801445007;25.625;4;43.688754797;
43;5;26.8904838562;30.0;10;80.654042244;5;42.2132530212;25.625;5;44.1414179802;
44;5;27.7000007629;29.0;10;81.3523206711;5;42.4848518372;25.625;5;44.6650128365;
45;5;30.7000007629;31.0;11;81.5384612083;5;42.7990074158;25.625;5;45.2655425072;
46;5;33.0024032593;33.0;11;81.6954174042;5;43.159324646;25.625;6;45.9475607872;
47;5;35.0377197266;35.0;12;81.8472981453;6;43.5685348511;25.625;5;48.6981554031;
48;5;37.0218925476;37.0;12;81.9937982559;6;45.2188949585;26.0234375;5;51.2826776505;
49;5;38.0548553467;38.0;13;82.1346707344;6;46.7696075439;26.3489723206;6;53.7266082764;
50;5;39.0865516663;37.0;14;82.2697277069;6;48.2359619141;26.6102333069;6;56.0541191101;
51;5;40.1169395447;36.0;16;82.3988361359;6;49.6324691772;26.8168411255;5;59.2810230255;
52;5;40.5709877014;35.0;16;82.5219168663;6;51.9686126709;27.9782962799;5;61.2941530943;
53;5;40.5986824036;34.0;16;82.638941288;6;54.1224937439;29.0;7;63.0788817406;
54;5;39.0750007629;34.0;17;82.7499260902;7;55.1350593567;30.0;6;64.7266310453;
55;5;38.0750007629;34.0;18;82.854929924;7;53.1350593567;32.0;6;66.3154830933;
56;5;36.0750007629;36.0;18;82.9540486336;7;50.1350593567;35.0;6;67.8040957451;
57;5;35.0750007629;38.0;18;83.0474095345;7;48.1350593567;38.0;7;69.1618465185;
58;5;34.125;40.0;18;83.1351675987;7;46.1350593567;41.0;7;70.3713251352;
59;5;34.125;42.0;18;83.217499733;7;44.1350593567;44.0;7;71.4282073975;
60;5;34.125;44.0;19;83.25;7;42.1350593567;47.0;7;72.3390295506;
61;5;34.125;46.0;19;83.25;7;40.1350593567;50.0;8;73.117841959;
62;5;34.125;47.75;20;86.764374733;7;38.8000030518;53.0;8;73.782756567;
63;5;34.9475631714;48.8512496948;19;89.3815164566;7;37.8000030518;56.0;9;74.3530721664;
64;5;35.5419464111;49.9463119507;19;91.2804355621;7;36.8000030518;59.0;10;74.8139474392;
65;5;35.9560317993;51.0353546143;21;92.6043577194;7;35.8000030518;62.0;11;75.016159296;
66;5;36.2270126343;52.1185760498;21;92.9957823753;8;34.8000030518;65.0;12;75.2268030643;
67;5;36.2999992371;53.1962051392;22;93.0;8;33.8000030518;68.0;12;75.445360899;
68;5;36.2999992371;54.2000007629;21;93.0;8;32.8000030518;71.0;12;75.6711919308;
69;5;36.2999992371;55.2000007629;21;93.0;8;32.4000015259;74.0;14;75.9035346508;
70;5;36.2999992371;56.2000007629;20;93.0;8;32.4000015259;77.0;14;76.141512394;
71;5;36.2999992371;57.2000007629;21;93.0;8;32.4000015259;80.0;14;76.3841423988;
72;5;36.2999992371;58.2000007629;21;93.0;8;33.4000015259;80.0;14;77.6303496361;
73;5;36.2999992371;59.2000007629;22;93.0;8;33.4000015259;84.0;13;77.9189829826;
74;5;36.2999992371;60.2000007629;22;93.0;8;34.4000015259;88.0;13;78.2100205421;
75;5;37.2999992371;58.2000007629;22;93.0;8;34.4000015259;92.0;14;78.5022242069;
76;5;36.2999992371;59.2000007629;22;93.0;8;34.4000015259;95.8408050537;14;78.794344306;
77;5;36.2999992371;60.2000007629;22;93.0;8;34.4000015259;99.0645141602;16;79.0851439238;
78;5;37.2999992371;58.2000007629;24;93.0;9;34.4000015259;101.285972595;15;79.3734238148;
79;5;36.2999992371;59.2000007629;25;93.0;9;34.4000015259;103.504104614;18;79.6580445766;
80;5;34.2999992371;61.2000007629;25;93.0;10;35.4000015259;102.717903137;18;79.9379475117;
81;5;34.2999992371;60.2000007629;26;93.0;10;34.4000015259;104.926422119;20;80.212172389;
82;5;32.2999992371;62.2000007629;26;93.0;10;34.4000015259;107.128814697;20;80.4798711538;
83;5;31.2999992371;64.1999969482;25;93.0;10;35.4000015259;106.32434082;23;81.2200522423;
84;5;31.2999992371;63.2000007629;26;93.0;10;34.4000015259;108.891815186;23;81.9750890732;
85;5;29.2999992371;65.1999969482;27;93.0;10;34.4000015259;111.466766357;24;82.7371119261;
86;5;28.2999992371;67.1999969482;28;93.0;10;36.4000015259;108.041976929;24;83.4980450869;
87;5;28.2999992371;66.1999969482;28;93.0;10;34.4000015259;110.610092163;25;85.2500133514;
88;5;26.2999992371;68.1999969482;24;93.0;11;35.4000015259;114.164001465;24;87.0457353592;
89;5;25.2999992371;70.1999969482;24;93.0;12;40.4000015259;111.164001465;24;88.8818261623;
90;5;25.2999992371;69.1999969482;23;93.0;12;41.4000015259;116.164001465;24;90.7561467886;
91;4;22.2999992371;54.2000007629;23;53.0;13;44.4000015259;119.164001465;19;131.667938828;
92;4;22.2999992371;55.2000007629;26;53.0;13;45.4000015259;123.164001465;20;132.750359058;
93;4;23.2999992371;53.2000007629;27;53.0;13;46.4000015259;127.164001465;20;136.234596372;
94;4;22.2999992371;54.2000007629;27;53.0;13;44.4000015259;133.164001465;21;139.848301172;
95;4;22.2999992371;55.2000007629;27;53.0;13;47.4000015259;134.164001465;22;142.918979406;
96;4;22.2999992371;58.2000007629;26;53.0;13;51.4000015259;139.714782715;23;144.320255041;
97;4;22.2999992371;60.2000007629;27;53.0;13;54.4000015259;144.902420044;30;145.28825295;
98;4;22.2999992371;61.4000015259;27;53.0;13;57.0833053589;150.041748047;30;146.246373057;
99;4;22.2999992371;62.4000015259;28;53.0;14;59.1284790039;155.644348145;31;147.196777463;
100;4;22.2999992371;63.4000015259;28;53.0;14;61.1760902405;159.857666016;32;147.599659324;
