Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
37;5;22.9500007629;20.0;4;39.9615983963;3;35.6136665344;20.625;5;36.2410039902;
38;5;22.9500007629;22.196680069;4;40.5214128494;3;35.7446022034;20.625;4;36.4297399521;
39;5;22.9500007629;24.1803665161;4;42.0563209057;3;35.8578453064;20.625;4;36.5;
40;5;23.9500007629;26.3561954498;5;42.6744205952;3;35.9000015259;20.625;4;36.5;
41;6;25.3172492981;26.260389328;4;43.2795234919;3;35.9000015259;20.625;4;36.5;
42;6;24.9500007629;27.2613143921;4;43.873562336;3;35.9000015259;20.625;4;37.5;
43;6;25.3689842224;27.6824054718;4;44.4586277008;3;36.9000015259;21.625;5;37.5700000525;
44;6;25.7332000732;26.7478504181;4;45.0368782282;4;37.9000015259;22.625;4;39.1041511297;
45;6;24.9500007629;29.0124282837;4;45.5063832998;4;38.7760009766;24.0499992371;4;40.4163961411;
46;6;25.456287384;28.8188476562;5;45.959941268;4;39.5162811279;25.3980751038;5;41.52635777;
47;6;25.9368686676;33.8188476562;6;46.4272556305;4;40.1325454712;26.6777667999;5;42.4583907127;
48;6;26.0135250092;38.8188476562;7;46.9084661007;4;40.6393280029;26.8989982605;5;43.2382882833;
49;6;26.0946674347;43.8188476562;8;47.403567791;4;41.0520477295;27.0717735291;5;45.0800454617;
50;6;26.1802959442;48.1853790283;8;47.9123775959;4;42.0745544434;27.5373153687;6;46.6265804768;
51;7;26.2703666687;52.1853790283;8;68.4345023632;4;42.9136238098;27.9040794373;6;47.9135541916;
52;7;25.9500007629;53.9613037109;10;70.1693098545;4;43.5904159546;28.1869163513;7;49.9812750816;
53;7;28.4633388519;55.0676956177;11;71.7334997654;4;45.1289367676;29.4013557434;7;50.8259392977;
54;7;29.5658416748;56.1678199768;11;73.131052494;5;46.4787559509;30.5;5;51.4188894033;
55;7;30.6719741821;57.2618598938;13;74.3757359982;5;47.6672821045;31.5;6;51.9361782074;
56;7;31.7813663483;58.3499984741;14;75.4117450714;6;48.7999992371;32.5;5;52.2497378588;
57;7;32.893573761;58.3499984741;15;76.3397555351;6;49.7999992371;33.5;5;52.5807056427;
58;7;34.0080909729;58.3499984741;16;77.1637811661;6;49.7999992371;34.2288513184;4;52.9288412333;
59;7;34.7493515015;58.3499984741;17;77.6855363846;6;49.7999992371;34.2838249207;4;53.2937065363;
60;8;34.8667449951;58.3499984741;16;88.209446907;6;47.7999992371;35.3420829773;5;53.6746550798;
61;9;35.98462677;59.3499984741;17;89.1325349808;6;46.7999992371;36.4036865234;5;55.0708266497;
62;9;37.1023216248;60.3499984741;19;90.0262002945;6;44.7999992371;39.4686889648;6;55.5211479664;
63;10;38.2191543579;61.3499984741;18;90.8862290382;6;45.7999992371;40.5371017456;8;55.9855217934;
64;10;39.3344650269;62.3499984741;17;91.709207058;6;43.7999992371;43.6089286804;9;56.4624755383;
65;11;40.4476165771;63.3499984741;16;112.49252367;6;44.7999992371;44.684135437;9;56.9503580332;
66;11;42.0784225464;64.3499984741;16;114.43433857;6;45.7999992371;46.7626647949;11;57.4473682642;
67;11;43.2652664185;65.3499984741;17;120.067899227;6;42.7999992371;49.450340271;11;57.951583147;
68;11;43.7304420471;68.65574646;17;124.054571152;6;43.7999992371;49.5581436157;13;58.4609947205;
69;11;43.7815246582;72.5285644531;17;128.414283991;6;42.7999992371;50.1524085999;13;58.373547554;
70;11;47.2489395142;75.8809432983;18;131.270500064;6;39.7999992371;53.1765136719;14;58.3471704721;
71;11;49.4397659302;74.0060958862;19;134.902021289;6;39.7999992371;54.2011871338;14;58.3738261461;
72;11;51.6102409363;76.3097610474;20;137.779223919;6;40.7999992371;53.2264137268;16;58.4461331367;
73;13;48.4608078003;79.579460144;16;157.386932731;6;36.7999992371;56.2521820068;16;58.5573453903;
74;13;48.4590682983;84.5138244629;16;160.915438771;6;36.7999992371;57.2784729004;16;58.7013225555;
75;13;49.9737243652;87.7670135498;17;163.745587826;6;35.5999984741;57.3052787781;18;58.8725005388;
76;13;51.4186859131;90.2034225464;16;167.054423332;6;33.5999984741;59.5;18;59.0658586025;
77;13;54.0929374695;92.8679962158;17;169.121421456;6;32.5999984741;63.5;19;59.2769048214;
78;13;59.1253700256;91.0002746582;18;170.766920805;6;31.5999984741;65.5;21;59.501634717;
79;14;62.8705444336;91.0049667358;18;172.184296846;6;30.5999984741;69.5;21;59.7365015745;
80;14;62.9310302734;93.0049667358;19;173.408558369;6;29.5999984741;71.5;23;59.9783838987;
81;15;60.9921112061;97.0049667358;15;174.472003818;6;28.5999984741;71.5;20;60.2245602608;
82;15;60.0538253784;102.004966736;15;175.289611697;6;27.5999984741;74.5;22;60.4726700783;
83;15;63.9321403503;110.004966736;12;175.699883938;6;26.5999984741;77.5;23;60.7206890583;
84;15;66.569984436;117.479728699;13;176.080127478;6;27.0;77.5;23;60.9668960571;
85;15;68.7080154419;125.004966736;15;177.472864151;6;27.0;77.5;23;62.5029447079;
86;15;70.7472839355;134.004974365;16;177.977187037;6;26.0;80.5;24;64.0702962875;
87;15;72.7877197266;142.667724609;17;178.500927091;6;27.0;80.5;24;65.646052599;
88;15;73.950088501;150.237289429;18;179.043423891;6;27.0;81.5;25;67.2076025009;
89;15;75.0043411255;157.331222534;20;179.603860736;6;27.0;82.4802322388;23;68.73376894;
90;15;75.1603851318;163.62663269;22;180.18126893;6;27.0;82.602432251;20;70.2058091164;
91;15;75.2181243896;169.72328186;23;180.774534225;6;27.0;82.7285079956;20;71.6081750393;
92;15;75.2774505615;175.820953369;24;181.382406592;6;26.0;85.8581237793;20;72.9289650917;
93;15;77.3382415771;176.719360352;25;182.003510118;6;27.0;83.8581237793;22;74.1600642204;
94;15;80.0003509521;178.143554688;27;182.636356235;6;28.0;80.5;23;75.2969987392;
95;15;82.0636291504;179.282333374;26;183.279353142;6;26.0;83.5;24;76.3385829926;
96;15;83.5279388428;180.421035767;27;183.930820823;6;27.0;83.5;24;77.2863960266;
97;15;84.393081665;180.785491943;29;184.588999987;6;27.0;84.5;25;78.1441783905;
98;15;84.4589004517;180.890411377;31;185.252063394;6;27.0;85.5;26;78.9172434807;
99;15;84.5252075195;180.990280151;32;185.918124914;6;29.0;85.5;26;79.49451828;
100;15;84.5918121338;181.284088135;34;186.585247874;6;27.0;84.9694290161;28;79.964302063;
