Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;2;6.0;13.9000005722;3;18.0;1;11.8999996185;8.625;4;17.25;
2;2;7.15000009537;12.3000001907;3;18.0249999762;1;11.8999996185;8.625;5;17.25;
3;2;7.70375013351;11.3000001907;3;18.0503686666;1;11.8999996185;8.625;5;17.25;
4;2;7.70755529404;10.3000001907;3;18.0760987997;1;11.8999996185;8.625;6;17.25;
5;2;7.711414814;9.30000019073;2;18.1021823883;1;12.8999996185;8.625;6;17.25;
6;2;8.55000019073;9.16130924225;2;18.1286107302;1;13.8999996185;8.625;6;17.25;
7;2;8.82499980927;9.17716598511;2;18.155374527;1;14.8999996185;8.625;6;17.5949993134;
8;2;8.82499980927;9.19322490692;2;18.5340176821;1;15.5569992065;8.79749965668;6;17.8861961365;
9;2;8.9015007019;9.3864107132;2;18.8613353968;1;15.7317180634;8.94309806824;6;18.6667137146;
10;2;8.96626472473;9.55401706696;2;19.1435098648;1;16.2000274658;9.3333568573;6;19.3355960846;
11;2;9.02068901062;9.69913291931;2;20.1268457174;1;17.2000274658;9.6677980423;6;19.8991127014;
12;2;9.22696018219;10.1974582672;2;20.9875738621;1;18.2000274658;9.94955635071;6;20.3669185638;
13;2;9.40506362915;10.6347379684;2;21.7292734385;1;19.2000274658;10.1834592819;6;20.7504444122;
14;2;11.2269601822;11.0127630234;2;22.3608365059;1;19.4502677917;10.3752222061;6;21.0616092682;
15;2;13.2269601822;11.335978508;2;22.8943786621;1;19.6369667053;10.5308046341;6;21.25;
16;2;15.2269601822;11.6104412079;3;23.343401432;1;19.75;10.625;6;21.25;
17;3;16.2269592285;11.8428993225;2;23.7214148045;1;19.75;10.625;6;21.25;
18;3;17.2269592285;12.040102005;2;23.8783755302;1;19.75;10.625;6;21.25;
19;3;18.2269592285;12.1270256042;2;23.9651869535;1;19.75;10.625;6;21.25;
20;3;18.9500007629;12.1791124344;2;24.0543045998;1;19.75;10.625;6;21.25;
21;3;18.9500007629;12.232583046;2;24.1456327438;1;21.75;10.625;7;21.25;
22;3;18.9500007629;12.5019426346;3;24.2390613556;1;22.75;10.625;7;21.25;
23;3;18.9500007629;12.5673427582;3;24.3344664574;1;23.75;10.625;7;21.25;
24;3;18.9500007629;12.6341266632;3;24.431709528;1;24.75;10.625;7;21.25;
25;3;18.9500007629;12.7021970749;3;24.5306384563;1;24.75;10.625;7;21.25;
26;3;18.9500007629;12.7714471817;3;24.6310887337;1;24.75;10.625;7;21.25;
