Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;13.3000001907;4;17.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;12.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
3;2;7.55000019073;11.6999998093;4;18.0;1;11.8999996185;8.625;5;17.25;
4;2;7.7000002861;10.3000001907;4;18.0449999571;1;11.8999996185;8.625;5;17.25;
5;2;7.70675039291;9.30000019073;4;18.0915547609;1;12.8999996185;8.625;5;17.25;
6;2;8.79559993744;8.5;4;18.1396753788;1;13.8999996185;8.625;5;17.25;
7;2;9.08142662048;8.5;4;18.1893689632;1;14.8999996185;8.625;4;17.5949993134;
8;2;9.09260749817;8.5;4;18.2406382561;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;9.1041431427;8.5;3;18.6458880901;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;9.19532585144;8.67000007629;3;19.0015610456;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;9.27535152435;8.81392192841;3;19.3138639927;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;9.34562015533;8.93486309052;2;20.3325256109;1;18.2000274658;9.94955635071;4;20.3669185638;
13;2;9.57481765747;9.39324569702;3;21.2316069603;1;19.2000274658;10.1834592819;4;20.7504444122;
14;2;11.3927364349;9.78903102875;3;22.0147647858;1;20.2000274658;10.3752222061;4;21.0616092682;
15;2;13.3927364349;10.8307065964;3;22.6909470558;1;21.2000274658;10.5308046341;5;21.25;
16;2;15.3927364349;10.4026165009;3;23.2723004818;1;22.2000274658;10.625;5;21.25;
17;2;16.4730377197;10.6309299469;3;23.7723295689;1;23.2000274658;10.625;5;21.25;
18;2;17.5023937225;10.8157100677;3;24.2045152187;1;24.2000274658;10.625;5;21.25;
19;2;18.5330257416;10.9637317657;3;24.4187514782;1;24.75;10.625;5;21.25;
20;2;19.4942207336;11.0;3;24.5658416748;1;24.75;10.625;5;21.25;
21;2;19.5273151398;11.0;4;24.7181026936;1;24.75;10.625;6;21.25;
22;2;19.5615730286;11.0;4;24.8752605915;1;24.75;10.625;6;21.25;
23;2;18.9500007629;12.0;4;25.0369865894;1;24.75;10.625;7;21.25;
24;2;18.9500007629;12.5184936523;4;25.2028975487;1;24.75;10.625;7;21.25;
25;3;18.9500007629;12.6014490128;3;25.3725583553;1;24.75;10.625;7;21.25;
26;3;19.7088260651;11.0;4;25.5454843044;1;24.75;10.625;7;21.25;
27;4;18.9500007629;12.0;3;25.7211458683;1;24.75;10.625;7;21.25;
28;4;18.9500007629;12.8605728149;3;25.8989739418;1;24.75;10.625;7;21.25;
29;4;18.9500007629;12.9494867325;3;26.0783667564;1;24.75;10.625;7;21.25;
30;4;18.9500007629;13.0391836166;3;26.2586970329;1;24.75;10.625;7;21.25;
31;4;17.9082069397;12.0391836166;3;26.4393210411;1;24.75;10.625;7;21.25;
32;4;16.9488487244;13.0;3;27.6195874214;1;24.75;10.625;7;21.25;
33;4;16.989408493;14.0;3;27.8738462925;1;24.75;10.625;7;21.25;
34;4;17.0797405243;15.0;3;28.1312777996;1;24.75;10.625;7;21.25;
35;4;17.3795375824;16.0;3;28.3914490938;1;24.75;10.625;7;21.25;
36;4;17.4380760193;17.0;4;28.6539440155;1;24.75;10.625;8;21.25;
37;4;17.4971370697;18.0;4;28.9183678627;1;24.75;10.625;8;21.25;
38;4;17.5566329956;19.0;4;30.184350729;1;24.75;11.625;8;21.25;
39;4;17.3433055878;21.0;4;30.5590479374;1;24.75;12.625;8;21.25;
40;4;18.3672485352;23.0;5;30.9450074434;1;24.75;13.625;9;21.25;
