Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;13.3000001907;4;17.0;1;11.8999996185;8.625;4;17.25;
2;2;7.0;12.6999998093;5;18.0;1;11.8999996185;8.625;5;17.25;
3;2;7.7000002861;11.3000001907;5;18.0225000381;1;11.8999996185;8.625;4;17.25;
4;2;7.70337533951;10.3000001907;5;18.0452762842;1;11.8999996185;8.625;4;17.25;
5;2;7.70679187775;9.30000019073;4;18.0683217049;1;12.8999996185;8.625;4;17.25;
6;2;8.79037284851;8.5;4;18.0916290283;1;13.8999996185;8.625;4;17.25;
7;2;9.07061672211;8.5;3;18.1151903868;1;14.8999996185;8.625;4;17.5949993134;
8;2;9.07591724396;8.5;3;18.4901496172;2;16.156999588;8.79749965668;3;18.8861961365;
9;2;9.16028404236;8.67000007629;3;18.8136461973;2;16.3317184448;8.94309806824;2;19.6867136955;
10;2;9.23307037354;8.81392192841;3;19.0918638706;2;16.8120269775;9.3333568573;2;20.3757920265;
11;2;9.29566955566;8.93486309052;3;20.0578551292;2;18.8120269775;9.6677980423;2;20.9596945047;
12;2;9.51301670074;9.39324569702;3;20.9000086784;2;20.8120269775;9.94955635071;2;21.4480694532;
13;2;9.702501297;9.78903102875;3;21.6218839884;2;21.8487186432;10.1834592819;2;21.8523409367;
14;2;11.5360813141;10.1240053177;3;22.2323594093;2;22.8611660004;10.3752222061;2;22.1844209433;
15;2;13.5360813141;10.4026165009;3;22.7435435057;2;23.873714447;10.5308046341;3;22.3938889503;
16;2;15.5360813141;10.6309299469;3;23.1689382792;2;24.8863601685;10.625;3;22.4151208401;
17;2;16.5729026794;10.8157100677;3;23.5220617056;2;25.89909935;10.625;3;22.4364993572;
18;2;17.5857448578;10.9637317657;3;23.6528871059;2;26.9119262695;10.625;3;22.4580165148;
19;2;18.5988578796;11.0;3;23.7123433352;2;27.4748096466;10.625;3;22.4796639681;
20;2;19.3352775574;11.0;4;23.7729201317;2;27.4877986908;10.625;3;22.5014331341;
21;2;18.9500007629;11.8864603043;4;23.8345659971;2;27.5008602142;10.625;4;22.5233153105;
22;2;19.36277771;11.0;5;23.8972244263;2;27.5139884949;10.625;4;22.5453014374;
23;2;19.3768768311;11.0;6;23.9608341455;2;27.5271816254;10.625;4;22.5673824549;
24;2;18.9500007629;11.9804172516;6;24.0253293514;2;27.540430069;10.625;4;22.5895489454;
25;2;18.9500007629;12.0126647949;6;24.0906395912;2;27.553730011;10.625;4;22.6117914915;
26;2;18.9500007629;12.0453195572;6;24.1566903591;2;27.567073822;10.625;4;22.6341004372;
27;2;18.9500007629;12.0783452988;6;24.2234034538;3;27.5804595947;10.625;3;22.6564661264;
28;2;18.9500007629;12.1117019653;6;24.2906968594;3;26.75;10.625;3;22.678878665;
29;2;18.9500007629;12.1453485489;7;24.3584854603;3;27.6073265076;10.625;3;22.7013280392;
30;2;17.4806594849;12.0;7;24.4266815186;3;27.6207962036;10.625;3;22.7238043547;
31;2;16.4960041046;13.0;7;24.4951944351;3;27.6342830658;10.625;4;22.7462974787;
32;2;15.5114192963;14.0;7;24.5639321804;4;27.6477775574;10.625;3;22.7687973976;
33;2;14.5768852234;15.0;7;24.6328010559;4;27.661277771;10.625;3;22.7912938595;
34;2;14.5923805237;16.0;7;24.7017066479;4;27.6747760773;10.625;3;22.8137768507;
35;2;14.6078834534;17.0;7;24.7705540657;4;27.6882667542;12.625;3;22.8362361193;
36;2;14.623374939;18.0;7;24.8392484188;4;27.7017421722;14.625;3;22.8586617708;
37;2;14.6388311386;19.0;7;24.9076955318;4;27.7151966095;16.625;3;23.8810436726;
38;2;14.6542320251;20.0;8;24.97580266;4;28.7286262512;19.625;3;23.9183719158;
39;2;14.6695556641;21.0;8;25.0434782505;4;29.742023468;22.625;3;24.8222434521;
40;2;14.6847820282;22.0;8;25.1106333733;4;30.275302887;24.0499992371;3;25.5725870132;
41;2;14.6998920441;23.0;8;25.1771812439;4;30.7164230347;25.3980751038;3;26.1864535809;
42;2;14.7148656845;24.0;8;25.2430384159;4;31.0756206512;26.6777667999;4;27.6836553812;
43;2;14.729683876;25.0;8;25.3081250191;4;32.364780426;27.8989982605;4;28.1541640759;
44;2;14.7443275452;26.0;8;25.3723647594;4;33.5958938599;29.0717735291;4;28.3899159431;
45;2;14.7587823868;27.0;7;25.4356853962;5;34.3701210022;30.125;4;28.5236536264;
46;2;14.7730293274;28.0;8;25.4980194569;5;33.7075576782;31.125;5;28.6619243622;
47;2;14.7870540619;29.0;9;25.5593039989;6;34.5148010254;32.125;4;28.8048068285;
48;2;14.8008432388;30.0;10;25.6194810867;6;33.7555236816;32.125;4;28.9523640871;
49;2;15.8143835068;28.0;12;25.6784973145;6;34.6704444885;32.125;5;29.1046396494;
50;2;14.8276615143;29.0;12;25.7363049984;6;34.7524757385;32.125;5;29.2616556883;
51;2;14.8406686783;30.0;12;25.7928612232;6;34.8373374939;32.125;5;29.423409462;
52;2;15.8533935547;28.0;12;25.8481285572;6;34.9250297546;32.125;4;30.5898715258;
53;2;16.0;28.0;12;25.902074337;6;36.015537262;33.125;4;30.8009819984;
54;2;17.0;28.0;13;25.9546713829;6;37.108833313;34.125;5;32.037121892;
55;2;18.0;28.0;13;26.005897522;7;38.7871284485;35.5796890259;4;34.0939370394;
56;2;18.9500007629;28.0;13;26.0557351112;7;41.3554382324;37.9370269775;4;35.0265794992;
57;2;18.9500007629;28.0;13;26.1041712761;7;43.8318367004;40.2120628357;4;35.8413157463;
58;2;18.9500007629;28.0;13;26.1511979103;7;44.8650550842;42.0733947754;5;36.4146351814;
59;2;18.9500007629;28.0;12;26.1968111992;7;45.1359710693;43.1903114319;5;36.843629837;
60;2;18.9500007629;28.0;12;26.2410116196;7;45.3178443909;44.2291030884;5;37.2871915102;
61;3;18.9500007629;27.81690979;11;26.25;7;39.2000007629;47.8338127136;6;37.7445573807;
62;3;18.9500007629;26.8250007629;13;26.25;7;40.2000007629;48.0615615845;6;38.2147717476;
63;3;18.9500007629;25.8250007629;14;26.25;7;38.2000007629;49.2713050842;7;39.6966875792;
64;3;18.9500007629;24.8250007629;14;26.25;8;40.2000007629;49.486530304;6;40.2689749002;
65;3;18.9500007629;24.8250007629;14;26.25;8;42.2000007629;49.3417434692;10;40.855671525;
66;3;18.9500007629;24.8250007629;14;26.25;8;40.2000007629;52.5451622009;11;41.4553734064;
67;3;18.9500007629;24.8250007629;14;27.25;8;42.2000007629;51.0152626038;11;42.0665453672;
68;3;19.9500007629;25.8250007629;14;27.2799999714;8;44.2000007629;51.6842727661;12;42.6875473261;
69;3;20.9500007629;26.8250007629;14;27.3105909824;8;40.2000007629;54.5001678467;12;43.3166667223;
70;3;21.1886329651;27.8250007629;15;27.341766119;8;41.2000007629;54.6433258057;12;44.952149868;
71;3;21.1956481934;28.8250007629;16;27.3735172749;9;43.2000007629;56.7908172607;11;45.6572383642;
72;3;21.2027931213;29.8250007629;17;27.4058350325;9;43.2000007629;56.0388946533;10;46.3687295914;
73;4;21.2100639343;29.8250007629;16;27.4387089014;9;43.2000007629;56.395565033;11;47.0850427151;
74;4;20.9500007629;29.8250007629;17;27.4721269608;9;44.2000007629;58.4723052979;13;47.8046637774;
75;4;21.2249794006;29.8250007629;17;27.5060760975;9;43.2000007629;59.5495223999;13;48.5261631012;
76;4;21.2326183319;29.8250007629;17;27.5405418873;9;43.2000007629;61.3077049255;14;49.2482037544;
77;4;21.2403717041;29.8250007629;17;27.5755085945;9;44.2000007629;63.4272270203;14;49.9695473909;
78;4;21.2482414246;29.8250007629;17;27.6109591722;9;42.2000007629;67.5487594604;15;50.6837989092;
79;4;21.2562160492;29.8250007629;17;28.6468753815;9;44.2000007629;66.0988082886;15;51.3680288792;
80;4;22.2642974854;30.8250007629;18;28.7232377529;9;44.2000007629;68.295539856;16;52.049136281;
81;5;24.272480011;32.8250007629;17;29.8012094498;9;42.2000007629;71.4969482422;16;52.7262179852;
82;5;25.524023056;34.8250007629;17;29.9882702827;9;44.2000007629;69.7026367188;14;53.3984224796;
83;5;25.7911109924;36.8250007629;17;30.8736482859;9;41.2000007629;75.4770050049;15;54.064938426;
84;5;24.5192489624;37.8250007629;19;31.6499148607;10;40.2000007629;78.7749938965;15;54.7249801159;
85;5;24.5962505341;39.420124054;19;32.3371222019;11;39.2000007629;82.0769119263;10;84.3777780533;
86;5;25.6248054504;40.5689926147;21;32.9551843405;11;39.2000007629;85.6865921021;11;87.3425722122;
87;5;26.0903625488;40.7166862488;19;33.3300899267;11;40.2000007629;86.0153045654;11;89.7575829029;
88;5;27.0679092407;38.7476234436;20;33.6670240164;11;39.2000007629;89.3453903198;11;91.6282374859;
89;6;26.6451873779;39.7476234436;19;34.0284833908;11;39.2000007629;92.6759719849;11;93.0486581326;
90;6;26.3577766418;40.7076148987;20;34.414925456;11;39.2000007629;95.8311309814;13;96.2126238346;
91;8;26.8191452026;40.6968536377;18;34.8265895844;10;39.2000007629;98.4555206299;14;98.9456732273;
