Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
45;1;12.0;24.0;15;22.0;1;22.75;16.625;10;21.25;
46;1;12.0;25.0;16;22.0;2;23.75;15.625;9;21.25;
47;1;12.0;26.0;16;22.0;2;24.75;15.625;10;21.25;
48;1;12.0;27.0;17;22.0;2;24.75;15.625;10;21.25;
49;1;12.0;28.0;18;22.0;2;24.75;15.625;10;21.25;
50;1;12.0;29.0;18;22.0;2;24.75;15.625;10;21.25;
51;1;12.0;30.0;19;22.0;2;24.75;15.625;10;21.25;
52;1;13.0;28.0;20;22.0;2;24.75;15.625;10;21.25;
53;1;12.0;29.0;20;22.0;2;24.75;15.625;10;21.25;
54;1;12.0;30.0;22;22.0;2;24.75;15.625;10;22.25;
55;1;13.0;28.0;22;22.0;2;25.75;16.625;11;22.2899999619;
56;2;12.0;29.0;21;37.0;2;26.75;17.625;12;22.3311839104;
57;2;13.0;30.0;22;37.75;2;27.75;18.625;12;22.3735535145;
58;2;15.0;28.0;22;38.4193744659;2;28.75;19.625;12;22.4171074629;
59;2;15.0;29.0;23;39.0072898865;2;29.75;20.625;12;22.461841464;
60;2;17.0;28.0;23;39.5162696838;2;29.75;21.2309207916;12;22.5077478886;
61;2;19.0;28.0;24;39.9513263702;2;29.75;21.2538738251;13;22.5548160076;
62;2;21.0;28.0;24;40.3190898895;2;29.75;21.2774085999;14;22.6030313969;
63;2;23.0;28.0;26;40.6270179749;2;29.75;21.3015155792;14;23.4763116837;
64;2;24.9500007629;28.0;27;40.8827629089;2;30.2281265259;21.738155365;15;24.2070108652;
65;2;25.9500007629;27.0;27;41.0;2;30.6187667847;22.1035041809;15;24.8123908043;
66;2;26.9500007629;26.0;27;41.0;2;30.9322776794;22.4061965942;16;25.3116990328;
67;2;27.5;25.0;27;41.0;2;31.1802082062;22.6558494568;16;25.7239151001;
68;2;27.5;24.0;27;41.0;2;31.3739547729;22.86195755;16;25.8598008156;
69;3;27.5;23.0;26;41.0;2;29.3739547729;23.9081954956;17;25.9553983212;
70;3;27.5;22.0;26;41.0;2;30.3739547729;22.9776992798;17;26.054040432;
71;3;27.5;21.0;27;41.0;2;28.3739547729;24.0270195007;17;26.1556324959;
72;3;27.5;21.0;27;41.0;2;29.3739547729;23.0778160095;17;26.2600593567;
73;3;27.5;21.0;27;41.0;2;30.3739547729;23.1300296783;18;26.3671848774;
74;3;27.5;21.0;27;41.0;2;28.3739547729;24.1835918427;19;26.4768521786;
75;3;27.5;21.0;27;41.0;3;29.3739547729;23.2384262085;18;26.5888838768;
76;3;25.5;22.0;27;41.0;3;30.3739547729;23.2944412231;18;26.7030825615;
77;3;24.5;23.0;28;42.0;3;28.3739547729;24.3515415192;18;26.8192317486;
78;3;26.5;22.0;28;42.0399999619;3;29.3739547729;23.4096164703;16;26.937097311;
79;3;28.5;23.0;28;42.0811839104;3;30.3739547729;25.3515415192;16;27.0564286709;
80;3;29.7432670593;24.0;28;42.1235535145;3;28.3739547729;27.3515415192;17;27.1769611835;
81;3;29.7527999878;25.0;30;42.1671074629;3;29.3739547729;27.3515415192;17;27.2984175682;
82;3;29.7625999451;26.0;30;42.211841464;3;30.3739547729;28.3515415192;17;27.4205112457;
83;3;29.7726631165;26.0;30;42.2577478886;3;28.3739547729;30.3515415192;18;27.5429480076;
84;3;29.7829933167;26.0;30;43.5599704981;4;29.3739547729;30.3515415192;17;27.6654295921;
85;3;28.0557441711;27.0;33;44.6411767006;4;30.3739547729;31.3515415192;17;27.7876558304;
86;3;29.2867088318;26.595123291;33;45.531270504;4;28.3739547729;33.3515396118;18;27.9093284607;
87;3;30.4807014465;26.8049659729;33;46.2606902122;4;29.3739547729;33.3515396118;18;28.0301527977;
88;3;31.078912735;26.9690628052;33;46.6509553194;4;27.3739547729;35.0150756836;18;28.1498422623;
89;3;31.2214641571;27.0;33;46.7392656803;6;27.3739547729;37.0749206543;15;39.2681193352;
90;3;31.2413330078;27.0;33;46.8307638168;6;28.3739547729;40.134059906;15;39.9297193289;
91;3;31.261920929;27.0;33;46.9254003763;7;28.3739547729;43.1923599243;15;40.563446641;
92;3;31.2832145691;27.0;34;47.0231068134;7;27.3739547729;46.2496948242;15;41.1659967899;
93;3;31.3051986694;27.0;34;47.1237947941;7;26.3739547729;49.3059539795;15;41.7351000309;
94;3;31.3278541565;27.0;33;47.2273554802;8;25.3739547729;51.9557037354;16;42.2694926262;
95;3;31.3511543274;27.0;33;47.3336591721;8;24.3739547729;54.0351219177;16;42.7688285112;
96;3;29.3750724792;28.0;34;47.442555666;8;23.3739547729;56.1139564514;16;43.2335546017;
97;3;27.8499984741;30.0;34;47.5538737774;8;22.3739547729;58.1921234131;16;44.6647655964;
98;4;26.8499984741;31.2769374847;33;47.6674222946;9;22.3739547729;62.241569519;14;45.1040483713;
99;4;25.8499984741;31.0;32;47.7829904556;9;23.0;66.2894515991;14;45.514521718;
100;5;25.4500007629;33.0;30;62.9003493786;9;23.0;70.335723877;14;45.8983339071;
