Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;13.3000001907;4;17.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;12.3000001907;4;17.0;1;11.8999996185;8.625;5;17.25;
3;1;7.55000019073;11.3000001907;3;17.0;1;11.8999996185;8.625;5;17.25;
4;1;7.55000019073;10.3000001907;3;17.0;1;11.8999996185;8.625;5;17.25;
5;1;7.55000019073;9.30000019073;3;17.0;1;12.8999996185;8.625;5;17.25;
6;1;8.55000019073;8.5;3;17.0;1;13.8999996185;8.625;4;17.25;
7;1;8.82499980927;8.5;3;17.0;2;15.8999996185;8.625;3;18.5949993134;
8;1;8.82499980927;8.5;3;17.0;2;17.5569992065;8.79749965668;3;18.8861961365;
9;1;8.82499980927;8.5;3;17.3400001526;2;18.7317180634;8.94309806824;3;19.7067136765;
10;1;8.9015007019;8.67000007629;3;17.6278438568;2;19.8240280151;9.3333568573;3;20.416779995;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;21.8240280151;9.6677980423;3;21.0226662159;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;23.8240280151;9.94955635071;3;21.5340260267;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;24.9002914429;10.1834592819;3;21.9622858763;
14;1;11.0206890106;9.78903102875;4;20.2480106354;2;25.9271316528;10.3752222061;3;22.3193571568;
15;1;12.0206890106;10.1240053177;4;20.8052330017;2;26.9546756744;10.5308046341;4;22.5548160076;
16;1;13.0206890106;10.4026165009;4;21.2618598938;2;27.9829177856;10.625;4;22.6030313969;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;29.0118465424;10.625;4;22.6523760557;
18;1;15.0206890106;10.8157100677;4;21.9274635315;2;30.0414543152;10.625;4;22.7028282881;
19;1;16.0206890106;10.9637317657;4;22.0;2;30.6216964722;10.625;4;22.7543625832;
20;1;16.9500007629;11.0;5;22.0;2;30.6526184082;10.625;4;22.8069496155;
21;1;16.9500007629;11.0;5;22.0;2;30.6841697693;10.625;5;22.8605561256;
22;1;16.9500007629;11.0;5;22.0;2;30.7163333893;10.625;5;22.9151450396;
23;1;16.9500007629;11.0;5;22.0;2;30.7490882874;10.625;5;22.97067523;
24;1;16.9500007629;11.0;5;22.0;2;30.7824058533;10.625;5;23.0271017551;
25;1;16.9500007629;11.0;6;22.0;2;30.8162612915;10.625;5;23.0843759775;
26;1;16.9500007629;11.0;6;22.0;2;30.8506259918;10.625;5;23.1424454451;
27;1;16.9500007629;11.0;6;22.0;2;30.8854675293;10.625;5;23.2012542486;
28;1;16.9500007629;11.0;6;22.0;2;30.920753479;10.625;5;23.2607431412;
29;1;16.9500007629;11.0;6;22.0;2;30.956445694;10.625;5;23.3208494186;
30;1;16.9500007629;11.0;6;22.0;2;29.75;11.625;5;23.3815076351;
31;1;14.9500007629;12.0;6;22.0;2;29.75;11.6907539368;5;23.4426498413;
32;1;13.9500007629;13.0;6;22.0;2;29.75;11.7213249207;5;23.5042052269;
33;1;12.9500007629;14.0;6;22.0;2;30.75;13.7213249207;5;23.5661010742;
