Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;13.3000001907;4;17.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;12.3000001907;4;17.0;1;11.8999996185;8.625;5;17.25;
3;1;7.55000019073;11.3000001907;4;17.0;1;11.8999996185;8.625;5;17.25;
4;1;7.55000019073;10.3000001907;4;17.0;1;11.8999996185;8.625;5;17.25;
5;1;7.55000019073;9.30000019073;3;17.0;2;13.5;8.625;3;18.25;
6;1;8.55000019073;8.5;3;17.0;2;13.8999996185;8.625;3;18.2799999714;
7;1;8.82499980927;8.5;3;17.0;2;14.8999996185;8.625;3;19.1833902597;
8;1;8.82499980927;8.5;3;17.0;2;15.8674993515;9.05624961853;3;19.9748716354;
9;1;8.82499980927;8.5;3;17.3400001526;2;16.3171424866;9.43095207214;3;21.2564380169;
10;1;8.9015007019;8.67000007629;3;17.6278438568;2;17.0400924683;10.0334100723;3;22.3775556087;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;19.0400924683;10.5534601212;3;23.3375387192;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;21.0400924683;10.9906988144;3;24.1461236477;
13;1;9.22696018219;9.39324569702;3;19.5780620575;2;22.0400924683;11.3499412537;3;24.8197814226;
14;1;11.0206890106;9.78903102875;3;20.2480106354;2;23.0400924683;11.6393785477;4;25.3781971931;
15;1;12.0206890106;10.1240053177;3;20.8052330017;2;24.0400924683;11.8688192368;4;25.841526866;
16;1;13.0206890106;10.4026165009;3;21.2618598938;2;25.0400924683;12.0483188629;4;26.104033947;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;26.0400924683;12.125;4;26.2179822922;
18;2;15.0206890106;10.8157100677;4;21.9274635315;2;27.0400924683;12.125;4;26.3366913795;
19;2;16.0206890106;10.9637317657;5;22.0;2;28.0400924683;12.125;4;26.4600839615;
20;2;16.9500007629;11.0;5;22.0;2;28.5499992371;12.125;5;26.5880460739;
21;2;16.9500007629;11.0;5;22.0;2;28.5499992371;12.125;5;26.7204251289;
22;2;16.9500007629;11.0;5;22.0;2;28.5499992371;12.125;5;26.8570291996;
23;2;16.9500007629;11.0;6;22.0;2;28.5499992371;12.125;5;26.9976255894;
24;2;16.9500007629;11.0;6;22.0;3;28.5499992371;12.125;4;27.1419410706;
25;2;16.9500007629;11.0;6;22.0;3;28.5499992371;12.125;4;27.2896630764;
26;2;16.9500007629;11.0;6;22.0;3;29.5499992371;12.125;4;27.1404414177;
27;2;16.9500007629;11.0;6;22.0;3;30.2842636108;11.9750003815;4;27.0238871574;
28;2;16.9500007629;11.0;6;22.0;3;30.2143325806;11.8400001526;4;26.9365823269;
29;2;16.9500007629;11.0;6;22.0;3;30.1619491577;11.7185001373;4;26.875377655;
30;2;16.9500007629;11.0;7;22.0;3;30.1252269745;11.6091499329;4;26.8373708725;
31;2;16.9500007629;11.0;7;22.0;3;30.1024227142;11.5107345581;4;26.8198850155;
32;2;16.9500007629;11.0;7;22.0;3;30.0919303894;11.4221611023;5;26.8204474449;
