Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;13.3000001907;4;17.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;12.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
3;2;7.55000019073;11.9000005722;4;18.0;1;11.8999996185;8.625;5;17.25;
4;2;7.7000002861;10.3000001907;4;18.0499999523;1;11.8999996185;8.625;6;17.25;
5;2;7.70749998093;9.30000019073;4;18.1019749641;1;12.8999996185;8.625;6;17.25;
6;2;8.55000019073;9.16118526459;4;18.1559499502;1;13.8999996185;8.625;6;17.25;
7;2;8.82499980927;9.19357013702;4;18.2119446993;1;14.8999996185;8.625;6;17.5949993134;
8;2;8.82499980927;9.22716712952;4;18.269973278;1;15.5569992065;8.79749965668;6;17.8861961365;
9;2;8.82499980927;9.26198387146;4;18.6827431917;2;16.3317184448;8.94309806824;5;19.6667137146;
10;2;8.9015007019;9.47564601898;4;19.0465493202;2;16.8000278473;9.3333568573;5;20.3755960464;
11;2;8.96626472473;9.66514492035;4;19.3676137924;2;18.8000278473;9.6677980423;5;20.9802966118;
12;2;9.02068901062;9.83359527588;4;20.4267100096;2;20.8000278473;9.94955635071;5;21.4904720783;
13;2;9.22696018219;10.3773765564;5;21.3718014956;2;21.8741588593;10.1834592819;5;21.9175518751;
14;2;11.0206890106;10.8652744293;5;22.2068864107;2;22.1505317688;10.3752222061;5;22.2734507322;
15;2;13.0206890106;11.2993307114;5;22.941213131;2;22.3640708923;10.5308046341;5;22.5077478886;
16;2;15.0206890106;11.6842041016;5;23.5871737003;2;22.5046482086;10.625;5;22.5548160076;
17;2;16.0206890106;12.0261182785;5;24.158447504;2;22.5328903198;10.625;5;22.6030313969;
18;2;17.0206890106;12.3319263458;5;24.6686053276;2;22.5618190765;10.625;5;22.6523760557;
19;2;18.0206890106;12.6084165573;6;24.96752882;2;22.591424942;10.625;5;22.7028282881;
20;2;18.9500007629;12.7805175781;6;25.2058947086;2;22.6216964722;10.625;5;22.7543625832;
21;2;18.9500007629;12.9235372543;6;25.4557654858;2;24.6526184082;10.625;6;22.8069496155;
22;2;18.9500007629;13.4190359116;6;25.7164764404;2;25.6841697693;10.625;6;22.8605561256;
23;2;18.9500007629;13.6015338898;6;25.9871668816;2;26.7163333893;10.625;6;22.9151450396;
24;3;18.9500007629;13.7910165787;5;26.2667803764;2;27.74908638;10.625;6;22.97067523;
25;3;18.9500007629;13.9867458344;6;26.5540719032;2;27.7824058533;10.625;6;23.0271017551;
26;3;18.9500007629;14.1878499985;6;26.8476243019;2;27.8162612915;10.625;6;23.0843759775;
27;3;18.9500007629;14.3933372498;6;27.1458683014;2;27.8506259918;10.625;6;23.1424454451;
28;3;18.9500007629;14.6021080017;6;27.4471139908;2;27.8854675293;10.625;6;23.2012542486;
29;3;18.9500007629;14.8129796982;6;27.7495861053;2;27.920753479;10.625;6;23.2607431412;
30;3;18.9500007629;15.0247097015;5;28.0514631271;2;27.956445694;10.625;6;23.3208494186;
31;3;16.9500007629;17.0247097015;5;29.3509221077;2;27.9925098419;10.625;7;23.3815076351;
32;3;16.9500007629;19.0247097015;4;29.7211816311;3;28.0289039612;10.625;6;23.4426498413;
33;3;16.9500007629;21.0247097015;4;30.0903632641;3;28.0655899048;10.625;6;23.5042052269;
34;3;16.2598342896;22.6290988922;4;30.4570790529;3;28.1025238037;10.625;6;23.5661010742;
35;3;16.27891922;23.9391803741;4;30.8200855255;3;28.1396598816;10.625;6;23.6282629967;
36;3;17.0;23.239484787;5;31.1783070564;3;26.75;12.625;6;23.6906147003;
