Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;13.3000001907;4;17.0;2;12.2999992371;8.625;3;18.25;
2;1;7.0;12.3000001907;5;17.0;2;12.2999992371;8.625;2;18.3624999523;
3;1;7.55000019073;11.3000001907;5;17.0;2;12.3449993134;8.625;2;18.4864046574;
4;1;7.55000019073;10.3000001907;5;17.0;2;13.6418428421;8.625;1;18.6225773096;
5;1;7.55000019073;9.30000019073;4;17.0;2;14.7235460281;8.625;1;18.7718783617;
6;2;8.55000019073;8.89999961853;3;18.0;2;15.813126564;8.625;1;19.2953654528;
7;2;9.05000019073;8.5;3;18.0674999952;2;16.5772190094;8.79749965668;1;19.7829483747;
8;2;9.06518745422;8.5;3;18.1388356686;2;16.86977005;8.94309806824;1;20.8357114792;
9;2;9.08123779297;8.5;3;18.5655144453;2;17.5014266968;9.3333568573;1;21.8100104332;
10;2;9.17724132538;8.67000007629;3;18.9455717802;2;19.5014266968;9.6677980423;1;22.7143921852;
11;2;9.26275348663;8.81392192841;3;19.2853912115;2;21.5014266968;9.94955635071;1;23.5604228973;
12;2;9.33921337128;8.93486309052;3;20.3484560251;2;23.1161308289;10.1834592819;1;24.3609085083;
13;2;9.57840251923;9.39324569702;4;21.2991602421;2;23.6165466309;10.3752222061;1;25.1284193993;
14;2;11.4079360962;9.78903102875;4;22.1417161226;2;25.6401138306;10.5308046341;1;25.812277317;
15;2;13.4079360962;10.1240053177;4;22.8855876923;2;26.9373931885;10.625;1;26.3455038071;
16;2;15.4079360962;10.4026165009;4;23.5433773994;2;28.2573299408;10.625;1;26.9138817787;
17;2;16.5340309143;10.6309299469;4;24.1289627552;2;29.5983562469;10.625;1;27.513466835;
18;2;17.5826358795;10.8157100677;4;24.6560902596;2;30.5080795288;10.625;2;28.1389698982;
19;2;18.6346302032;10.9637317657;4;24.9747862816;3;30.8833808899;10.625;2;28.7838482857;
20;2;19.6193275452;11.0;4;25.2358300686;3;31.2703094482;10.625;3;29.4405097961;
21;2;19.678062439;11.0;5;25.5113341808;3;31.6643066406;10.625;3;30.1006231308;
22;2;18.9500007629;12.0;5;25.8006212711;3;32.0603752136;10.625;3;30.7555141449;
23;2;18.9500007629;12.9003105164;5;26.1027469635;3;32.4533081055;10.625;3;31.3966121674;
24;2;18.9500007629;13.0513734818;6;26.4164943695;3;32.8379669189;10.625;3;32.0158996582;
25;2;18.9500007629;13.2082471848;6;26.7403783798;3;33.2095413208;10.625;3;32.6063127518;
26;2;18.9500007629;13.3701896667;6;27.072660923;3;33.5637893677;10.625;3;33.1620550156;
27;2;18.9500007629;13.5363302231;6;27.4113798141;3;33.8972320557;10.625;3;33.6787929535;
28;2;18.9500007629;13.7056903839;6;27.754386425;3;34.2072753906;10.625;3;34.1537227631;
29;2;18.9500007629;13.8771934509;6;28.0993971825;3;34.4922332764;10.625;3;34.5855169296;
30;2;18.9500007629;14.0496988297;6;28.4440498352;3;32.4922332764;11.625;3;34.9741783142;
31;2;16.9500007629;16.049697876;6;28.7859678268;3;31.4922332764;12.625;3;35.3208265305;
32;2;15.9500007629;18.049697876;6;29.1228256226;3;32.4922332764;14.625;4;35.627453804;
33;2;14.9500007629;20.049697876;6;29.4524111748;3;33.4922332764;16.625;5;35.8966779709;
34;2;14.0;21.7071704865;6;29.772685051;3;34.4922332764;18.625;5;36.1315116882;
35;2;14.0;22.9954166412;6;30.081829071;3;35.4922332764;19.625;4;36.3351631165;
36;2;14.0;24.273645401;6;30.3782844543;3;35.8010978699;20.625;5;36.5;
37;2;14.0;25.5404567719;8;30.6607761383;3;35.9000015259;20.625;5;36.5;
38;2;14.0;26.7946987152;8;30.9283266068;3;35.9000015259;20.625;6;36.5;
39;2;14.0;28.0354938507;9;31.1802549362;3;35.9000015259;20.625;6;36.5;
40;2;14.0;29.2622299194;9;31.4161643982;3;35.9000015259;20.625;6;36.5;
41;2;14.0;30.4745483398;9;31.6359224319;3;35.9000015259;20.625;6;36.5;
42;2;14.0;31.672328949;10;31.839632988;3;35.9000015259;20.625;7;36.5;
43;2;14.0;32.855670929;11;32.0276060104;3;35.9000015259;20.625;8;36.5;
44;2;14.0;34.0248451233;11;32.2003211975;3;35.9000015259;20.625;8;36.5;
45;3;15.0;36.080291748;10;33.3583936691;3;35.9000015259;20.625;7;36.5;
46;3;17.0;34.2225570679;12;33.6100414991;3;35.9000015259;20.625;7;36.5;
47;3;18.0;33.4490356445;12;33.8589220047;3;35.9000015259;20.625;7;36.5;
48;3;17.2757072449;31.4522857666;12;34.1043308973;3;35.9000015259;20.625;8;36.5;
