Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;13.3000001907;4;17.0;1;11.8999996185;8.625;4;17.25;
2;2;7.0;12.6999998093;5;18.0;1;11.8999996185;8.625;5;17.25;
3;2;7.7000002861;11.3000001907;5;18.0674999952;1;11.8999996185;8.625;4;17.25;
4;2;7.71012496948;10.3000001907;5;18.1388356686;1;11.8999996185;8.625;4;17.25;
5;2;7.72082567215;9.30000019073;5;18.2141259909;2;13.5;8.625;3;18.25;
6;2;8.82317829132;8.5;4;18.293479681;2;14.5;8.625;3;18.3999999762;
7;2;9.1160326004;8.5;4;18.3769934177;2;15.5899991989;8.625;2;18.9272742271;
8;2;9.13482284546;8.5;4;18.8185193539;2;16.3563632965;8.79749965668;2;19.4272081852;
9;2;9.234167099;8.67000007629;4;19.2138732672;2;16.6563243866;8.94309806824;2;20.5075911283;
10;2;9.32312107086;8.81392192841;4;19.5693782568;2;17.3045539856;9.3333568573;2;21.5291695595;
11;2;9.40311050415;8.93486309052;3;20.6569644213;2;19.3045539856;9.6677980423;2;22.5052189827;
12;2;9.64781665802;9.39324569702;3;21.6333289146;2;21.3045539856;9.94955635071;2;23.4523892403;
13;2;9.86749839783;9.78903102875;2;22.502530098;2;23.0513095856;10.1834592819;2;24.3886625767;
14;2;11.7342271805;10.1240053177;2;23.273829937;2;24.3829574585;10.3752222061;2;25.331486702;
15;2;13.7342271805;10.4026165009;2;23.959577322;2;25.7619533539;10.5308046341;3;26.2342333794;
16;2;15.7342271805;10.6309299469;2;24.5733425617;2;27.1905670166;10.625;3;27.0324964523;
17;2;16.8888931274;10.8157100677;2;25.1285128593;2;28.6695251465;10.625;2;27.9124479294;
18;2;17.9471969604;10.9637317657;2;25.4747054577;2;30.1974964142;10.625;2;28.8676800728;
19;2;19.0087680817;11.0;2;25.7622475624;2;31.320608139;10.625;2;29.8871021271;
20;2;19.7965068817;11.0;3;26.062766552;2;31.9322624207;10.625;2;30.9548978806;
21;2;18.9500007629;12.0;3;26.3750810623;2;32.5729370117;10.625;3;32.0510759354;
22;2;18.9500007629;13.0;3;26.6977396011;2;33.2306442261;10.625;3;33.1526699066;
23;2;19.9500007629;11.0;3;27.0290365219;2;33.8916015625;10.625;4;34.2354946136;
24;2;18.9500007629;12.0;3;27.3670363426;2;34.5412979126;10.625;4;35.2762174606;
25;2;18.9500007629;13.0;3;27.7096123695;2;35.1657295227;10.625;4;36.2543754578;
26;2;18.9500007629;13.8548059464;3;28.0544948578;2;35.7526245117;10.625;4;37.1539812088;
27;2;18.9500007629;14.0272474289;4;28.3993287086;2;36.292388916;10.625;4;37.9644508362;
28;2;18.9500007629;14.1996641159;5;28.7417359352;2;36.7786712646;10.625;4;38.6807575226;
29;3;18.9500007629;14.3708677292;4;29.0793800354;2;37.2084541321;10.625;4;39.302904129;
30;3;16.9500007629;16.3708686829;4;29.4100308418;2;37.581741333;10.625;4;39.8349399567;
31;3;15.9500007629;18.3708686829;5;29.7316241264;2;37.9009628296;12.625;4;40.2837772369;
32;3;14.9500007629;20.3708686829;6;30.042309761;2;38.1702651978;14.625;4;40.6580238342;
33;3;14.0;22.238079071;6;30.3404941559;2;38.3948135376;16.625;4;40.9669952393;
34;3;14.0;23.506444931;7;30.6248636246;2;38.5801963806;18.625;4;41.2199649811;
35;3;14.0;24.7623767853;8;30.894402504;2;38.7319793701;20.625;4;41.25;
36;3;14.0;26.0049629211;8;31.14839077;2;38.75;20.625;5;41.25;
37;3;14.0;27.2335510254;9;31.3863964081;2;38.75;20.625;5;41.25;
38;3;14.0;28.4477577209;10;31.608253479;2;38.75;20.625;5;41.25;
39;3;14.0;29.6474266052;9;31.8140382767;2;38.75;20.625;5;41.25;
40;3;14.0;30.8326339722;10;32.0040340424;2;38.75;20.625;5;41.25;
41;3;14.0;32.0036315918;10;32.1787014008;2;38.75;20.625;5;41.25;
42;3;14.0;33.1608314514;11;32.3386392593;2;38.75;20.625;5;41.25;
43;3;15.0;31.304775238;11;32.4845542908;2;38.75;20.625;5;41.25;
44;3;15.0;30.304775238;12;32.6172304153;2;38.75;20.625;6;41.25;
45;3;16.0;30.304775238;12;32.7374992371;2;38.75;20.625;7;41.25;
46;3;16.4159374237;30.304775238;13;32.75;2;38.75;20.625;7;41.25;
47;3;15.4159374237;29.304775238;13;32.75;2;38.75;20.625;7;43.046875;
48;3;16.0;29.304775238;14;32.75;2;39.828125;21.0234375;8;44.537946701;
49;3;17.0;29.304775238;15;32.75;2;40.7227668762;21.3489723206;8;45.7506084442;
50;3;18.0;29.304775238;16;32.75;3;42.4503631592;22.6102333069;7;47.7202854156;
51;3;18.9500007629;28.6749992371;17;32.75;3;44.0321731567;23.8168411255;7;48.6049357653;
52;3;18.9500007629;27.6749992371;17;32.75;3;45.1629600525;24.9782962799;8;49.1276555061;
53;3;18.9500007629;27.6749992371;18;32.75;3;45.4765930176;26.0;8;49.4002518654;
54;3;18.9500007629;27.6749992371;20;32.75;4;45.6401519775;27.0;7;49.5626775026;
55;3;18.9500007629;28.6749992371;20;32.75;4;44.8000030518;27.781337738;7;49.7414059639;
56;3;18.9500007629;29.6749992371;21;32.75;4;44.8000030518;27.8707027435;8;49.9374637604;
57;3;18.9500007629;30.6749992371;22;32.75;4;44.8000030518;27.9687309265;8;50.1517963409;
58;3;18.9500007629;30.6749992371;22;32.75;4;44.8000030518;28.0758972168;9;50.3852276802;
59;3;18.9500007629;30.6749992371;23;32.75;5;44.8000030518;28.1926136017;8;50.6384141445;
60;3;18.9500007629;30.6749992371;24;32.75;5;44.8000030518;28.3192062378;8;50.9117956161;
61;3;18.9500007629;30.6749992371;24;32.75;6;45.8000030518;29.4558982849;8;52.2055435181;
62;4;18.9500007629;30.6749992371;25;32.75;6;47.8000030518;29.0;8;52.4695090652;
63;4;18.9500007629;30.6749992371;23;32.75;6;49.3700027466;30.0;8;53.7581758499;
64;4;18.9500007629;30.6749992371;23;32.75;6;50.6549072266;32.0;8;54.1376193166;
65;4;18.9500007629;30.6749992371;24;32.75;6;51.8420753479;34.0;9;54.542363286;
66;4;18.9500007629;30.6749992371;22;32.75;6;52.7254180908;35.0;9;55.9703108668;
67;4;18.9500007629;30.6749992371;22;32.75;6;53.9821929932;37.0;9;56.3689528108;
68;4;18.9500007629;30.6749992371;22;32.75;6;55.2513771057;39.0;9;56.7903926969;
69;4;18.9500007629;30.6749992371;23;32.75;8;56.0742378235;40.0;9;78.9808937907;
70;4;18.9500007629;30.6749992371;23;33.75;9;53.261554718;43.7323760986;8;80.7958750725;
71;4;19.9500007629;31.6749992371;23;33.7699999809;9;53.7583847046;46.7784042358;8;82.3926923871;
72;4;20.9500007629;32.6749992371;23;33.7901959419;9;54.2771492004;49.8266143799;9;83.7777276635;
73;4;20.9500007629;33.6749992371;24;33.8105818033;9;55.2594337463;52.8770103455;10;84.9706446528;
74;5;21.1886329651;34.6749992371;23;49.8311508894;9;56.2434921265;55.9295959473;10;85.9976366162;
75;5;22.1932601929;36.6749992371;24;50.4918959141;9;57.2291412354;57.9843559265;10;86.886116147;
76;5;23.197927475;37.6749992371;25;51.0719159842;9;58.2162284851;60.041267395;11;88.5123921633;
77;5;24.2026329041;38.6749992371;25;51.5747227669;11;60.2046051025;62.4017524719;8;101.025042474;
78;5;25.2073745728;39.6749992371;26;52.0060021877;11;63.1941452026;65.4576644897;8;102.127927125;
79;6;26.2121524811;40.6749992371;25;67.3727576733;11;65.1847305298;68.3818740845;9;103.173744082;
80;6;28.2169628143;41.6749992371;25;68.4325705767;11;65.276260376;70.6016464233;10;104.502153456;
81;6;30.2218055725;42.6749992371;26;69.3624135256;11;62.9000015259;76.7822341919;10;108.287429333;
82;8;31.915687561;43.6749992371;24;85.0087230206;12;63.3215942383;77.1430664062;10;126.624831796;
83;8;33.6500015259;45.6749992371;24;88.2116030455;13;62.9000015259;81.5870285034;9;131.074200153;
84;8;34.0504951477;48.8926887512;25;90.9933900833;13;60.9000015259;85.6141815186;9;136.107260168;
85;8;37.1496315002;49.6864700317;25;93.3751484156;13;61.9000015259;88.8181838989;10;140.731796086;
86;8;39.5583496094;51.0766830444;25;95.2284315825;14;65.9000015259;88.0519561768;9;143.713572443;
87;8;41.1339416504;52.4037895203;24;96.5510367155;14;64.9000015259;93.6236877441;9;146.431604624;
88;8;42.2523727417;52.5814247131;25;97.6153101921;14;65.5210037231;99.8497619629;11;148.915422678;
89;8;42.7852096558;52.7129364014;25;98.4715925455;15;64.9000015259;105.664810181;10;152.194435239;
90;8;40.9561080933;54.7129364014;25;98.9951685667;15;66.9000015259;107.939575195;10;154.386753798;
91;8;40.0739135742;56.7129364014;27;99.3124787807;15;67.0479660034;114.988189697;10;160.744516134;
92;8;39.1453094482;58.7129364014;27;99.4738043547;15;66.1096954346;121.055480957;11;167.219210744;
93;8;38.1816062927;60.7129364014;28;99.4962974787;15;66.1756896973;127.127548218;9;171.980354428;
94;8;37.186668396;62.7129364014;28;99.5187973976;15;68.2461013794;132.204589844;10;176.092388511;
