Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;13.3000001907;4;17.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;12.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
4;1;7.55000019073;10.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
5;2;7.55000019073;9.69999980927;4;18.0;1;12.8999996185;8.625;5;17.25;
6;2;8.7750005722;8.5;4;18.0674999952;1;13.8999996185;8.625;5;17.25;
7;2;9.06518745422;8.5;4;18.1388356686;1;14.8999996185;8.625;5;17.5949993134;
8;2;9.08123779297;8.5;4;18.2141259909;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;9.09817790985;8.5;4;18.6456211805;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;9.19526576996;8.67000007629;4;19.0306602716;1;16.2000274658;9.3333568573;5;19.3355960846;
11;2;9.28189849854;8.81392192841;4;19.3756101131;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;9.35951328278;8.93486309052;4;20.4466397762;2;19.2000274658;9.94955635071;4;21.3669185638;
13;2;9.60049343109;9.39324569702;5;21.4057168961;2;21.2000274658;10.1834592819;4;21.7804443836;
14;2;11.4319114685;9.78903102875;5;22.257011652;2;22.0682678223;10.3752222061;4;22.1222002506;
15;2;13.4319114685;10.1240053177;5;23.0099308491;2;22.2733211517;10.5308046341;4;22.341766119;
16;2;15.0206890106;11.2844953537;5;23.6770029068;2;22.4050598145;10.625;4;22.3735172749;
17;2;16.5640964508;10.6309299469;5;24.2720131874;2;22.4241104126;10.625;4;22.4058350325;
18;2;17.0206890106;11.8157100677;5;24.8085989952;2;22.4435005188;10.625;4;22.4387089014;
19;2;18.0206890106;12.116186142;5;25.1366593838;2;22.4632263184;10.625;4;22.4721269608;
20;2;18.9500007629;12.2546634674;5;25.4068305492;2;22.4832763672;10.625;4;22.5060760975;
21;2;18.9500007629;12.3627319336;5;25.6910681725;2;24.5036449432;10.625;5;22.5405418873;
22;2;18.9500007629;12.8455343246;6;25.9885287285;2;25.5243244171;10.625;5;22.5755085945;
23;2;18.9500007629;12.9942646027;6;26.2980971336;2;26.5453052521;10.625;5;22.6109591722;
24;2;19.9170722961;11.0;6;26.6183872223;2;27.566576004;10.625;5;22.6468753815;
25;2;18.9500007629;12.0;6;26.9477529526;2;27.5881252289;10.625;5;22.6832377911;
26;2;18.9500007629;13.0;6;27.2843112946;2;27.6099433899;10.625;5;22.7200255394;
27;2;18.9500007629;13.6421556473;7;27.6259784698;2;27.6320152283;10.625;5;22.7572168112;
28;2;18.9500007629;13.8129892349;8;27.9705147743;3;27.6543292999;10.625;4;22.7947884798;
29;2;18.9500007629;13.9852571487;8;28.3155798912;3;27.6768722534;10.625;4;22.8327163458;
30;2;16.9500007629;15.157790184;9;28.6587948799;3;26.75;11.4163579941;4;22.8709751368;
31;2;15.9500007629;17.1577911377;9;28.9978079796;3;26.75;11.4354877472;4;22.9095385075;
32;2;14.9500007629;19.1577911377;10;29.3303570747;3;26.75;11.4547691345;4;22.9483793974;
33;2;14.0;21.1577911377;10;29.6543326378;3;26.75;11.4741897583;4;22.9874696732;
34;2;14.0;22.8888988495;11;29.9678287506;3;26.75;11.4937343597;5;23.0267804861;
35;2;14.0;24.1710453033;11;30.2691860199;3;26.75;11.5133905411;5;23.0662822723;
36;2;14.0;25.4422683716;11;30.5570211411;3;26.75;11.5331411362;5;23.1059447527;
37;2;14.0;26.7013187408;11;30.830245018;3;27.75;13.5331411362;5;23.1457372904;
