Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;13.3000001907;4;17.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;12.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
3;1;7.55000019073;11.3000001907;4;17.0;1;11.8999996185;8.625;5;17.25;
4;1;7.55000019073;10.3000001907;4;17.0;1;11.8999996185;8.625;6;17.25;
5;1;7.55000019073;9.30000019073;4;17.0;1;12.8999996185;8.625;6;17.25;
6;1;8.55000019073;8.5;4;17.0;1;13.8999996185;8.625;6;17.25;
7;1;8.82499980927;8.5;4;17.0;2;15.5;8.625;5;18.5949993134;
8;1;8.82499980927;8.5;4;17.0;2;16.156999588;8.79749965668;5;19.0086960793;
9;1;8.82499980927;8.5;4;17.3400001526;2;16.4052181244;8.94309806824;5;19.9590197802;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;16.9754104614;9.3333568573;5;20.8212013245;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;18.9754104614;9.6677980423;5;21.6040585041;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;20.9754104614;9.94955635071;5;22.3198496103;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;22.3717861176;10.1834592819;5;22.9825873375;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;22.7895545959;10.3752222061;5;23.6066508293;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;23.1639919281;10.5308046341;5;24.1438384056;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;23.4863033295;10.625;5;24.5303442478;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;23.7182064056;10.625;5;24.9557936192;
18;1;15.0206890106;10.8157100677;4;21.9274635315;2;23.9734764099;10.625;5;25.4206562042;
19;1;16.0206890106;10.9637317657;4;22.0;2;24.2523937225;10.625;5;25.9244441986;
20;1;16.9500007629;11.0;5;22.0;2;24.5546665192;10.625;5;26.4655370712;
21;1;16.9500007629;11.0;5;22.0;2;26.879322052;10.625;6;27.0410437584;
22;1;16.9500007629;11.0;5;22.0;2;28.2246265411;10.625;6;27.6467266083;
23;1;16.9500007629;11.0;5;22.0;2;29.5880355835;10.625;6;28.2770137787;
24;1;16.9500007629;11.0;5;22.0;3;30.9662094116;10.625;5;28.9251141548;
25;1;16.9500007629;11.0;6;22.0;3;31.3550682068;10.625;5;29.5832462311;
26;1;16.9500007629;11.0;6;22.0;3;31.7499465942;10.625;5;30.2429685593;
27;1;16.9500007629;11.0;6;22.0;3;32.1457824707;10.625;5;30.8955907822;
28;1;16.9500007629;11.0;6;22.0;3;32.5373535156;10.625;5;31.5326251984;
29;1;16.9500007629;11.0;7;22.0;3;32.9195747375;10.625;5;32.1462278366;
30;1;16.9500007629;11.0;8;22.0;3;33.2877349854;10.625;5;32.7295866013;
31;1;16.9500007629;11.0;7;22.0;3;33.637752533;10.625;6;33.2772102356;
32;1;16.9500007629;11.0;6;22.0;4;33.9663238525;10.625;5;33.7850942612;
33;1;14.9500007629;12.0;5;22.0;4;34.2710571289;10.625;5;34.2507610321;
34;2;13.9500007629;13.0;4;22.0;4;34.5504570007;12.625;5;34.6731872559;
35;2;12.9500007629;14.0;5;22.0;4;34.8039131165;14.625;5;35.0526351929;
36;3;12.0;15.0;4;31.0176506042;4;35.0315818787;16.625;5;35.3904361725;
37;3;13.0;16.0;4;31.4669418335;4;35.2342605591;18.625;5;36.6887378693;
38;3;14.0;17.0;5;31.8960838318;4;36.4132423401;21.625;5;36.9902610779;
39;3;15.0;18.0;5;32.3022108078;4;37.5701560974;22.625;5;37.2592606544;
