Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;13.3000001907;4;17.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;12.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
3;1;7.55000019073;11.3000001907;4;17.0;1;11.8999996185;8.625;5;17.25;
4;1;7.55000019073;10.3000001907;4;17.0;1;11.8999996185;8.625;4;17.25;
5;1;7.55000019073;9.30000019073;3;17.0;1;12.8999996185;8.625;4;17.25;
6;1;8.55000019073;8.5;3;17.0;1;13.8999996185;8.625;4;17.25;
7;1;8.82499980927;8.5;3;17.0;1;14.8999996185;8.625;4;17.5949993134;
8;1;8.82499980927;8.5;3;17.0;1;15.5569992065;8.79749965668;4;17.8861961365;
9;1;8.82499980927;8.5;2;17.3400001526;1;15.7317180634;8.94309806824;4;18.6667137146;
10;1;8.9015007019;8.67000007629;2;17.6278438568;1;16.2000274658;9.3333568573;4;19.3355960846;
11;1;8.96626472473;8.81392192841;2;17.869726181;1;17.2000274658;9.6677980423;4;19.8991127014;
12;1;9.02068901062;8.93486309052;2;18.786491394;1;18.2000274658;9.94955635071;4;20.3669185638;
13;1;9.22696018219;9.39324569702;3;19.5780620575;1;19.2000274658;10.1834592819;4;20.7504444122;
14;1;11.0206890106;9.78903102875;3;20.2480106354;1;20.2000274658;10.3752222061;4;21.0616092682;
15;1;12.0206890106;10.1240053177;3;20.8052330017;1;21.2000274658;10.5308046341;5;21.25;
16;1;13.0206890106;10.4026165009;3;21.2618598938;1;22.2000274658;10.625;5;21.25;
17;1;14.0206890106;10.6309299469;3;21.6314201355;1;23.2000274658;10.625;5;21.25;
18;1;15.0206890106;10.8157100677;3;21.9274635315;1;24.2000274658;10.625;5;21.25;
19;1;16.0206890106;10.9637317657;3;22.0;1;24.75;10.625;5;21.25;
20;1;16.9500007629;11.0;3;22.0;1;24.75;10.625;5;21.25;
21;2;17.9500007629;11.3999996185;2;23.0;2;25.75;10.625;5;22.25;
22;2;18.9500007629;11.5;3;23.1399999857;2;26.75;10.625;5;22.2799999714;
23;2;18.9500007629;11.0;4;23.2980040312;2;26.75;10.625;5;22.3105909824;
24;2;18.9500007629;11.0;4;23.4758565426;2;26.75;10.625;5;23.1917665005;
25;2;16.9500007629;12.0;4;23.6754535437;3;27.2600002289;11.0500001907;4;23.9196674824;
26;2;15.9500007629;13.0;4;23.8987001181;3;27.6776885986;11.3980751038;4;24.5113686323;
27;2;14.9500007629;14.0;3;24.1474545002;3;28.0133209229;11.6777667999;4;24.9867054224;
28;2;14.0;15.0;5;24.4234571457;3;28.2787971497;11.8989982605;4;25.3656721115;
29;3;14.0;16.0;4;24.7282443047;3;28.486125946;12.0717725754;3;25.5060760975;
30;3;14.0;17.0;5;25.0630478859;3;26.486125946;13.0717725754;3;25.5405418873;
31;3;14.0;18.0;6;25.4286823273;3;27.486125946;12.125;3;25.5755085945;
32;3;14.0;19.0;6;25.8254261017;3;28.486125946;12.125;3;25.6109591722;
33;4;14.0;20.0;4;55.0029010773;3;28.5499992371;12.125;4;25.6468753815;
34;4;15.0;21.0;4;57.4724655151;3;28.5499992371;12.125;4;25.6832377911;
35;4;16.0;22.0;4;59.4914011955;3;28.5499992371;12.125;4;25.7200255394;
36;4;17.0;23.0;3;61.1160335541;3;28.5499992371;14.125;4;25.7572168112;
37;4;18.0;24.0;3;62.4274311066;3;28.5499992371;16.125;4;25.7947884798;
38;4;19.0;25.0;4;63.5062232018;3;28.5499992371;18.125;4;25.8327163458;
39;4;20.0;26.0;6;64.0880203247;3;28.5499992371;20.125;4;25.8709751368;
