Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;13.3000001907;4;17.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;12.3000001907;5;17.0;1;11.8999996185;8.625;4;17.25;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.8999996185;8.625;4;17.25;
4;2;7.55000019073;10.6999998093;4;18.0;1;11.8999996185;8.625;4;17.25;
5;2;7.7000002861;9.30000019073;4;18.0449999571;1;12.8999996185;8.625;4;17.25;
6;2;8.78512477875;8.5;4;18.0915547609;1;13.8999996185;8.625;4;17.25;
7;2;9.07059955597;8.5;4;18.1396753788;1;14.8999996185;8.625;4;17.5949993134;
8;2;9.08142662048;8.5;3;18.1893689632;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;9.09260749817;8.5;3;18.5925321579;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;9.18332004547;8.67000007629;3;18.9461020231;2;16.8000278473;9.3333568573;3;20.3355960846;
11;2;9.26287269592;8.81392192841;3;19.2562930584;2;18.8000278473;9.6677980423;3;20.9566127062;
12;2;9.33266639709;8.93486309052;3;20.2716907263;2;20.8000278473;9.94955635071;3;21.4846167564;
13;2;9.56113052368;9.39324569702;4;21.1674451828;2;21.8706474304;10.1834592819;3;21.9310947657;
14;2;11.3783006668;9.78903102875;4;21.9472299814;2;22.908416748;10.3752222061;3;22.3080141544;
15;2;13.3782997131;10.8036928177;4;22.6200125217;2;23.9478702545;10.5308046341;3;22.5650019646;
16;2;15.3782997131;10.4026165009;4;23.1979614496;2;24.9890289307;10.625;3;22.6364723444;
17;2;16.4563121796;10.6309299469;4;23.6946053505;2;26.0319099426;10.625;3;22.7108361721;
18;2;17.4849052429;10.8157100677;4;24.1234521866;2;27.0765285492;10.625;4;22.78810215;
19;2;18.5147857666;10.9637317657;4;24.3344240189;3;27.6728610992;10.625;4;22.8682664633;
20;2;19.4752464294;11.0;4;24.4783546925;3;27.7209606171;10.625;4;22.9513115883;
21;2;19.5076313019;11.0;5;24.6275923252;3;27.7707862854;10.625;4;23.0372054577;
22;2;18.9500007629;12.0;5;24.7818951607;3;27.8223228455;10.625;4;23.1259007454;
23;2;18.9500007629;12.3909473419;5;24.9409668446;3;27.8755397797;10.625;4;23.2173340321;
24;2;18.9500007629;12.4704837799;5;25.1044561863;3;27.9304008484;10.625;4;23.3114249706;
25;2;18.9500007629;12.5522279739;5;25.2719585896;3;27.9868545532;10.625;4;23.4080765247;
26;2;18.9500007629;12.6359796524;6;25.4430179596;3;28.0448455811;10.625;4;23.5071737766;
