Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;13.3000001907;4;17.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;12.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
4;1;7.55000019073;10.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
5;2;7.55000019073;9.9000005722;3;18.0;1;12.8999996185;8.625;5;17.25;
6;2;8.55000019073;9.10000038147;3;18.0249999762;1;13.8999996185;8.625;5;17.25;
7;2;8.82499980927;9.11499977112;3;18.0503686666;1;14.8999996185;8.625;5;17.5949993134;
8;2;8.82499980927;9.13022136688;3;18.0760987997;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;8.82499980927;9.14565944672;3;18.4529435635;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;8.9015007019;9.33776569366;2;18.7784832716;1;16.2000274658;9.3333568573;5;19.3355960846;
11;2;8.96626472473;9.50430583954;2;19.0589046478;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;9.02068901062;9.64836978912;2;20.0388250351;1;18.2000274658;9.94955635071;5;20.3669185638;
13;2;9.22696018219;10.1446456909;3;20.8961139917;1;19.2000274658;10.1834592819;5;20.7504444122;
14;2;11.0206890106;10.5798625946;3;21.6343632936;1;20.2000274658;10.3752222061;4;21.0616092682;
15;2;13.0206890106;10.9558172226;3;22.2624788284;1;21.2000274658;10.5308046341;5;21.25;
16;2;15.0206890106;11.2769641876;3;22.792591095;1;22.2000274658;10.625;5;21.25;
17;2;16.0206890106;11.5493688583;3;23.238217473;1;23.2000274658;10.625;5;21.25;
18;2;17.0206890106;11.7797880173;3;23.6128847599;1;24.2000274658;10.625;5;21.25;
19;2;18.0206890106;11.974984169;2;23.766567111;1;24.75;10.625;5;21.25;
20;2;18.9500007629;12.0599403381;3;23.850186348;1;24.75;10.625;5;21.25;
21;2;18.9500007629;12.1101121902;3;23.9362165928;1;24.75;10.625;6;21.25;
22;2;18.9500007629;12.3553514481;3;24.0245814323;1;24.75;10.625;6;21.25;
23;2;18.9500007629;12.4172067642;3;24.1151900291;1;24.75;10.625;6;21.25;
24;2;18.9500007629;12.480632782;3;24.2079370022;1;24.75;10.625;6;21.25;
25;2;18.9500007629;12.5455560684;3;24.3027031422;1;24.75;10.625;6;21.25;
26;2;18.9500007629;12.6118917465;3;24.3993544579;1;24.75;10.625;6;21.25;
27;3;18.9500007629;12.6795482635;4;24.4977433681;1;24.75;10.625;6;21.25;
28;4;18.9500007629;12.7484207153;3;24.5977094173;1;24.75;10.625;6;21.25;
29;4;17.5344848633;12.0;4;24.6990795135;1;24.75;10.625;6;21.25;
30;4;16.5572929382;13.0;4;24.8016693592;1;24.75;10.625;6;21.25;
31;4;15.5803766251;14.0;5;24.9052844048;1;24.75;10.625;6;21.25;
32;4;14.6536884308;15.0;5;25.0097210407;1;24.75;10.625;6;21.25;
33;4;14.6771869659;16.0;5;25.1147687435;1;24.75;10.625;6;21.25;
34;4;14.7008228302;17.0;4;25.2202107906;1;24.75;10.625;5;21.25;
35;4;14.7245473862;18.0;4;25.3258268833;1;24.75;10.625;5;21.25;
36;4;14.7483110428;19.0;4;25.4313943386;1;24.75;10.625;5;21.25;
37;4;14.772064209;20.0;5;25.5366902351;1;24.75;10.625;5;21.25;
38;5;14.7957553864;21.0;3;40.6414933205;1;24.75;11.625;5;21.25;
39;5;15.8193359375;22.0;4;41.49558568;1;24.75;12.625;5;21.25;
40;5;16.8427562714;23.0;4;42.2681291103;1;24.75;13.625;6;21.25;
