Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
38;3;14.0;27.0935325623;8;31.2407617569;4;34.3987121582;24.625;5;48.2669947147;
39;3;14.0;28.3166847229;9;31.4726343155;4;35.4241333008;27.625;4;48.6678017378;
40;3;14.0;29.5253715515;10;31.6883611679;4;36.4502639771;30.625;5;49.0424803495;
41;3;14.0;30.7195243835;11;31.8881006241;4;37.477104187;31.625;6;49.3908426762;
42;3;14.0;31.8992900848;13;32.0722074509;4;37.75;30.625;7;49.7132546902;
43;3;14.0;33.0649871826;14;32.2411985397;4;38.75;30.625;7;50.0105421543;
44;3;15.0;31.2170791626;14;32.3957176208;4;39.75;30.625;7;50.2838877439;
45;4;16.0;30.3561458588;13;47.5365047455;4;37.75;31.625;8;50.5347336531;
46;4;18.0;29.4828548431;14;48.4143648148;4;36.75;32.625;7;50.764690876;
47;4;20.0;28.5979290009;14;49.1693744659;4;35.75;33.625;8;50.9754638672;
48;4;20.9500007629;27.6749992371;14;49.7572898865;5;34.75;34.625;7;51.1105561256;
49;4;21.9500007629;26.6749992371;15;50.2662696838;5;33.75;35.625;9;51.1651450396;
50;4;22.9500007629;25.6749992371;15;50.7013263702;5;32.75;36.625;9;51.22067523;
51;4;23.9500007629;24.6749992371;15;51.0690898895;5;31.75;37.625;10;51.2771017551;
52;4;21.9500007629;27.6749992371;16;51.3770179749;5;30.75;38.25;9;51.3343759775;
53;5;20.9500007629;29.6749992371;15;51.6327629089;6;30.75;38.25;7;57.0673295259;
54;6;20.9500007629;31.6749992371;16;51.75;6;33.2281265259;39.619884491;7;59.7247891426;
55;6;20.9500007629;33.6749992371;16;51.75;6;36.6187667847;42.0018310547;8;61.2019687891;
56;6;21.9500007629;35.6749992371;16;51.75;6;35.9322776794;42.2352333069;8;63.7956990004;
57;6;22.9500007629;35.6749992371;17;51.75;6;37.5981788635;44.790145874;8;66.0245639086;
58;7;23.9500007629;35.6749992371;16;56.470102787;6;37.1338882446;42.5151176453;7;62.9160299301;
59;7;25.9500007629;36.6749992371;16;56.6249175072;6;38.5541343689;43.9700698853;8;64.2755198479;
60;7;27.9500007629;37.6749992371;16;56.7772626877;6;36.8771057129;46.3496513367;8;65.4224686623;
61;7;28.6500015259;38.6749992371;16;56.9267101288;6;36.1213226318;48.6691131592;8;66.2225499153;
62;7;28.6500015259;39.6749992371;16;57.0728635788;7;36.2000007629;50.8558998108;11;66.8312091827;
63;7;28.6500015259;40.6749992371;15;57.2153639793;7;36.2000007629;52.9820518494;11;67.3490854502;
64;7;28.6500015259;40.6749992371;16;57.3538908958;7;36.2000007629;53.125;11;67.6647832394;
65;7;28.6500015259;40.6749992371;17;57.4881663322;7;36.2000007629;55.125;11;67.9882016182;
66;7;28.6500015259;40.6749992371;17;57.6179542542;7;36.2000007629;57.9249992371;16;69.3179801702;
67;8;28.6500015259;40.6749992371;17;57.7430615425;8;37.2000007629;60.9249992371;15;69.6776272058;
68;8;28.6500015259;40.6749992371;18;57.8633384705;8;38.2000007629;63.3440551758;15;70.0409163237;
69;8;28.6500015259;40.6749992371;19;57.9786763191;8;38.2000007629;62.3440551758;13;70.4061729908;
70;8;28.6500015259;40.6749992371;19;58.089006424;8;38.2000007629;59.7999992371;14;70.7716859579;
71;8;28.6500015259;40.6749992371;19;58.1942968369;8;37.2000007629;61.7999992371;13;71.1357456446;
72;8;28.6500015259;40.6749992371;20;58.2945508957;8;37.2000007629;58.7999992371;14;71.4966820478;
73;8;28.6500015259;40.6749992371;20;59.3898034096;9;36.2000007629;61.7999992371;13;71.8529019356;
74;8;29.6500015259;41.6749992371;20;59.5301177502;9;37.2000007629;65.8000030518;13;72.2029218674;
75;8;30.6500015259;42.6749992371;20;59.6675572395;9;38.2000007629;69.8000030518;13;72.545396924;
76;8;30.6500015259;43.6749992371;19;61.3071908951;9;38.2000007629;71.8000030518;14;72.8791438341;
77;8;28.8210010529;45.8926887512;19;62.7027057409;10;38.2000007629;75.8000030518;13;73.2031561136;
78;8;29.9636669159;46.6864700317;19;63.8411030769;10;38.2000007629;78.8000030518;14;73.5166134834;
79;8;31.3918838501;47.0766830444;19;64.7749950886;10;38.2000007629;81.8000030518;15;73.8188842535;
80;8;31.9474449158;47.4037895203;20;65.3548258543;11;38.2000007629;84.8000030518;15;74.1095194817;
81;9;33.0594787598;45.4347267151;19;65.6192164421;12;38.2000007629;89.8000030518;14;74.3882457018;
82;9;34.0860900879;44.4347267151;19;65.8409432173;12;38.2000007629;93.8000030518;14;74.6549499035;
83;9;32.1142120361;45.4347267151;20;65.9727374315;12;38.2000007629;97.5194778442;17;74.9096623659;
84;9;32.143863678;46.4347267151;20;66.1113669872;12;38.2000007629;100.828033447;18;75.1525397301;
85;9;32.1750564575;47.4347267151;20;66.2568113804;12;38.2000007629;103.8489151;19;75.3838430643;
86;9;32.2077789307;47.7999992371;21;66.4089925289;12;38.2000007629;106.869903564;19;75.6039195061;
87;10;32.2420196533;47.7999992371;20;66.567769289;12;38.2000007629;109.89099884;19;75.8131817579;
88;10;31.6999988556;48.7999992371;19;66.7329342365;12;38.2000007629;112.912185669;21;76.012092948;
89;10;31.6999988556;49.7999992371;19;66.904209137;12;39.2000007629;112.933441162;21;76.164842248;
90;8;29.6999988556;35.0;20;55.0812437534;14;39.2000007629;112.95475769;19;88.2502502203;
91;8;29.6999988556;36.0;20;55.2636151314;14;39.2000007629;116.976119995;20;88.335251689;
92;8;29.6999988556;37.0;21;55.4508285522;14;41.2000007629;117.997528076;20;88.4197725058;
93;8;29.6999988556;38.0;21;55.6423208714;14;41.2000007629;119.018951416;21;88.5037403107;
94;8;29.6999988556;38.8211593628;20;55.8374648094;14;41.2000007629;120.040390015;23;89.6656197309;
95;8;29.6999988556;38.9187316895;21;56.0355753899;14;40.2000007629;124.111434937;23;90.8247345686;
96;8;29.6999988556;39.0177879333;21;56.2359185219;14;41.2000007629;125.158416748;25;92.967397213;
97;8;29.6999988556;39.1179580688;21;56.4377212524;14;42.2000007629;126.781829834;26;94.1463477612;
98;8;29.6999988556;39.2188606262;21;56.6401824951;14;43.2000007629;128.860931396;26;96.2899310589;
99;8;29.6999988556;39.3200912476;20;56.8424859047;14;45.2000007629;128.942581177;26;98.4305193424;
100;8;29.6999988556;39.4212417603;20;57.0438127518;14;45.2000007629;133.026672363;27;99.5442254543;
