Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;13.3000001907;4;17.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;12.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
4;1;7.55000019073;10.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
5;1;7.55000019073;9.30000019073;5;17.0;1;12.8999996185;8.625;5;17.25;
6;2;8.55000019073;8.89999961853;3;18.0;1;13.8999996185;8.625;5;17.25;
7;2;9.05000019073;8.5;3;18.0674999952;1;14.8999996185;8.625;5;17.5949993134;
8;2;9.06518745422;8.5;3;18.1388356686;2;16.156999588;8.79749965668;4;18.8861961365;
9;2;9.08123779297;8.5;3;18.5655144453;2;16.3317184448;8.94309806824;4;19.7067136765;
10;2;9.17724132538;8.67000007629;3;18.9455717802;2;16.8240280151;9.3333568573;4;20.416779995;
11;2;9.26275348663;8.81392192841;3;19.2853912115;2;18.8240280151;9.6677980423;4;21.0226662159;
12;2;9.33921337128;8.93486309052;3;20.3484560251;2;20.8240280151;9.94955635071;4;21.5340260267;
13;2;9.57840251923;9.39324569702;4;21.2991602421;2;21.9002914429;10.1834592819;4;21.9622858763;
14;2;11.4079360962;9.78903102875;4;22.1417161226;2;22.9271316528;10.3752222061;4;22.3193571568;
15;2;13.4079360962;10.1240053177;4;22.8855876923;2;23.9546756744;10.5308046341;5;22.5548160076;
16;2;15.4079360962;10.4026165009;4;23.5433773994;2;24.9829177856;10.625;5;22.6030313969;
17;2;16.5340309143;10.6309299469;4;24.1289627552;2;26.0118465424;10.625;5;22.6523760557;
18;2;17.5826358795;10.8157100677;4;24.6560902596;2;27.0414524078;10.625;5;22.7028282881;
19;2;18.6346302032;10.9637317657;4;24.9747862816;2;27.6216964722;10.625;5;22.7543625832;
20;2;19.6193275452;11.0;4;25.2358300686;2;27.6526184082;10.625;5;22.8069496155;
21;2;19.678062439;11.0;4;25.5113341808;2;27.6841697693;10.625;5;22.8605561256;
22;2;18.9500007629;12.0;4;25.8006212711;2;27.7163333893;10.625;6;22.9151450396;
23;2;18.9500007629;12.9003105164;6;26.1027469635;2;27.74908638;10.625;6;22.97067523;
24;2;18.9500007629;13.0513734818;6;26.4164943695;2;27.7824058533;10.625;6;23.0271017551;
25;2;18.9500007629;13.2082471848;6;26.7403783798;2;27.8162612915;10.625;6;23.0843759775;
26;2;18.9500007629;13.3701896667;6;27.072660923;2;27.8506259918;10.625;6;23.1424454451;
27;2;18.9500007629;13.5363302231;7;27.4113798141;2;27.8854675293;10.625;6;23.2012542486;
28;2;18.9500007629;13.7056903839;8;27.754386425;2;27.920753479;10.625;6;23.2607431412;
29;2;18.9500007629;13.8771934509;8;28.0993971825;2;27.956445694;10.625;6;23.3208494186;
30;2;18.9500007629;14.0496988297;8;28.4440498352;2;26.75;11.625;6;23.3815076351;
31;2;16.9500007629;16.049697876;8;28.7859678268;2;26.75;11.6907539368;6;23.4426498413;
32;2;15.9500007629;18.049697876;9;29.1228256226;2;26.75;11.7213249207;6;23.5042052269;
33;2;14.9500007629;20.049697876;10;29.4524111748;2;26.75;11.7521028519;6;23.5661010742;
34;2;14.0;21.7071704865;10;29.772685051;2;26.75;11.7830505371;7;23.6282629967;
35;2;14.0;22.9954166412;11;30.081829071;2;27.75;13.7830505371;7;23.6906147003;
36;2;14.0;24.273645401;11;30.3782844543;2;28.2143688202;15.7830505371;7;23.7530794144;
37;2;14.0;25.5404567719;12;30.6607761383;2;28.2518482208;17.7830505371;8;23.8155794144;
