Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;13.3000001907;4;17.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;12.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
3;1;7.55000019073;11.3000001907;5;17.0;1;11.8999996185;8.625;5;17.25;
4;1;7.55000019073;10.3000001907;5;17.0;2;12.2999992371;8.625;4;18.25;
5;1;7.55000019073;9.30000019073;5;17.0;2;13.5;8.625;4;18.3624999523;
6;1;8.55000019073;8.5;5;17.0;2;14.5674991608;8.625;4;18.4864046574;
7;1;8.82499980927;8.5;5;17.0;2;15.6418428421;8.625;4;18.9799406528;
8;1;8.82499980927;8.5;5;17.0;2;16.3879642487;8.79749965668;4;19.4354615211;
9;1;8.82499980927;8.5;5;17.3400001526;2;16.661277771;8.94309806824;4;20.4437325001;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;17.2662391663;9.3333568573;4;21.369802475;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;19.2662391663;9.6677980423;4;22.2224977016;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;21.2662391663;9.94955635071;4;23.013872385;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;22.7882003784;10.1834592819;4;23.7574646473;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;24.004240036;10.3752222061;4;24.4668486118;
15;1;12.0206890106;10.1240053177;6;20.8052330017;2;25.2431716919;10.5308046341;5;25.092634201;
16;1;13.0206890106;10.4026165009;6;21.2618598938;2;26.505607605;10.625;5;25.5694036484;
17;1;14.0206890106;10.6309299469;6;21.6314201355;2;27.7916698456;10.625;5;26.0847344398;
18;1;15.0206890106;10.8157100677;6;21.9274635315;2;29.1008682251;10.625;5;26.6366324425;
19;1;16.0206890106;10.9637317657;6;22.0;2;29.9819793701;10.625;5;27.2218022346;
20;1;16.9500007629;11.0;6;22.0;2;30.3330802917;10.625;5;27.8355960846;
21;1;16.9500007629;11.0;6;22.0;2;30.7013587952;10.625;5;28.4720544815;
22;1;16.9500007629;11.0;7;22.0;2;31.0832328796;10.625;6;29.1240577698;
23;1;16.9500007629;11.0;8;22.0;2;31.4744338989;10.625;6;29.7835845947;
24;1;16.9500007629;11.0;8;22.0;2;31.8701515198;10.625;6;30.442070961;
25;1;16.9500007629;11.0;8;22.0;3;32.2652435303;10.625;5;31.0908403397;
26;1;16.9500007629;11.0;9;22.0;3;32.6545028687;10.625;5;31.7215557098;
27;1;16.9500007629;11.0;9;22.0;3;33.0329360962;10.625;5;32.3266487122;
28;2;16.9500007629;11.0;8;39.1025505066;3;33.3959884644;10.625;5;32.8996829987;
29;2;17.9500007629;11.0;8;39.9828948975;3;33.7398071289;10.625;5;33.4356050491;
30;2;16.9500007629;12.0;8;40.7502441406;3;34.0613632202;10.625;5;33.9308757782;
31;2;16.9500007629;13.0;8;41.4064559937;3;34.3585281372;10.625;5;34.3834724426;
32;2;16.9500007629;14.0;8;41.9582862854;3;34.6300811768;12.625;5;34.7927808762;
33;3;17.0;15.0;7;42.4156723022;3;34.875667572;14.625;5;35.1594133377;
34;3;18.0;16.0;7;42.7901630402;3;35.0956497192;16.625;6;35.4849748611;
35;3;19.0;17.0;8;43.0936660767;3;35.2909851074;18.625;6;35.7718133926;
36;3;20.0;18.0;8;43.25;3;35.4630889893;20.625;7;36.0227775574;
37;3;20.375;19.0;8;43.25;3;35.6136665344;20.625;7;36.2410039902;
38;3;20.375;20.0;9;43.25;3;35.7446022034;20.625;7;36.4297399521;
39;3;20.375;21.0;9;43.25;3;35.8578453064;20.625;7;36.5;
