Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;2;6.0;13.6999998093;3;18.0;1;11.8999996185;8.625;4;17.25;
2;2;7.15000009537;12.3000001907;3;18.0225000381;1;11.8999996185;8.625;4;17.25;
3;2;7.70337533951;11.3000001907;2;18.0452762842;2;12.2999992371;8.625;3;18.25;
4;2;7.70679187775;10.3000001907;1;18.0683217049;2;12.2999992371;8.625;3;18.3624999523;
5;2;7.71024847031;9.30000019073;1;18.0916290283;2;13.5674991608;8.625;2;18.4864046574;
6;2;8.79561710358;8.5;1;18.1151903868;2;14.6418428421;8.625;2;18.9799406528;
7;2;9.07591724396;8.5;1;18.1389975548;2;15.7309646606;8.79749965668;1;19.4354615211;
8;2;9.08127403259;8.5;1;18.5144319534;2;16.661277771;8.94309806824;2;20.4437325001;
9;2;9.16574764252;8.67000007629;1;18.8383960724;3;17.2662391663;9.3333568573;2;21.369802475;
10;2;9.23863887787;8.81392192841;1;19.117072463;3;17.8218803406;9.6677980423;2;22.2224977016;
11;2;9.3013420105;8.93486309052;1;20.0837646723;3;19.8218803406;9.94955635071;2;23.013872385;
12;2;9.51884651184;9.39324569702;1;20.9266129732;3;21.8218803406;10.1834592819;2;23.7574646473;
13;2;9.70848751068;9.78903102875;1;21.649174571;3;23.2544803619;10.3752222061;1;24.4668486118;
14;2;11.542222023;10.1240053177;1;22.2603254318;3;23.6801109314;10.5308046341;1;25.092634201;
15;2;13.542222023;10.4026165009;1;22.7721717358;3;24.0555801392;10.625;1;25.5694036484;
16;2;15.542222023;10.6309299469;1;23.1982129812;3;24.3416423798;10.625;1;26.0847344398;
17;2;16.5794887543;10.8157100677;2;23.5519646406;3;24.6508407593;10.625;1;26.6366324425;
18;3;17.5924720764;10.9637317657;2;23.6833974123;3;24.9819793701;10.625;1;27.2218022346;
19;3;18.6057243347;11.0;2;23.7434375286;3;25.3330802917;10.625;1;27.8355960846;
20;3;19.3422737122;11.0;2;23.8045722246;3;25.7013587952;10.625;2;28.4720544815;
