Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;2;11.5999994278;16.0;3;33.0;1;6.0;14.0;4;20.0;
2;2;11.5999994278;16.0;3;33.0199999809;1;7.0;13.0;5;20.0;
3;2;11.6040000916;16.0;3;33.0401959419;1;8.0;12.0;5;20.0;
4;2;11.6080389023;16.0;3;32.8029168844;1;8.0;11.0;5;20.0;
5;2;12.717675209;15.8719997406;3;32.5913770199;1;8.0;10.0;5;20.0;
6;2;13.7233333588;15.7567996979;3;32.4030104876;1;9.0;10.0;5;20.0;
7;2;14.7209033966;15.6531200409;3;32.3275061846;1;9.5;10.0;5;20.0;
8;2;14.6982526779;15.6058082581;3;32.2615841627;1;9.5;10.0;5;20.3999996185;
9;2;14.6784753799;15.5632276535;3;32.7799904346;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;16.7152233124;15.8037643433;3;32.8825856447;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;18.7152233124;15.8360004425;3;32.9214867353;2;9.72283363342;10.7951860428;4;23.0419120789;
12;2;20.7152233124;15.8360004425;3;32.9611518383;2;10.184431076;11.0209560394;4;23.944350481;
13;2;21.7502307892;15.8360004425;3;33.0015647411;2;11.954583168;11.4571752548;4;24.6819975376;
14;2;22.7623538971;15.8360004425;4;33.0427072048;2;13.9545841217;11.8107032776;4;25.2750298977;
15;2;23.7746963501;15.8360004425;5;33.0845588446;2;15.9545841217;12.0916318893;4;25.746127367;
16;2;23.5016002655;16.2597675323;5;33.127097249;2;16.9756240845;12.3113050461;4;26.1175945997;
17;2;23.938129425;15.8360004425;6;33.1702976227;2;17.9828968048;12.4808797836;4;26.1887089014;
18;3;23.951089859;15.8360004425;7;33.2141333818;2;18.9902935028;12.5;5;26.2221269608;
19;3;23.5016002655;15.8360004425;7;33.2585755587;2;19.8999786377;12.5;5;26.2560760975;
20;3;23.9775733948;15.8360004425;7;33.3035933971;2;19.907617569;12.5;5;26.2905418873;
21;3;23.5016002655;16.3254776001;7;33.3491541147;2;19.9153709412;12.5;5;26.3255085945;
22;3;23.5016002655;16.3391456604;7;33.3952229023;2;19.9232387543;12.5;5;26.3609591722;
23;3;23.5016002655;16.6976108551;7;33.4417632818;2;19.9312152863;12.5;6;26.3968753815;
24;3;23.5016002655;16.7208824158;7;33.4887369871;3;19.9392967224;12.5;5;26.4332377911;
25;3;23.5016002655;16.7443675995;7;33.5361040831;3;19.947479248;12.5;5;26.4700255394;
26;3;24.0608310699;15.8360004425;7;33.583823204;3;19.625;13.0880098343;4;26.5072168112;
27;3;23.5016002655;16.7919120789;7;33.6318515539;3;19.625;13.1028871536;5;26.5447884798;
28;3;22.0895557404;16.8360004425;7;33.6801452637;3;19.625;13.1179151535;5;26.5827163458;
29;3;21.1040439606;17.8360004425;7;33.728659153;3;17.9811115265;13.5;5;26.6209751368;
30;3;20.1185970306;18.8360004425;8;33.7773473263;3;16.9897193909;14.5;5;26.6595385075;
31;3;19.1332035065;19.8360004425;8;33.8261630535;3;15.9983959198;15.5;5;26.6983793974;
32;3;18.1478481293;20.8360004425;8;33.8750591278;3;15.0071353912;16.5;5;26.7374696732;
33;3;18.1625175476;21.8360004425;7;34.9239878654;3;14.3909301758;17.5;6;26.7767804861;
34;3;17.5016002655;22.8360004425;7;35.028101325;4;14.3997755051;18.5;5;26.8162822723;
35;3;17.508430481;23.8360004425;7;35.1346161366;4;14.4086637497;19.5;5;26.8559447527;
36;3;17.0387840271;24.8360004425;8;35.2435299158;4;14.4175872803;20.5;5;26.8957372904;
37;3;17.0714588165;25.8360004425;8;35.3548334837;4;14.4265403748;21.5;5;26.9356285334;
38;3;17.1048488617;26.8360004425;8;35.4685108662;4;14.4355163574;22.5;5;26.9755871296;
39;3;17.1389522552;27.8360004425;10;35.5845384598;4;14.4445075989;23.5;5;28.015581131;
40;3;17.1737613678;28.8360004425;10;35.7028843164;4;15.4535055161;25.2000007629;5;28.0955786705;
41;3;17.7774219513;28.8360004425;11;35.8235071898;4;16.0;26.5;6;28.1767318249;
42;3;18.4537830353;29.8360004425;12;35.946356535;4;16.4714984894;27.2568283081;6;28.2590100765;
43;3;19.0;30.8360004425;12;36.0713710785;4;16.4804782867;28.2864875793;7;28.3423806429;
44;3;20.8198051453;31.8360004425;13;36.1984789371;4;16.2625999451;29.5;7;28.4268075228;
45;3;21.0;32.8359985352;14;36.3275961876;4;16.2726631165;31.0504760742;8;28.5122518539;
46;3;22.5492935181;32.8359985352;14;36.4586275816;4;17.0;29.9585762024;9;28.5986721516;
47;3;24.4359893799;30.8360004425;15;36.5914649963;4;16.2935829163;30.1056995392;9;28.6860239506;
48;3;24.0;32.8359985352;16;36.7259883881;4;16.3044319153;31.1330947876;8;28.7742596865;
49;3;25.8875179291;31.8837966919;16;36.8620643616;5;17.0;30.1419811249;8;28.8633290529;
50;3;26.4021263123;31.9301567078;16;36.99954772;5;18.3268871307;31.1419811249;8;28.9531781673;
51;3;25.5016002655;32.9775505066;13;37.1382801533;5;19.3384819031;32.1419830322;8;29.0437507629;
52;3;26.2155513763;32.3792228699;14;37.2780921459;5;20.9098434448;33.1419830322;8;29.1349875927;
53;4;26.4399185181;31.8360004425;13;37.4188024998;5;21.3623752594;34.1419830322;9;29.2268263102;
54;4;26.4520816803;30.8360004425;14;37.5602195263;5;22.2013778687;33.4816627502;9;29.3192017078;
55;4;26.4640159607;31.8360004425;15;37.7021415234;5;22.0121517181;32.5;9;29.4120459557;
56;5;25.3028717041;31.8360004425;15;69.8443589211;5;22.6177120209;30.5;10;29.5052887201;
57;5;27.2179775238;31.8360004425;15;71.906652689;5;22.2259559631;30.5;10;29.5988570452;
58;5;28.2563972473;32.8359985352;15;73.4327414036;5;22.0508003235;29.5;11;29.6926757097;
59;5;28.2947769165;33.8359985352;15;74.5263369083;5;23.2418193817;29.5;10;30.7866675854;
60;5;28.3330593109;34.8359985352;16;76.0456438065;5;23.625;31.9075202942;10;30.9707533121;
61;5;29.3025226593;36.7412796021;18;76.1291632652;5;24.0909404755;32.4669342041;12;31.1619710922;
62;5;30.2774906158;38.6560325623;18;76.1223996878;5;23.8921012878;34.4903411865;13;31.3606203794;
63;5;29.3166236877;40.5793075562;18;76.1352732182;5;24.118347168;34.5133628845;13;31.5669858456;
64;5;29.2758750916;42.5102577209;18;76.1660268307;5;24.2794246674;34.4963226318;14;31.7813310623;
65;5;29.239200592;44.4481124878;20;76.2130688429;5;24.286567688;34.1212692261;14;32.0038903952;
66;5;30.5727024078;45.3921813965;20;78.8297178745;6;25.6657676697;35.1647834778;14;33.232838273;
67;6;30.4938297272;46.7627716064;18;81.8670959473;5;24.1741390228;30.5;14;31.5330793858;
68;6;31.5334243774;48.7141723633;18;82.8760695457;5;23.625;33.5;14;31.6261703968;
69;7;32.575466156;50.6704330444;18;83.3635226488;5;23.625;35.395904541;15;31.719802618;
70;7;33.0997238159;52.631072998;18;83.8787007332;5;23.625;36.4396286011;14;31.8138897419;
71;7;33.1879425049;54.5956420898;18;84.4204652309;5;24.2303333282;34.5999984741;14;31.9083451033;
72;7;32.7120132446;56.3112564087;19;84.9875659943;5;23.625;35.5999984741;14;32.0030814409;
73;7;31.4218215942;58.2611618042;20;85.5786144733;5;23.625;36.57006073;14;32.0980112553;
74;7;31.4260292053;60.2127075195;20;86.1920499802;5;24.2720737457;34.5999984741;13;32.1930475235;
75;7;32.4312438965;59.1656341553;21;86.8261182308;5;23.625;35.5999984741;11;32.2881038189;
76;7;31.8184509277;62.1197433472;20;87.47884655;5;23.625;36.5999984741;11;32.3960001469;
77;7;33.7134056091;61.0748519897;21;88.1480367184;5;23.9261436462;36.7403106689;12;33.6255500317;
78;7;31.4514579773;64.0308456421;22;88.8312585354;5;23.8500003815;38.3378868103;12;34.6365004778;
79;8;31.323589325;65.6681976318;21;90.5258543491;5;24.3489494324;37.8832702637;12;35.4629913568;
80;8;31.3161773682;69.6967544556;23;91.4122773409;5;25.644203186;35.1805305481;14;36.1405739784;
81;9;34.3095054626;68.8058166504;21;93.8766225576;4;22.9874687195;30.2194576263;11;34.9596254826;
82;9;34.6809844971;72.8923797607;22;94.8914731741;4;23.1249866486;29.0;12;35.1380591393;
83;9;35.2980995178;77.8823699951;23;95.9471155405;4;22.2999992371;29.0;12;35.3150129318;
84;9;36.0313415527;79.8823699951;23;97.0452452898;4;22.2999992371;29.0;13;35.4901463985;
85;10;35.7043380737;83.8652648926;22;99.1876068115;4;22.2999992371;29.0;13;35.6631298065;
86;11;36.2849197388;89.1512985229;18;100.416531801;4;22.2999992371;29.0;13;35.833647728;
87;11;38.3622283936;89.3284835815;19;101.431960344;4;20.2999992371;30.0;12;36.0014007092;
88;11;35.2849197388;94.5490722656;21;102.483023763;4;19.2999992371;31.0;13;36.1661088467;
89;12;39.2080764771;97.2099075317;21;103.599527955;4;18.2999992371;32.0;13;36.3275122643;
90;12;37.3998603821;103.425811768;22;104.777589321;4;17.2999992371;33.0;12;36.4853739738;
91;12;36.1487007141;110.548660278;22;106.011633754;4;16.2999992371;34.0;10;36.6394810677;
92;13;40.1233863831;106.567749023;21;108.294086099;4;16.0;35.0;12;36.7896442413;
93;13;38.1006088257;110.416549683;22;109.715197563;4;16.0;36.0;13;36.9357004166;
94;15;38.0801048279;118.595039368;18;114.849620938;3;14.0;32.0;13;33.1361880302;
95;16;40.0333404541;121.569656372;17;116.161000013;2;14.0;33.0;13;33.2319169044;
96;17;41.9912490845;123.749557495;21;122.721150517;1;12.0;29.0;14;28.0;
97;17;45.1447105408;124.19178772;21;124.120837927;1;12.0;30.0;14;28.0;
98;17;49.9344177246;125.712142944;22;125.490357995;1;12.0;31.0;15;28.0;
