Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;2;11.5999994278;16.0;3;33.0;1;6.0;14.0;4;20.0;
2;2;11.5999994278;16.0;3;33.0299999714;1;7.0;13.0;6;20.0;
3;2;11.6059999466;16.0;3;33.0605909824;1;8.0;12.0;6;20.0;
4;2;11.6121177673;16.0;3;33.091766119;1;8.0;11.0;6;20.0;
5;2;12.7275295258;16.0;3;33.1235172749;1;8.0;10.0;6;20.0;
6;2;13.7370548248;16.0;3;33.1558350325;1;9.0;10.0;5;20.0;
7;2;14.7467498779;16.0;3;33.8287082911;1;9.5;10.0;5;20.0;
8;2;15.1486129761;16.3199996948;3;34.2221269608;1;9.5;10.0;5;20.3999996185;
9;2;15.2666378021;16.5;3;35.942741394;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;17.1798210144;17.3250007629;4;37.1772956848;1;9.66343975067;10.3632001877;5;20.9903717041;
11;3;19.1798210144;17.9053878784;3;38.0382558107;1;9.72283363342;10.4951858521;5;22.0419120789;
12;3;21.1798210144;18.2973766327;5;38.5237107277;2;9.95943069458;11.3209562302;4;23.9143505096;
13;3;22.2491130829;18.5;6;38.6071535349;2;11.9478340149;11.4571752548;4;24.661406517;
14;3;23.2741451263;18.5;6;38.6938248873;2;13.9478340149;11.8107032776;4;25.2644476891;
15;3;24.3001480103;18.5;7;38.7837022543;2;15.7228336334;12.4159870148;4;25.7461636066;
16;3;25.3271102905;18.5;7;38.8767454624;2;16.7228336334;12.6483707428;4;26.1288670301;
17;3;25.6630249023;18.5;7;38.9728958607;2;17.9854335785;12.4808797836;4;26.211841464;
18;3;25.6918697357;18.5;8;39.072075367;2;18.7228336334;12.8635520935;4;26.2577478886;
19;3;25.721622467;18.5;8;39.1741857529;2;19.9079933167;12.5;3;26.3048160076;
20;3;25.7522563934;18.5;9;39.2791078091;3;19.9185829163;12.5;2;26.3530313969;
21;3;25.1000003815;19.1837329865;9;39.3867020607;3;19.9294319153;12.5;2;26.4023760557;
