Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;6.0;14.0;4;20.0;
2;1;10.8880004883;14.720000267;6;29.4400005341;1;7.0;13.0;6;20.0;
3;1;10.8880004883;14.720000267;6;29.4400005341;1;8.0;12.0;6;20.0;
4;1;10.8880004883;14.720000267;5;29.4400005341;1;8.0;11.0;6;20.0;
5;1;11.8880004883;14.720000267;5;29.235200882;1;8.0;10.0;6;20.0;
6;1;12.8880004883;14.617600441;5;28.8870410919;1;9.0;10.0;6;20.0;
7;1;13.6661119461;14.443520546;5;28.654176712;1;9.5;10.0;6;20.0;
8;1;13.5962533951;14.327088356;5;28.4445991516;1;9.5;10.0;6;20.3999996185;
9;1;13.5333795547;14.2222995758;5;29.1082115173;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;15.5962533951;14.5541057587;5;29.5941410065;1;9.66343975067;10.3632001877;6;20.9903717041;
11;1;16.5962524414;14.7970705032;5;29.7775993347;1;9.72283363342;10.4951858521;6;22.0419120789;
12;1;17.5962524414;14.8887996674;5;29.7775993347;2;9.95943069458;11.3209562302;5;23.9143505096;
13;1;18.5962524414;14.8887996674;5;29.6260471344;2;11.9478340149;11.4571752548;5;24.7914065123;
14;1;19.5962524414;14.8130235672;6;29.4896507263;2;13.9478340149;12.1617031097;5;25.5501747131;
15;1;20.5962524414;14.7448253632;6;29.3668937683;2;15.7228336334;12.5017051697;5;26.2168805599;
16;1;20.8100681305;14.6834468842;7;29.2564125061;2;16.7228336334;12.7895860672;5;26.8175817728;
17;1;20.7769241333;14.6282062531;7;29.1569786072;2;18.1403942108;12.4808797836;4;27.1554293633;
18;1;20.7470932007;14.5784893036;8;29.067489624;2;18.7228336334;13.1466293335;5;27.4969480038;
19;1;20.7202472687;14.533744812;8;28.9869480133;2;20.1868133545;12.5;5;27.8840510845;
20;1;20.6960830688;14.4934740067;8;28.9144611359;2;19.625;13.3652153015;5;28.3200027943;
21;2;21.6743392944;14.4572305679;8;29.8492221832;2;20.3720016479;12.5;4;28.8073790073;
22;2;22.6547660828;14.7246112823;8;29.9112282991;2;20.4816608429;12.5;4;29.3477458954;
23;2;22.6371536255;14.3952541351;8;29.9854398966;2;20.6032428741;12.5;4;29.9413113594;
24;2;22.6212997437;14.3688325882;8;30.0777554512;3;19.625;13.5;4;30.586581707;
25;2;20.6212997437;15.3688325882;8;30.1885646582;3;19.625;14.5;4;31.2800674438;
26;2;19.6212997437;16.3688316345;8;30.3182910681;3;19.625;15.0120267868;4;32.0160870552;
27;2;18.6212997437;17.3688316345;8;30.4673607349;3;20.625;13.0120267868;4;32.7867279053;
28;3;17.6212997437;18.3688316345;7;30.6361658573;3;19.625;14.0120267868;4;33.5820074081;
29;3;16.6212997437;19.3688316345;7;30.82503438;3;17.625;16.0120277405;4;34.3902606964;
30;3;15.6212997437;20.3688316345;8;31.0341861248;3;16.625;18.0120277405;4;35.1987380981;
31;3;14.6212997437;21.3688316345;9;31.263687849;3;15.625;20.0120277405;5;35.9943685532;
32;3;14.0;22.3688316345;9;31.5134153366;3;14.625;22.0120277405;5;36.7645931244;
33;3;14.0;23.3688316345;10;31.783005476;3;14.0;24.0120277405;6;37.4981632233;
34;3;14.0;24.3688316345;11;32.0718209743;3;14.0;26.0120277405;6;38.1857919693;
35;3;14.0;25.3688316345;11;32.378913641;3;14.0;28.0120277405;6;38.8205833435;
36;3;14.0;26.3688316345;12;32.7030034065;3;14.0;30.0120277405;7;39.3982028961;
37;3;14.0;27.3688316345;13;33.0424604416;3;15.0;29.0120277405;8;39.9167966843;
38;3;14.0;28.3688316345;14;33.3953113556;3;16.0;29.0120277405;8;40.3767118454;
39;3;15.0;26.3688316345;14;33.7592544556;3;15.0;28.0120277405;8;41.780087471;
40;3;16.0;25.3688316345;15;34.1317019463;3;16.0;27.0120277405;8;42.160392046;
41;3;17.0;24.3688316345;15;34.5098280907;3;17.0;26.0120277405;9;42.4925577641;
42;3;18.0;23.3688316345;16;34.8906407356;3;19.0;26.0120277405;9;42.7813909054;
43;4;19.0;22.3688316345;12;50.2710704803;3;19.0;25.0120277405;10;43.0318386555;
44;4;21.0;22.3688316345;12;51.3980488777;3;21.0;25.0120277405;10;43.1558350325;
45;4;23.0;23.3688316345;12;52.4379863739;3;20.2600631714;24.0120277405;11;43.1887089014;
46;4;23.6434059143;24.3688316345;11;53.3872661591;4;21.0;24.8441238403;11;43.2221269608;
47;4;23.6421432495;25.451385498;11;54.2458982468;4;22.2749786377;24.0120277405;11;43.2560760975;
48;4;23.6410045624;27.4492778778;12;55.0167045593;4;23.0;24.8912811279;12;43.2905418873;
49;4;23.6399803162;27.3529777527;12;55.7044992447;5;24.0;27.8912811279;9;53.3255085945;
50;4;23.6390571594;27.3144950867;12;56.315320015;5;25.9232406616;31.8912811279;10;53.7609587908;
51;4;24.6382293701;27.2821655273;13;56.8558044434;5;26.625;34.8912811279;10;54.1712751389;
52;4;23.6374816895;27.2552070618;14;57.2390041351;5;26.625;37.8912811279;10;54.5551764965;
53;4;23.6368103027;27.2422389984;11;57.4859342575;5;26.625;40.8912811279;10;54.9120602608;
54;5;24.6362037659;28.2411212921;11;58.7138996124;5;26.625;43.0410461426;10;55.2419351339;
55;6;25.6356601715;29.2401123047;10;58.9690853357;6;26.625;44.0670776367;10;56.5453311205;
56;6;25.6351699829;30.2392063141;8;59.2078686953;6;27.625;46.0933799744;9;56.8732043505;
57;6;25.6347293854;31.2383899689;11;59.4310333729;6;30.9811115265;44.0120277405;11;57.1788111925;
58;6;26.6343326569;32.2376556396;11;59.6394979954;6;30.8729438782;47.0120277405;11;57.4636856318;
59;6;27.6339759827;32.2369918823;10;59.8342702389;6;31.4708442688;49.1737060547;11;57.7294998169;
60;6;28.6336555481;32.2363967896;11;60.0164043903;7;32.8914489746;47.0120277405;11;57.9779906273;
61;6;29.6333637238;32.2358627319;11;60.0835158825;7;31.5433731079;48.0120277405;10;58.106823802;
62;6;29.9081039429;32.2353782654;11;60.139942646;7;31.5499992371;50.9430580139;13;58.2084380388;
63;6;29.907869339;32.2349472046;11;60.1980701685;7;32.9586639404;47.9865379333;14;58.3122489452;
64;6;29.9076595306;32.2345542908;13;61.2578659058;7;31.5499992371;50.0314407349;14;58.4182114601;
65;6;30.9074687958;33.2342033386;14;61.4892910719;7;32.3190994263;49.0120277405;15;58.5262718201;
66;6;31.9072971344;34.2338867188;14;61.5756883621;7;32.9078941345;48.0120277405;16;59.6363675594;
67;6;31.8744087219;35.1729812622;14;62.7109222412;7;32.9236755371;50.3949394226;16;59.8784264326;
68;6;32.8448104858;37.1181640625;15;62.8584737778;7;33.9398880005;52.4229354858;16;60.1377981901;
69;6;33.7919807434;38.8347549438;16;64.488281846;7;35.7060050964;50.0120277405;18;60.4158229828;
70;6;34.3264045715;39.9190406799;17;65.725477457;8;34.3449859619;53.0120277405;17;62.7600426674;
71;7;32.3531951904;41.8774986267;16;66.8951494694;8;31.7750015259;57.9236068726;18;64.7962919474;
72;7;30.0157108307;41.7425079346;17;68.0000329018;8;31.5109081268;60.4544372559;18;66.5688693523;
73;7;27.6124610901;43.3314399719;18;69.1196624041;8;32.1592674255;61.29945755;19;68.1258702278;
74;7;26.6124610901;44.2997360229;18;70.0905991793;8;32.6860923767;58.6337547302;19;69.3361372948;
75;7;28.0776786804;41.4952545166;19;71.1572495699;8;32.1592674255;59.2912521362;19;70.2195394039;
76;7;29.1151275635;41.4150466919;19;72.3171708584;8;32.7141418457;57.665435791;19;71.0395953655;
77;7;30.1548938751;41.3266906738;19;73.5636103153;8;28.1592674255;62.0697288513;20;71.7229070663;
78;7;29.6124610901;41.230846405;18;74.8850216866;8;26.1592674255;66.3180618286;20;73.4487109184;
79;7;29.6124610901;41.1286468506;13;76.2456057072;8;26.1592674255;70.8261260986;18;74.2651562691;
80;7;27.6124610901;42.0216903687;13;77.5889496803;8;27.0;75.3626327515;19;75.1211490631;
81;7;26.6124610901;42.9119949341;13;78.9512944221;8;27.0;79.9254455566;20;76.0123485327;
82;7;25.6124610901;43.8018684387;14;80.3071901798;8;28.0;81.511505127;21;76.9331072569;
83;7;24.6124610901;44.6937294006;14;81.6320841312;8;27.0;86.1168365479;19;77.8765566349;
84;7;23.6124610901;45.5899009705;10;82.9043383598;9;27.0;89.7366333008;20;78.8347957134;
85;7;22.6124610901;47.4924125671;8;84.1067972183;9;28.0;90.3653564453;20;79.7991777658;
86;7;22.0;49.0825157166;8;85.2276899815;9;28.0;90.9969482422;21;80.7606767416;
87;7;23.0;48.0994262695;9;86.2607512474;9;27.0;94.6250839233;21;81.7103022337;
88;7;24.0;48.1276626587;8;87.2046818733;9;28.0;95.2434997559;21;82.6395276785;
89;7;25.0;48.166809082;9;88.0621595383;9;28.0;95.8462524414;22;83.5406749249;
90;7;26.0;46.136428833;10;88.8386611938;9;27.0;99.4279556274;22;84.4072289467;
91;7;27.0;46.0919036865;10;89.5413269997;9;28.0;99.9840927124;22;85.2340471745;
92;7;28.0;46.0548019409;10;90.1779899597;9;28.0;100.511108398;24;86.0174520016;
93;7;29.0;46.9492492676;10;90.7564630508;9;27.0;104.006454468;26;86.7552109957;
94;7;29.5708007812;47.9219665527;10;91.0999817848;9;28.0;104.468635559;27;87.4464304447;
95;7;29.5697212219;48.9179992676;12;91.4185714722;10;30.0;99.6253738403;26;88.0913732052;
96;7;29.5687484741;49.9161987305;14;91.7306771278;10;27.0;103.776931763;26;88.6912446022;
97;7;29.5678749084;50.9145812988;14;92.0352077484;10;28.0;104.923065186;29;89.2479631901;
98;7;27.5678749084;52.9145812988;14;92.3311910629;10;30.0;100.063575745;28;89.7639482021;
99;7;26.5678749084;54.9145812988;14;92.6177806854;10;27.0;104.198326111;28;90.2419211864;
100;7;25.5678749084;56.9145812988;14;92.8942675591;10;28.0;105.327232361;30;90.6847481728;
