Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.3999996185;16.0;4;32.0;2;6.0;14.3000001907;3;21.0;
2;1;11.3999996185;16.0;6;31.5391998291;2;7.15000009537;13.0;3;21.0900000334;
3;1;11.3078403473;15.7695999146;6;31.1244792938;2;8.16349983215;12.0;3;21.1871190071;
4;2;11.4248952866;15.5622396469;5;31.7512321472;2;8.17806816101;11.0;3;21.2917383909;
5;2;12.524895668;15.3756160736;5;31.440989852;2;8.19376087189;10.0;3;21.4042263031;
6;2;13.5325994492;15.207654953;5;31.1647359133;2;9.31595134735;10.0;3;21.5249304771;
7;2;14.3494205475;15.0564899445;5;31.004701972;2;9.84310913086;10.0;3;21.6541694403;
8;2;14.301410675;14.9632406235;5;30.8636987209;2;9.87218856812;10.0;2;22.2087649107;
9;2;14.2591094971;14.87931633;5;31.7862715721;2;9.99697208405;10.1999998093;2;22.7014135122;
10;2;16.3261432648;15.3128051758;5;32.4707388878;2;10.1078176498;10.3632001877;2;23.1436295509;
11;2;18.3261413574;15.62616539;5;32.9503253698;2;10.2073163986;10.4951858521;2;24.4502608776;
12;2;20.3261413574;15.8360004425;5;33.012422204;2;10.5013093948;11.0209560394;2;25.6018667221;
13;2;21.3800697327;15.8360004425;5;33.0767031908;2;12.3275251389;11.4571752548;2;26.6129477024;
14;2;22.3993549347;15.8360004425;6;33.1431638002;2;14.3275251389;11.8107032776;2;27.5041275024;
15;2;23.41929245;15.8360004425;6;33.2117911577;2;16.3275241852;12.0916318893;3;28.2981133461;
16;2;23.9635372162;15.8360004425;7;33.2825632095;3;17.5498218536;12.3113050461;3;29.0167398453;
17;2;23.9847679138;15.8360004425;7;33.355448246;3;18.6352043152;12.4808797836;3;29.4582490921;
18;2;24.0066337585;15.8360004425;8;33.4304046631;3;19.7259407043;12.5;3;29.883644104;
19;2;24.0291213989;15.8360004425;8;33.5073804855;3;20.7238197327;12.5;3;30.3288545609;
20;2;24.0522136688;15.8360004425;8;33.5863132477;3;20.8239917755;12.5;4;30.7909274101;
21;2;24.0758934021;15.8360004425;9;33.6671295166;3;20.9279594421;12.5;4;31.2663087845;
22;2;24.1001396179;15.8360004425;9;33.7497451305;3;21.0349197388;12.5;4;31.7509255409;
23;2;23.5016002655;16.8360004425;10;33.8340651989;3;21.1439590454;12.5;4;32.2403049469;
24;2;23.5016002655;16.9170322418;10;33.9199843407;3;21.2540683746;12.5;3;32.7297272682;
25;2;22.175994873;16.8360004425;10;34.0073862076;3;21.3641891479;12.5;3;33.2144021988;
26;2;21.2022151947;17.8360004425;10;34.096145153;3;21.4732398987;12.5;4;33.6896543503;
27;2;20.228843689;18.8360004425;10;34.1861259937;3;21.5801715851;12.5;4;34.1511049271;
28;4;19.1804141998;19.8360004425;7;51.2771844864;3;21.6839981079;12.5;4;34.5948324203;
29;4;18.5016002655;21.8360004425;8;52.3891692162;3;17.6839981079;14.5;4;35.0175008774;
30;4;18.5016002655;23.0766983032;9;53.37931633;4;16.625;16.5;3;35.4164476395;
31;4;18.5016002655;24.1193637848;9;54.2449910641;4;15.625;18.5;3;35.7897262573;
32;4;18.5016002655;25.1623058319;9;54.9905610085;4;14.625;20.5;3;36.1361055374;
33;4;19.0;26.2054462433;10;55.6253836155;4;14.0;22.5;4;36.455031395;
