Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;6.0;14.0;4;20.0;
2;1;10.8880004883;14.720000267;6;29.4400005341;1;7.0;13.0;6;20.0;
3;1;10.8880004883;14.720000267;6;29.4400005341;1;8.0;12.0;6;20.0;
4;1;10.8880004883;14.720000267;6;29.4400005341;1;8.0;11.0;5;20.0;
5;2;12.188000679;14.720000267;5;30.0713596344;1;8.0;10.0;5;20.0;
6;2;13.188000679;14.5356798172;5;29.7200639844;1;9.0;10.0;5;20.0;
7;2;13.916018486;14.3697919846;5;29.4843773246;1;9.5;10.0;5;20.0;
8;2;13.8453130722;14.2607326508;5;29.272259891;1;9.5;10.0;5;20.3999996185;
9;2;13.7816781998;14.1625795364;5;29.2803012729;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;15.844874382;14.1594257355;5;29.2885493636;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;17.8448734283;14.1565876007;4;29.2974297404;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;19.8448734283;14.1540327072;4;29.3068835735;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;20.8574638367;14.1517333984;4;29.316855669;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;21.8616962433;14.1496639252;5;29.3272964954;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;22.7981891632;14.1478013992;5;29.3381603956;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;22.801448822;14.1461248398;5;29.349407196;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;22.8048229218;14.144616127;5;29.3609986305;1;15.7228336334;12.4808797836;5;25.0;
18;2;22.8083000183;14.1432580948;5;29.3729021549;1;16.7228336334;12.5;5;25.0;
19;2;22.811870575;14.142036438;5;29.3850852251;1;17.625;12.5;5;25.0;
20;2;22.8155250549;14.1409368515;5;29.3975188732;1;17.625;12.5;7;25.0;
21;2;22.8192539215;14.1399469376;5;29.4101781845;1;17.625;12.5;7;25.0;
22;2;22.8230514526;14.1390562057;5;29.4230378866;1;17.625;12.5;7;25.0;
23;2;22.8269119263;14.1382541656;5;29.4360787868;1;17.625;12.5;7;25.0;
24;2;22.8308258057;14.1375331879;5;29.4492775202;1;17.625;12.5;7;25.0;
25;2;22.8347835541;14.1368837357;5;29.4626165628;1;17.625;12.5;9;25.0;
26;2;22.8387851715;14.1362991333;5;29.4760782719;1;17.625;12.5;9;25.0;
27;2;22.481464386;14.7380390167;5;29.4896490574;1;17.625;12.5;9;25.0;
28;2;22.8468952179;14.1352996826;5;29.5033112764;1;17.625;12.5;9;25.0;
29;2;22.480922699;14.7516555786;7;29.5170531273;1;17.625;12.5;9;25.0;
30;2;20.8553447723;15.1348733902;7;29.5308607817;1;15.625;13.5;9;25.0;
31;2;19.8596935272;16.1348724365;7;29.5447224379;1;14.625;14.5;11;25.0;
32;2;18.8640384674;17.1348724365;8;29.5586283207;1;13.625;15.5;11;25.0;
33;2;17.8683776855;18.1348724365;9;29.5725665092;1;12.625;16.5;12;25.0;
34;2;16.8727111816;19.1348724365;9;29.5865290165;1;12.0;17.5;12;25.0;
35;2;15.877035141;20.1348724365;9;29.6005041599;1;12.0;18.5;12;25.0;
36;2;14.8813505173;21.1348724365;9;29.6144859791;1;12.0;19.5;13;25.0;
37;2;14.4047317505;22.1348724365;9;29.6284646988;1;12.0;20.5;14;25.0;
38;2;14.4090251923;23.1348724365;10;29.6424325705;1;12.0;21.5;14;25.0;
39;2;14.4133043289;24.1348724365;10;29.6563836336;1;12.0;22.5;14;25.0;
40;2;14.4175701141;25.1348724365;11;29.6703102589;1;12.0;23.5;16;25.0;
41;2;15.4218196869;24.1348724365;12;29.6737418175;1;12.0;24.5;16;25.0;
42;2;16.0;24.1348724365;13;29.6735472679;1;12.0;25.5;17;25.0;
43;2;17.0;24.1348724365;13;29.6733717918;1;12.0;26.5;18;25.0;
44;2;18.0;24.1348724365;14;29.6732134819;1;12.0;27.5;18;25.0;
45;2;19.0;24.1348724365;16;29.6730723381;1;12.0;28.5;20;25.0;
46;2;20.0;24.8365364075;16;29.6729445457;1;12.0;29.5;20;25.0;
47;2;21.0;24.8364715576;16;29.6728301048;1;13.0;27.5;21;25.0;
48;2;22.0;24.8364143372;16;29.672727108;1;12.0;28.5;22;25.0;
49;2;22.4789047241;24.8363647461;16;29.6726336479;1;12.0;29.5;22;25.0;
50;2;22.4788742065;24.836315155;16;29.6725497246;1;13.0;27.5;22;25.0;
51;2;22.4788513184;24.8362731934;16;29.6724734306;1;12.0;28.5;22;25.0;
52;2;22.4788284302;24.8362350464;14;29.6724047661;1;12.0;29.5;23;25.0;
53;2;22.478805542;24.8362007141;14;29.6723437309;1;13.0;27.5;23;25.0;
54;2;22.4787883759;24.8361701965;17;29.6722884178;1;12.0;28.5;21;25.0;
55;2;22.4787712097;24.8361434937;17;29.6722388268;1;12.0;29.5;22;25.0;
56;2;22.4787559509;24.8361206055;17;29.6721949577;1;13.0;27.5;20;25.0;
57;2;22.4787445068;24.8360977173;18;29.6721549034;1;12.0;28.5;20;25.0;
58;2;22.4787330627;24.8360786438;19;29.6721186638;1;12.0;29.5;21;25.0;
59;2;22.4787216187;24.8360595703;19;29.6720862389;1;12.0;30.5;22;25.0;
60;2;22.4787101746;24.8360443115;19;29.6720576286;1;12.0;31.5;22;25.0;
61;2;22.4787025452;24.8360290527;19;29.6720309258;1;12.0;32.5;22;25.0;
62;2;22.4786949158;24.8360137939;21;29.6720080376;1;12.0;33.5;24;25.0;
63;2;22.4786872864;24.8360023499;21;29.6719870567;1;12.0;34.5;24;25.0;
64;2;22.4786815643;24.8359947205;22;29.6719679832;1;13.0;32.5;25;25.0;
65;2;22.4786758423;24.8359832764;22;29.6719508171;1;12.0;33.5;26;25.0;
66;2;22.4786720276;24.835975647;22;29.6719355583;1;12.0;34.5;26;25.0;
67;2;22.4786663055;24.8359680176;22;29.6719222069;1;13.0;32.5;25;25.0;
68;2;22.4786624908;24.8359603882;22;29.6719088554;1;12.0;33.5;25;25.0;
69;2;22.4786567688;24.8359527588;22;29.6718974113;1;12.0;34.5;25;25.0;
70;3;21.6307888031;24.7795600891;18;50.6261583567;2;14.0;33.5;24;26.0;
71;3;20.6307888031;26.7906169891;19;53.1395454407;2;16.0;33.5;25;26.1299999952;
72;3;20.6307888031;28.8017024994;19;55.2328908443;3;18.2542495728;34.5;24;27.2754310369;
73;3;20.6307888031;30.4758529663;20;56.7451970577;3;20.0;35.5;25;27.4677240849;
74;3;20.6307888031;31.3554019928;20;57.8344992399;4;21.3234882355;36.5;22;35.6789259911;
75;3;20.6307888031;32.2600364685;19;58.6955106258;4;22.625;38.5;22;36.150477767;
76;4;20.6307888031;33.1875152588;18;59.3612471819;4;23.625;39.7730979919;23;36.6311950684;
77;4;21.0;34.1345214844;19;59.8677879572;4;25.0840568542;39.2864608765;24;37.1219662428;
78;4;22.0;35.097442627;19;60.1809930801;4;26.3990211487;38.5;24;37.6237152815;
79;4;23.0;36.0796928406;19;60.2051953077;5;26.8641109467;39.3320960999;23;38.1373202801;
80;4;24.0;37.0908279419;20;60.2293577194;5;26.3463516235;37.5;25;38.6635158062;
81;5;24.3999996185;38.101940155;19;60.2534687519;5;26.3988418579;38.3792533875;25;39.2027902603;
82;5;24.3999996185;39.1130332947;19;61.2775168419;5;27.2358779907;36.4033813477;26;39.7552847862;
83;5;25.3999996185;41.1240959167;20;61.3593560457;5;26.7906551361;35.5;26;40.3206964731;
84;5;26.3999996185;43.1351242065;20;61.4438458681;6;26.5337619781;34.452671051;26;62.6481947899;
85;5;26.3999996185;47.1240959167;20;61.5310328007;6;25.5716972351;36.4778137207;26;65.3238613605;
86;5;27.3999996185;47.1240921021;21;61.6209561825;7;26.6063995361;39.5032653809;24;82.9006413221;
87;5;26.3999996185;50.1240921021;20;61.5816088915;7;28.625;42.5;24;84.9092390537;
88;5;26.3999996185;52.1240921021;20;61.5580649376;7;29.625;48.5;25;86.711889863;
89;5;27.3999996185;51.1240921021;21;61.5490221977;7;31.0;53.5813522339;25;88.3349424601;
90;5;28.3999996185;51.1240921021;21;61.553298831;7;33.0;57.6079025269;26;89.7781693935;
91;5;29.3999996185;51.1240921021;22;61.5698152781;9;35.0;60.6346817017;24;92.8339943886;
92;5;30.3999996185;51.1240921021;22;61.5975897312;9;37.0;61.5;25;95.482137084;
93;5;31.3999996185;51.1240921021;22;61.6357198954;9;39.0;64.5;25;97.6901878119;
94;5;32.4000015259;50.2424201965;23;61.6833746433;9;42.0;64.3378601074;25;99.475574851;
95;5;33.4000015259;49.2527503967;23;61.7397838831;10;44.2006225586;61.0862197876;24;100.957307577;
96;5;31.3999996185;50.2629890442;23;61.8042356968;10;45.0999984741;62.0862197876;24;102.03436327;
97;5;30.3999996185;51.2731361389;24;61.8760592937;10;46.4129981995;60.0862197876;24;104.101322889;
98;5;29.3999996185;52.2831840515;23;61.9546265602;10;46.5550079346;61.0862197876;23;106.228159904;
99;5;28.3999996185;53.2931289673;23;62.0393443108;10;50.5685577393;62.0862197876;24;107.433070302;
100;5;27.3999996185;54.3029747009;23;62.1102654934;10;52.4222145081;65.0862197876;24;108.637031794;
101;5;26.3999996185;55.3037948608;24;62.1846849918;10;53.1560897827;66.5;24;110.835695267;
102;5;26.3999996185;56.3037948608;24;62.2638764381;10;52.6029396057;71.5;25;112.084523201;
103;5;27.3999996185;54.3037948608;24;62.2408432961;11;52.6552658081;75.5;25;113.321678758;
104;5;26.3999996185;55.3037948608;25;62.2320132256;11;54.3039245605;78.1731643677;25;114.542183399;
105;5;27.3999996185;53.3037948608;25;62.2358794212;11;51.0512619019;84.0006561279;25;115.740926504;
