Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;6.0;14.0;4;20.0;
2;1;10.8880004883;14.720000267;6;29.4400005341;1;7.0;13.0;6;20.0;
3;1;10.8880004883;14.720000267;6;29.0713596344;1;8.0;12.0;6;20.0;
4;1;10.8142719269;14.5356798172;6;28.7395839691;1;8.0;11.0;6;20.0;
5;1;11.8142719269;14.3697919846;6;28.440984726;1;8.0;10.0;6;20.0;
6;1;12.8142719269;14.220492363;6;28.172246933;1;9.0;10.0;6;20.0;
7;1;13.4516744614;14.0861234665;6;28.0108623505;1;9.5;10.0;6;20.0;
8;1;13.4032583237;14.0054311752;6;27.8656158447;1;9.5;10.0;6;20.3999996185;
9;1;13.3596849442;13.9328079224;6;28.6770572662;2;9.59000015259;10.5;5;21.7264003754;
10;1;13.6031169891;14.3385286331;6;28.635559082;2;9.88844013214;10.3632001877;5;22.0903717279;
11;1;15.3596849442;14.317779541;5;28.5982112885;2;9.97033405304;10.4951858521;5;23.2838120461;
12;1;16.3596839905;14.2991056442;5;28.5645980835;2;10.238858223;11.0209560394;5;24.3146933317;
13;1;17.3596839905;14.2822990417;5;28.5343456268;2;12.0379104614;11.4571752548;5;25.1981878281;
14;1;18.3596839905;14.2671728134;6;28.5071182251;2;14.0379104614;11.8107032776;5;25.9559320211;
15;1;19.3596839905;14.2535591125;6;28.4826145172;2;16.0379104614;12.0916318893;5;26.6120283604;
16;2;21.3596839905;14.2413072586;6;29.4605617523;2;17.1704521179;12.3113050461;5;27.1901185513;
17;2;22.5381698608;14.7302808762;6;29.608758688;2;18.2242145538;12.4808797836;5;27.4906733036;
18;2;22.5322151184;14.8043794632;6;29.785215497;2;19.2832355499;12.5;5;27.7773330212;
19;2;22.5268554688;14.8926076889;6;29.9691764116;2;20.2499008179;12.5;4;28.0890238285;
20;2;22.5220317841;14.984588623;6;30.1706113815;2;19.625;13.4267072678;5;28.4260663986;
21;2;22.5176906586;15.0853061676;7;30.3994877338;2;20.3958644867;12.5;5;28.788336277;
22;3;22.5137844086;15.1997442245;6;30.6576852798;2;19.625;13.5;5;29.1751885414;
23;3;22.510269165;14.1837797165;6;30.9469377995;3;19.625;14.1700754166;5;29.585392952;
24;3;22.5071029663;15.1785058975;6;31.2687273026;3;19.625;12.5;5;30.0170898438;
25;3;22.5042552948;16.1737594604;6;31.6117413044;3;20.625;12.5;5;30.4677705765;
26;3;22.5016918182;16.4604244232;6;31.986413002;3;20.8552474976;12.5;3;30.9342932701;
27;3;22.4993858337;16.72423172;6;32.3925514221;3;20.9602165222;12.5;3;31.4129357338;
28;3;22.4973087311;17.0099124908;6;32.8292551041;3;21.0679111481;12.5;3;31.8994894028;
29;3;22.4954414368;17.3168525696;6;33.2948265076;3;19.1773853302;13.5;3;32.3893885612;
30;3;21.4954414368;16.3168525696;6;33.7866969109;3;16.625;15.5;3;32.877872467;
31;3;21.4954414368;16.3115272522;7;34.3014059067;3;15.625;17.5;3;33.360165596;
32;3;22.4908828735;17.3092575073;7;34.8346295357;3;14.625;19.5;3;33.8316650391;
33;3;22.4896583557;18.3072128296;7;35.3812732697;3;14.0;21.5;3;34.2881155014;
34;3;22.4885540009;19.1078548431;8;35.9356250763;3;14.0;23.5;3;34.7257604599;
35;3;22.4875602722;19.4965629578;8;36.491569519;3;14.0;25.5;4;35.141462326;
36;3;22.4866676331;19.8863201141;8;37.0428342819;3;14.0;27.5;4;35.5327749252;
37;3;22.4858627319;20.2727432251;8;37.5832700729;3;14.0;28.8729419708;5;35.8979701996;
38;3;22.4851379395;20.6515293121;8;38.1071166992;3;14.0;30.128578186;6;36.2360286713;
39;3;22.4844875336;21.0186576843;8;38.6092510223;3;14.0;31.3652191162;6;36.5465888977;
40;3;22.4839019775;23.0186576843;8;40.0853729248;3;14.0;32.582611084;7;36.8298740387;
41;3;23.4833717346;26.0186576843;9;40.5575065613;3;14.0;33.7809143066;8;37.0865974426;
42;3;24.4828987122;29.0186576843;9;40.9983170033;3;14.0;34.9606170654;9;38.3178625107;
43;3;24.4824714661;32.0186576843;11;41.4064446688;4;15.0;36.122505188;8;55.8150653839;
44;3;24.4820861816;35.0146560669;11;41.7814475298;4;17.0;37.2675476074;9;56.9034848213;
45;3;24.4817390442;37.0140800476;12;42.1236907244;5;19.2432670593;39.096862793;7;58.8592407703;
46;3;24.4814281464;38.0135574341;14;42.4338943958;5;22.0;37.9981384277;8;59.6980706453;
47;3;25.4811477661;36.013092041;15;42.7134451866;5;22.0;38.416973114;9;60.309484601;
48;3;24.4808959961;37.0126724243;17;42.9646993876;5;23.0;39.4482879639;10;60.8299751282;
49;3;24.4806671143;38.0122909546;17;43.1898049116;5;25.0;37.4804229736;10;61.2712039948;
50;3;25.4804649353;36.0119514465;16;43.3910263777;5;26.2935829163;39.4804229736;12;61.6450225115;
51;4;24.4802799225;37.0116462708;15;64.6534172297;4;20.3044319153;40.4804229736;12;40.5910849571;
52;4;25.4801139832;39.0113677979;15;64.7949301004;5;21.9249992371;39.4804229736;11;55.6749552488;
53;4;27.47996521;38.0111198425;15;64.8228890896;6;24.2518863678;41.3804244995;9;66.5104386806;
54;4;27.4798316956;39.8858985901;18;64.8511183262;7;27.2634811401;43.5;7;77.6668655872;
55;4;28.4797096252;40.8856964111;20;64.879599452;7;30.2753124237;45.5;8;79.1177539825;
56;4;30.4796028137;38.8855171204;20;64.9083137512;7;32.2873764038;47.5;8;80.4387123585;
57;6;30.86759758;39.8853530884;14;93.3091804981;6;30.5499992371;46.5;11;70.1908156872;
58;7;33.8754005432;42.8852043152;13;94.5208998919;6;30.9371509552;46.5;11;70.9714641571;
59;8;37.0353240967;42.8850746155;13;124.592286468;6;30.949848175;47.5;11;71.6661378145;
60;8;35.6313400269;47.8849563599;13;127.266625047;6;30.5499992371;48.5;14;72.2829678059;
61;8;36.6312789917;53.3261871338;13;129.381774068;6;30.9757995605;47.5;15;72.7365307808;
62;8;38.8132858276;52.4557533264;15;131.015879393;6;30.5499992371;48.5;15;73.0493205786;
63;8;37.8697662354;55.3395652771;16;133.766191721;6;30.5499992371;49.9075202942;16;73.3400217295;
64;8;37.5050086975;59.0072860718;15;137.893110275;6;31.0159397125;49.5;15;73.6102218628;
65;8;40.2830619812;58.5656242371;16;142.085725546;6;30.5499992371;51.5;16;73.8615769148;
66;8;41.5399246216;62.8076210022;18;144.586046815;6;31.043346405;51.5;15;73.9916749001;
67;8;43.7392616272;66.9901733398;18;145.760730028;6;29.0571956635;52.5;16;74.0928815603;
68;8;44.7670898438;70.9134063721;17;146.454447389;7;28.1461219788;53.5;16;74.194545269;
69;8;46.2739181519;72.728553772;20;146.669564962;7;28.1601085663;54.5;16;74.296559453;
70;9;44.2946624756;77.7436065674;19;146.818437576;7;28.1741390228;55.5;17;74.3988167048;
71;10;44.2946624756;80.6614074707;17;146.993296385;7;28.1881923676;55.7999992371;17;75.0712076426;
72;10;45.0946617126;81.6418075562;16;147.194200516;7;28.202255249;56.1990013123;17;77.3698432446;
73;10;43.0946617126;87.6236953735;19;147.42117238;8;28.4528541565;57.0318870544;14;79.2975423336;
74;10;42.0946617126;92.2734527588;19;147.6741395;8;28.6544017792;57.6961326599;14;80.9036738873;
75;10;41.0946617126;96.4503173828;20;147.952877045;8;29.1592674255;59.2169494629;12;82.224780798;
76;10;41.0946617126;97.6393661499;20;148.256952047;8;30.9415149689;58.6097450256;12;82.9539842606;
77;10;39.9500007629;101.840660095;21;148.585668564;8;32.0092010498;58.7000007629;13;83.3462126255;
78;11;46.5185050964;106.054092407;20;169.938008308;7;29.6239738464;40.0;13;62.7115316391;
79;12;51.9621429443;110.804321289;23;200.312588692;7;27.6647529602;42.0;12;62.9417726994;
80;12;58.0601921082;115.040771484;25;203.065134168;7;27.4664745331;41.0;12;63.1267118454;
81;12;61.099445343;122.155578613;25;206.236279607;7;26.4940357208;42.0;13;63.3115134239;
82;12;63.3432388306;127.488517761;27;208.75847137;8;25.5215549469;43.0;12;63.4958004951;
83;13;65.5776443481;129.685470581;29;210.749967813;8;24.5489616394;44.0;12;64.6791992188;
84;14;65.6770172119;132.947296143;25;227.336575985;8;24.375;47.0;12;64.9213433266;
85;14;67.7757263184;137.331954956;26;229.75302577;8;25.375;50.0;13;65.1648406982;
86;14;69.8569412231;140.017349243;26;231.731267214;8;26.329864502;50.0;14;65.4094165564;
87;14;72.9148101807;140.297058105;26;233.586617947;8;25.375;53.0;14;65.6548039913;
88;14;75.8908081055;141.584365845;27;235.29032743;8;26.375;54.0;14;65.9007455111;
89;14;78.0613250732;142.874694824;28;237.827295542;8;26.4074954987;55.0;15;66.146993041;
90;14;81.2151184082;145.163619995;29;239.219641805;8;25.375;57.0;16;66.3933093548;
91;14;84.3518981934;147.447097778;29;240.429403067;8;25.375;59.0;16;66.6394659281;
92;15;86.5755615234;149.702713013;27;256.490716577;8;24.375;59.0;16;66.8852455616;
93;15;89.6818161011;152.9480896;27;258.468856573;8;23.5035018921;61.0;17;67.1304401159;
94;15;89.7747116089;166.316894531;27;260.23491621;8;23.375;61.0;18;67.3748494387;
95;15;91.8559951782;172.341079712;28;261.588349223;8;24.375;63.0;18;67.6182816029;
96;15;91.0916900635;179.24911499;30;262.758474231;8;22.375;63.0;19;67.8605499268;
97;15;92.1774749756;181.269348145;29;263.792288542;8;22.0;63.0;20;68.1014728546;
98;15;90.3120651245;186.288909912;32;264.697227716;8;23.0;61.0;18;68.3408722878;
99;15;91.3744659424;187.113510132;34;265.208833218;8;22.0;62.0;15;68.5785713196;
100;15;89.4553604126;193.608566284;36;266.182105899;8;22.0;63.0;16;68.8143935204;
