Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;2;11.5999994278;16.0;5;33.0;2;12.2999992371;8.625;4;18.25;
3;2;11.5999994278;16.0;5;33.0;2;12.2999992371;8.625;4;18.3999999762;
4;2;11.5999994278;16.0;5;33.0;2;12.3599996567;8.625;4;18.570775032;
5;2;12.6999998093;16.0;5;32.735999465;2;13.6924648285;8.625;4;18.7646545172;
6;2;13.697599411;15.8719997406;5;32.4983993769;2;14.8087921143;8.625;4;19.3442033529;
7;2;14.6954393387;15.7567996979;5;32.3765591383;2;15.9495220184;8.79749965668;4;19.9021677971;
8;2;14.7129678726;15.6991195679;5;32.2669025064;2;16.9413013458;8.94309806824;4;21.0653979778;
9;2;14.6800708771;15.6472072601;5;33.4572249651;2;17.6392383575;9.3333568573;3;22.1804671288;
10;2;16.7166671753;16.2332878113;5;34.3110481501;2;18.3082790375;9.6677980423;3;23.2604737282;
11;2;18.7166671753;16.6510391235;5;34.9082885981;2;20.3082790375;9.94955635071;3;24.3211779594;
12;2;20.7166671753;16.9404220581;4;35.0860683918;2;22.3082790375;10.1834592819;3;25.378736496;
13;2;21.733291626;17.0200004578;5;35.1048340797;2;24.1571903229;10.3752222061;3;26.4476318359;
14;2;22.7389221191;17.0200004578;5;35.1237366199;2;25.8329696655;10.5308046341;4;27.4769949913;
15;2;23.7445926666;17.0200004578;5;35.1427699327;2;27.3375530243;10.625;4;28.3969092369;
16;2;24.5428314209;17.0200004578;5;35.1619275808;2;28.8895015717;10.625;4;29.3869771957;
17;2;24.5485782623;17.0200004578;6;35.1812031269;2;30.483543396;10.625;4;30.4336385727;
18;3;24.5543613434;17.0200004578;7;35.2005898952;2;32.111541748;10.625;4;31.5188102722;
19;3;24.5601768494;17.0200004578;7;35.2200809717;2;32.9112854004;10.625;4;32.6207761765;
20;3;24.5660247803;17.0200004578;7;35.239669323;2;33.5724639893;10.625;4;33.7156934738;
21;3;24.2119998932;17.379901886;8;35.2593479156;2;34.2294158936;10.625;5;34.7795543671;
22;3;24.5778045654;17.0200004578;8;35.2791093588;2;34.8677330017;10.625;5;35.7902727127;
23;3;24.2119998932;17.6395549774;9;35.2989461422;3;35.4741630554;10.625;5;36.7295351028;
24;3;24.5896835327;17.0200004578;9;35.3188507557;3;36.0377197266;10.625;5;37.5840778351;
25;3;22.5956554413;18.0200004578;10;35.3388155699;3;36.5504455566;10.625;5;38.3462123871;
26;3;21.601644516;19.0200004578;10;35.3588327169;3;37.0077285767;10.625;5;39.0136127472;
27;3;20.6076488495;20.0200004578;10;35.3788943291;3;37.4081687927;10.625;5;39.5885124207;
28;3;19.6136684418;21.0200004578;10;35.3989925385;3;37.7531051636;10.625;5;40.0765895844;
29;3;18.6196975708;22.0200004578;10;35.4191193581;3;38.0459518433;10.625;5;40.4857692719;
30;3;17.6257362366;23.0200004578;11;36.4392666817;3;38.2914619446;10.625;5;40.82513237;
31;4;17.5898017883;24.0200004578;9;49.2462264299;3;38.4950790405;12.625;5;41.10405159;
32;4;18.2119998932;26.1498641968;9;49.9416629076;3;38.6624298096;14.625;5;41.25;
33;4;18.2119998932;27.1765136719;9;50.5845961571;3;38.75;16.625;5;41.25;
34;4;19.0;28.2036094666;9;51.1723630428;3;38.75;18.625;6;41.25;
35;4;20.0;29.2311458588;10;51.7044706345;3;38.75;20.625;6;41.25;
36;4;21.0;30.2591094971;10;52.1822601557;3;38.75;20.625;6;41.25;
37;4;22.0;31.2875003815;11;52.6084933281;3;38.75;20.625;6;41.25;
38;4;23.0;32.3163032532;11;52.9869259596;3;38.75;20.625;6;41.25;
39;4;25.7780170441;33.3163032532;11;53.3219120502;3;38.75;20.625;6;41.25;
40;4;27.4266471863;35.3163032532;12;53.6180707216;3;38.75;20.625;6;42.25;
41;5;29.2681407928;37.3163032532;12;53.8670265675;3;39.75;21.625;7;42.2899999619;
42;5;27.3682975769;40.6413040161;12;53.9337518215;3;40.75;22.625;7;42.3311839104;
43;5;26.3863124847;42.3450012207;12;54.001201272;3;41.75;23.625;6;42.3735535145;
44;5;26.4045238495;43.3450012207;11;54.0693361759;3;42.75;24.625;7;42.4171074629;
45;5;26.5375003815;41.3450012207;11;54.1381150484;5;43.75;25.625;5;42.461841464;
46;6;26.4414901733;42.3450012207;12;54.2074940205;5;43.75;25.625;5;44.3379485607;
47;6;26.5375003815;40.3450012207;12;54.277426362;5;45.6027679443;26.0234375;5;45.9124097824;
48;6;27.5375003815;40.94921875;12;54.3478633165;5;46.5474433899;26.3489723206;5;47.212700963;
49;6;29.0116958618;39.1737289429;14;54.418753624;5;47.3276176453;26.6102333069;6;47.774312973;
50;6;30.016834259;38.1975860596;14;54.4900438786;5;47.6645851135;26.8168411255;6;48.7386153936;
51;6;31.021938324;37.2216835022;14;54.5616785288;5;48.2431678772;26.9782962799;6;49.3148539066;
52;6;32.0270042419;36.246006012;16;55.6336003542;5;46.5628662109;27.9782962799;5;49.7583030462;
53;6;34.5752716064;36.3450012207;16;55.7641648054;5;45.8289375305;28.9782962799;5;49.4654138088;
54;6;36.0952377319;38.1914024353;17;55.8906060457;5;44.6532020569;29.9782962799;6;50.4316058159;
55;6;37.1098175049;39.1914024353;17;56.0213989019;6;44.9329185486;31.9782962799;5;50.4995097518;
56;6;37.6439781189;40.1914024353;18;56.1566022635;6;44.7921600342;33.9782943726;5;51.0765094757;
57;6;37.680480957;41.1914024353;19;56.2962613106;6;44.0768585205;35.9782943726;5;51.3094536662;
58;6;37.7181892395;41.1914024353;19;56.440405488;6;41.6854553223;36.9782943726;5;51.4027096033;
59;6;37.1259078979;42.1914024353;22;56.5890461206;6;44.1822853088;36.9782943726;6;51.5031519532;
60;6;37.7972412109;41.1914024353;22;56.7421739101;6;46.1626014709;36.9782943726;7;52.1101626158;
61;6;37.8385848999;41.1914024353;23;58.6938993931;7;47.9333877563;37.9782943726;6;51.6556271911;
62;6;36.5846176147;41.3073120117;23;60.1996078491;7;49.8289451599;38.9782943726;6;52.0966976881;
63;6;37.2965087891;42.2320747375;25;61.3741849661;7;51.0454330444;40.9262504578;8;52.7113157511;
64;6;37.9068183899;43.5115585327;25;61.9621009827;7;52.1901817322;43.0;8;52.927005291;
65;6;38.7821884155;43.612033844;26;62.3680729866;7;52.2046051025;45.0;8;53.1537294984;
66;6;38.8349266052;43.7201805115;27;62.7336187363;8;52.1941452026;46.7288513184;8;52.8911526203;
67;7;38.0360031128;44.8398628235;25;63.1127700806;9;51.884727478;46.75;8;53.4914031625;
68;7;38.0360031128;43.0056533813;25;63.5049512386;9;52.0877571106;47.9262504578;8;54.8965638876;
69;7;36.0360031128;46.097114563;25;63.9093797207;9;53.1686325073;49.7374038696;8;55.3436779976;
70;7;35.9493331909;46.2342643738;26;64.3250558376;9;54.1617698669;50.8116798401;9;55.3300119638;
71;8;35.5695648193;48.1211433411;25;64.7507600784;9;53.8555908203;51.6364402771;9;56.2117787004;
72;8;33.0360031128;51.1211433411;23;65.1850557327;9;49.5;55.0031585693;9;57.4354242682;
73;8;32.6460762024;53.8230285645;21;65.6263000965;9;52.5;55.074054718;9;58.0211046562;
74;8;31.0360012054;56.8710250854;21;66.0726647377;9;55.5456695557;57.111415863;9;58.6660557836;
75;8;31.0360012054;57.1916007996;22;66.5221655369;9;51.5;59.2244911194;10;60.3736408353;
76;8;29.936000824;60.2069358826;22;66.9726996422;9;53.5;59.2250404358;9;61.0967037082;
77;8;30.5822353363;62.0118141174;22;67.4220900536;9;53.5;63.2414779663;11;61.8921917528;
78;9;29.936000824;65.0573730469;19;71.0832364559;8;52.2239990234;61.7989387512;12;59.359117873;
79;10;31.5998039246;67.1021118164;17;95.7097430229;7;33.7915992737;59.7790718079;14;36.6215172336;
80;10;30.936000824;73.1459655762;18;96.3330574036;8;32.8236579895;62.4441452026;13;37.971768558;
81;10;30.936000824;78.0131072998;18;96.9505932331;8;31.8569126129;63.8479766846;14;39.4006371796;
82;10;30.936000824;82.207824707;18;98.5598762035;8;30.8913803101;65.2671966553;15;40.8951067999;
83;10;31.936000824;87.3972930908;19;99.2385843992;8;29.9270782471;66.698135376;17;42.4385478869;
84;10;32.936000824;91.5807800293;20;99.5533138514;8;28.964017868;68.1366271973;17;44.0112612545;
85;11;33.4604911804;94.7112731934;20;99.8869860172;8;28.0022068024;69.5781402588;18;45.5913979262;
86;11;33.936000824;93.6370239258;21;100.23608315;9;27.0416526794;71.0179672241;17;48.1561959907;
87;11;33.5453796387;97.6214294434;24;100.597499609;9;28.0823612213;71.0551300049;19;49.7284055799;
88;12;33.6559677124;99.9196777344;23;100.968507648;10;28.0243301392;74.0936279297;19;51.2442642897;
89;12;35.7054443359;97.8200683594;23;101.346729398;10;28.0675525665;77.1334686279;19;52.6866230369;
