Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;1;11.3999996185;16.0;6;32.0;1;11.8999996185;8.625;5;17.25;
3;1;11.3999996185;16.0;6;32.0;1;11.8999996185;8.625;5;17.25;
4;1;11.3999996185;16.0;6;31.7439994812;1;11.8999996185;8.625;6;17.25;
5;1;12.3999996185;15.8719997406;6;31.5135993958;1;12.8999996185;8.625;6;17.25;
6;2;13.6999998093;15.7567996979;5;32.3062400818;2;14.8999996185;8.625;5;18.25;
7;2;14.6918725967;15.6531200409;5;32.4016165733;2;16.8999996185;8.625;5;18.5949993134;
8;2;14.7204856873;15.6058082581;4;32.5402944088;2;18.5569992065;8.79749965668;5;18.8861961365;
9;2;14.762087822;15.5632276535;4;34.0636371374;2;19.3317184448;8.94309806824;5;19.7067136765;
10;2;16.8791942596;16.1723022461;4;35.3012785912;2;19.8240280151;9.3333568573;5;20.416779995;
11;2;18.879196167;16.60820961;4;36.3430581093;2;21.8240280151;9.88403511047;5;21.0226662159;
12;2;20.879196167;16.9110736847;4;37.0771713257;2;23.2000274658;10.1742668152;5;21.5340260267;
13;2;22.2746372223;17.0200004578;5;37.6834764481;2;24.2000274658;10.4168806076;5;21.9622858763;
14;2;23.45652771;17.0200004578;5;38.3887267113;2;24.4502677917;10.6175909042;5;22.3193571568;
15;2;24.6681022644;17.0200004578;5;39.1998195648;2;25.3916149139;10.5308046341;5;22.5548160076;
16;2;25.7599449158;17.0200004578;5;40.1203403473;2;25.5328903198;10.625;5;22.6030313969;
17;2;26.0361022949;17.0200004578;6;41.1491131783;2;25.5618190765;10.625;5;22.6523760557;
18;3;26.3447341919;17.0200004578;6;42.2788143158;2;25.5914268494;10.625;5;22.7028282881;
19;3;26.6836433411;17.0200004578;6;43.4949607849;2;25.6216964722;10.625;5;22.7543625832;
20;3;27.0484886169;17.0200004578;7;44.7756385803;2;25.6526184082;10.625;5;22.8069496155;
21;3;27.4326915741;17.0200004578;7;46.0922956467;2;27.6841697693;10.625;6;22.8605561256;
22;3;27.8276882172;17.0200004578;7;47.4117450714;2;28.7163333893;10.625;6;22.9151450396;
23;3;28.2235221863;17.0200004578;7;48.6992111206;2;29.7490882874;10.625;6;22.97067523;
24;3;28.6097640991;17.0200004578;7;49.9219045639;2;30.7824058533;10.625;6;23.0271017551;
25;3;26.9765701294;18.0200004578;7;51.0523929596;2;29.75;11.5135507584;6;23.0843759775;
26;3;26.3157176971;19.0200004578;6;52.0710277557;2;29.75;11.5421876907;6;23.1424454451;
27;3;25.621307373;20.0200004578;6;52.9669837952;2;29.75;11.5712223053;6;23.2012542486;
28;3;24.8900947571;21.0200004578;6;53.7378826141;2;29.75;11.6006269455;6;23.2607431412;
29;3;24.1213645935;22.0200004578;6;54.3883304596;2;29.75;11.6303710938;6;23.3208494186;
30;3;23.3164978027;23.0200004578;6;54.9279003143;2;29.75;11.6604251862;6;23.3815076351;
31;3;22.4783706665;24.0200004578;7;55.3690738678;2;29.75;11.6907539368;4;23.4426498413;
32;3;21.6107215881;25.0200004578;8;55.7254676819;2;29.75;11.7213249207;4;23.5042052269;
33;3;20.7176399231;26.0200004578;8;56.0105304718;2;30.75;10.625;4;23.5661010742;
34;3;20.5911598206;27.0200004578;10;56.0400009155;2;31.1396598816;12.625;4;23.6282629967;
35;3;20.6000003815;28.0200004578;10;56.0400009155;2;31.1769580841;14.625;4;23.6906147003;
36;3;20.6000003815;29.0200004578;11;56.0400009155;2;31.2143688202;16.625;3;23.7530794144;
37;3;21.6000003815;28.0200004578;12;56.0400009155;2;31.2518482208;18.625;4;23.8155794144;
38;3;22.6000003815;28.0200004578;11;56.0400009155;2;31.2893486023;20.625;5;23.878036499;
39;4;24.6000003815;29.0200004578;11;57.0400009155;2;31.3268222809;20.625;5;23.940372467;
40;4;26.6000003815;30.0200004578;12;57.1607209444;2;31.3642234802;20.625;5;24.0025100708;
41;4;27.9362163544;31.0200004578;12;57.2946612835;2;31.401506424;20.625;5;24.0643725395;
42;4;28.6000003815;31.0200004578;13;57.442928791;3;31.4386234283;20.625;4;24.1258842945;
43;4;29.6000003815;32.0200004578;12;57.6066374779;3;31.4755306244;20.625;4;24.186971426;
44;4;30.6000003815;32.0200004578;13;57.7868846655;3;31.5121822357;20.625;5;24.2475619316;
45;5;31.6000003815;32.0200004578;12;57.984721303;3;29.75;21.625;5;24.3075861931;
46;6;32.5999984741;32.0200004578;12;58.2011158466;3;29.75;22.153793335;5;24.3669772148;
47;6;32.8120002747;32.0200004578;12;58.4369125366;3;29.75;22.1834888458;6;24.4256706238;
48;6;32.8120002747;32.0200004578;12;58.6927850246;3;29.75;22.2128353119;6;24.4836053848;
49;6;32.8120002747;32.0200004578;12;58.9691843987;3;29.75;22.2418022156;6;24.5407235622;
50;6;32.8120002747;32.0200004578;12;59.2662861347;3;29.75;22.270362854;7;24.596971035;
51;6;32.8120002747;32.0200004578;10;60.5839369297;3;29.75;22.2984848022;8;24.6522974968;
52;6;33.8120002747;33.0200004578;10;62.1549973488;3;29.75;22.3261489868;8;25.7066559792;
53;6;35.8120002747;35.0200004578;10;62.8335175514;3;30.75;23.3533287048;9;26.7119369507;
54;6;36.8120002747;37.0200004578;10;63.5921969414;3;32.2281265259;24.825969696;9;27.5754001141;
55;6;36.8120002747;39.0200004578;11;64.4402630329;3;32.6187667847;26.2262172699;9;28.3139263391;
56;7;35.8120002747;41.0200004578;12;85.3874031305;3;32.9322776794;27.5624847412;9;28.9463806152;
57;7;34.8120002747;44.0200004578;12;90.315245986;3;33.1802062988;28.844165802;10;29.4913631678;
58;7;35.0100021362;46.5788574219;12;94.6305309534;3;33.3739547729;29.080537796;10;29.7592648268;
59;7;35.1690750122;48.2715454102;14;98.4498673677;3;33.4000015259;29.176776886;10;29.9857707024;
60;7;35.2949790955;49.1708068848;16;101.54150331;3;31.4000015259;31.2507095337;10;30.2138744593;
61;7;35.3934402466;50.0963439941;17;104.287266374;3;32.4000015259;30.4201812744;12;30.4431660175;
62;7;35.4120025635;51.0459098816;17;106.938131332;4;30.4000015259;31.5518493652;13;30.6732405424;
63;7;35.4120025635;52.0162124634;18;109.568486691;4;31.4000015259;30.684551239;13;30.9037026167;
64;7;35.4120025635;53.0036239624;18;112.105432749;4;32.4000015259;30.8180847168;13;31.1341676712;
65;7;35.5;54.011554718;19;114.400251746;4;31.4000015259;29.8843383789;13;31.3642652035;
66;7;35.5;55.0495414734;21;116.678755641;4;31.4000015259;29.9527435303;14;31.5936381817;
67;7;35.5;56.0886688232;21;118.874934077;4;32.4000015259;29.5362701416;14;31.8219456673;
68;7;35.5;58.1289024353;22;120.928743839;4;31.4000015259;28.5362701416;14;32.0488624573;
69;7;34.5;56.1702041626;24;122.794073582;4;31.4000015259;29.5362701416;14;32.2740793228;
70;7;35.0825691223;55.2200012207;23;124.443555117;4;32.4000015259;29.5362701416;14;32.4973025322;
71;7;34.5;56.2200012207;22;125.869182825;4;31.4000015259;28.5362701416;15;33.7182524204;
72;7;34.5;56.300037384;22;127.079268932;5;32.4000015259;29.5362701416;14;34.016663909;
73;7;34.5;56.3450965881;23;128.093372107;5;34.4000015259;31.5362701416;14;34.3610216379;
74;7;34.5;56.3909339905;24;128.936968088;5;33.4000015259;31.5362701416;14;34.716139555;
75;7;35.2999992371;56.4374732971;24;129.637099743;5;33.4000015259;32.5362701416;14;35.0828800201;
76;7;36.2999992371;56.4846305847;24;130.134507179;5;34.4000015259;34.5362701416;14;35.4621081352;
77;7;37.2999992371;56.5323181152;25;130.385339022;5;33.4000015259;34.5362701416;14;35.8546632528;
78;7;39.5661735535;58.5804405212;25;130.493238449;5;33.4000015259;35.5362701416;14;36.2613255978;
79;7;41.7345657349;60.62890625;25;130.599125624;5;34.4000015259;37.5362701416;14;37.6827783585;
80;7;41.561920166;63.6776161194;26;130.705318213;5;34.4000015259;35.5362701416;15;38.0850222111;
81;7;40.5714759827;66.7264633179;26;130.811592102;5;35.4000015259;37.5362701416;15;38.504335165;
82;7;39.8930435181;69.775352478;26;130.917721272;5;36.4000015259;40.5362701416;15;38.9438173771;
83;7;39.90259552;69.8241729736;30;131.023480415;5;35.4000015259;41.5362701416;16;39.4031307697;
84;8;39.9121131897;72.8728179932;30;131.128647089;6;35.4000015259;43.5362701416;15;39.8815923929;
85;9;40.9215812683;72.9211959839;29;131.233002424;6;36.4000015259;45.5362701416;14;40.3781329393;
86;9;39.930973053;75.9692001343;29;131.336334229;6;35.4000015259;45.5362701416;14;40.8912677765;
87;9;39.9402732849;79.0167312622;28;131.438437939;6;33.4000015259;48.5362701416;14;41.4190785885;
88;9;40.9494628906;76.0636978149;28;131.53911829;6;32.4000015259;50.9209747314;14;41.9592168331;
89;9;39.9585227966;77.1100158691;28;131.638191223;6;31.4000015259;53.1973228455;14;42.5089287758;
90;9;39.9674377441;78.1555862427;29;132.735484123;6;30.4000015259;55.4817848206;10;43.0651007891;
91;9;41.9761962891;79.200340271;29;132.879126191;6;30.4000015259;54.772315979;10;43.6243309975;
92;9;41.9847755432;84.2442016602;26;134.022509575;6;28.4000015259;57.06665802;9;44.1830208302;
93;9;43.0920257568;90.287109375;28;134.213811755;6;26.4000015259;56.983505249;9;44.281591773;
94;9;46.1048965454;90.328994751;28;134.406470299;6;24.4000015259;55.0560913086;10;44.3841334581;
95;9;44.216583252;97.2110366821;28;134.600414395;6;23.4000015259;54.1250915527;10;44.4891028404;
96;11;44.2340393066;103.07257843;24;143.148851395;4;20.4000015259;38.5362701416;10;36.2227659225;
97;14;46.356086731;106.163040161;20;148.837083101;3;17.4000015259;34.0;9;31.75;
98;14;47.3633079529;112.253044128;20;149.140580714;3;18.0;36.0;10;31.8099999428;
99;14;50.1359329224;119.342559814;22;151.257451653;3;19.0;38.0;9;32.4467139244;
100;14;54.1718673706;120.291534424;23;153.020628035;3;19.0;40.0;9;33.0932096243;
101;15;52.5578689575;127.274116516;21;154.484402716;3;19.0;42.0;8;33.7429265976;
102;15;52.8570709229;133.239379883;25;155.708288968;3;20.0;41.0;9;34.3891760111;
103;16;56.087852478;131.227539062;26;158.905911148;2;17.0;37.0;9;33.6197338104;
104;16;57.2156562805;135.247619629;27;161.052495003;2;17.0;38.0;9;34.1613502502;
105;16;57.4096641541;143.413665771;28;163.234462023;2;18.0;36.0;9;34.6784257889;
106;16;60.8604125977;141.881835938;29;165.425439596;2;17.0;37.0;10;35.16659832;
107;16;59.0737686157;146.135864258;30;168.599461794;2;17.0;38.0;10;35.6225757599;
108;16;61.2853240967;152.391387939;32;170.853779554;2;18.0;36.0;10;36.0441761017;
109;16;63.4927368164;151.647583008;33;174.061669111;2;17.0;37.0;10;36.4302911758;
110;16;62.8070373535;156.961578369;34;176.270347953;2;17.0;38.0;10;36.7807893753;
111;16;65.0143356323;163.256591797;37;178.41565609;2;18.0;36.0;11;37.096373558;
112;16;71.1155319214;156.493774414;38;180.529455066;2;17.0;37.0;11;37.3784208298;
113;16;67.3877410889;163.535552979;38;182.585027456;2;17.0;38.0;13;37.6288089752;
114;16;66.7278823853;171.578262329;39;184.58814311;2;18.0;36.0;14;37.8497581482;
115;16;69.9198303223;173.149978638;42;186.546332479;2;17.0;37.0;14;38.0436878204;
116;16;69.107093811;179.708984375;43;188.467769504;2;17.0;38.0;15;38.213098526;
117;16;70.290512085;185.990661621;43;190.360368371;2;18.0;36.0;15;38.25;
118;16;74.4527282715;184.139358521;44;192.095657349;2;17.0;37.0;15;38.25;
119;16;73.8100814819;189.756484985;46;193.77626574;2;17.0;38.0;15;38.25;
120;16;74.7941665649;193.893569946;47;195.478801012;2;18.0;36.0;16;38.25;
121;16;76.8910751343;194.546813965;49;197.199680805;2;17.0;37.0;16;38.25;
122;16;76.0353469849;196.928634644;50;198.932400942;2;17.0;39.0;16;38.25;
123;16;79.2174682617;196.311431885;53;200.576830149;2;18.0;38.0;16;38.25;
124;16;83.3723602295;196.694778442;55;202.164906979;2;17.0;40.0;17;38.25;
125;16;87.5222930908;196.833847046;55;203.742031097;2;17.0;42.0;17;38.25;
126;16;91.671333313;195.572525024;57;205.325461149;2;18.0;41.0;17;38.25;
127;16;95.8209991455;193.294967651;58;206.907322407;2;17.0;43.0;17;38.25;
128;16;99.9705505371;191.019424438;54;208.479623556;2;17.0;45.0;9;38.25;
