Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;1;11.3999996185;16.0;6;31.7439994812;1;11.8999996185;8.625;5;17.25;
3;1;11.3487997055;15.8719997406;6;31.5135993958;1;11.8999996185;8.625;5;17.25;
4;2;11.5027198792;15.7567996979;5;32.3062400818;1;11.8999996185;8.625;6;17.25;
5;2;12.6027202606;15.6531200409;5;31.9319359064;2;13.5;8.625;5;18.25;
6;2;13.6078557968;15.4574079514;5;31.5968933105;2;14.5;8.625;4;18.3999999762;
7;2;14.4790678024;15.2812671661;5;31.3827931881;2;15.5899991989;8.625;4;18.9272742271;
8;2;14.4148378372;15.1655406952;5;31.021909833;2;16.3563632965;8.79749965668;4;19.4272081852;
9;2;14.3065729141;14.9769067764;4;31.0379446745;2;16.6563243866;8.94309806824;4;20.5075911283;
10;2;16.4298496246;14.9680957794;4;31.0564316511;2;17.3045539856;9.3333568573;4;21.5291695595;
11;2;18.4298496246;14.9601659775;4;31.0771861076;2;19.3045539856;9.6677980423;4;22.5052189827;
12;2;20.4298496246;14.9530296326;4;31.1000368595;2;21.3045539856;9.94955635071;4;23.4523892403;
13;2;21.4613704681;14.946606636;4;31.1248304844;2;23.0513095856;10.1834592819;4;24.3886625767;
14;2;22.4722766876;14.940826416;4;31.1514230967;2;23.6331977844;10.3752222061;4;25.331486702;
15;2;23.3454265594;14.9356241226;4;31.1796827316;2;24.1988925934;10.5308046341;4;26.2342333794;
16;2;23.3539047241;14.9309415817;6;31.2094887495;2;24.7405395508;10.625;4;27.0324964523;
17;2;23.3628463745;14.9267272949;6;31.2407287359;2;25.2194976807;10.625;4;27.9124479294;
18;2;23.3722190857;14.9229345322;6;31.2732979059;2;25.7474689484;10.625;4;28.8676800728;
19;2;23.3819904327;14.9195213318;6;31.3070975542;2;26.320608139;10.625;4;29.8871021271;
20;2;23.3921298981;14.9164495468;7;31.342034936;2;26.9322624207;10.625;4;30.9548978806;
21;2;23.4026107788;14.913684845;7;31.3780232668;2;29.5729389191;10.625;5;32.0510759354;
22;2;22.9467182159;15.3778858185;8;31.4149781466;2;31.2306461334;10.625;4;33.1526699066;
23;3;23.4244937897;14.9089565277;8;31.4528231621;2;32.8916015625;10.625;4;34.2354946136;
24;3;23.4358463287;14.9069404602;9;31.4914842844;2;34.5412979126;10.625;4;35.2762174606;
25;3;21.4485340118;15.9069404602;9;31.5308880806;2;35.1657295227;10.625;4;36.2543754578;
