Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;1;11.3999996185;16.0;6;32.0;1;11.8999996185;8.625;5;17.25;
3;1;11.3999996185;16.0;6;32.0;1;11.8999996185;8.625;4;17.25;
4;1;11.3999996185;16.0;6;32.0;1;11.8999996185;8.625;4;17.25;
5;1;12.3999996185;16.0;6;32.0;1;12.8999996185;8.625;4;17.25;
6;1;13.3999996185;16.0;6;32.0;1;13.8999996185;8.625;4;17.25;
7;1;14.3999996185;16.0;6;32.6399993896;1;14.8999996185;8.625;4;17.5949993134;
8;1;14.7919998169;16.3199996948;6;33.0;2;16.156999588;8.79749965668;2;18.8861961365;
9;1;14.8999996185;16.5;6;34.6500015259;2;16.3317184448;8.94309806824;2;19.819213748;
10;1;16.7919998169;17.3250007629;6;35.8107757568;2;16.8915271759;9.3333568573;2;20.6620948315;
11;1;17.7919998169;17.9053878784;6;36.5947532654;2;18.8915271759;9.6677980423;2;21.4235714674;
12;1;18.7919998169;18.2973766327;6;37.0;2;20.8915271759;9.94955635071;2;22.1158621311;
13;1;19.7919998169;18.5;7;37.0;2;22.2493934631;10.1834592819;2;22.7530033588;
14;1;20.7919998169;18.5;7;37.0;2;23.4015617371;10.3752222061;2;23.3494815826;
15;1;21.7919998169;18.5;8;37.0;2;24.5727500916;10.5308046341;3;23.8573079109;
16;1;22.7919998169;18.5;8;37.0;2;25.7644119263;10.625;3;24.2130148411;
17;1;23.1000003815;18.5;8;37.0;2;26.9778366089;10.625;3;24.6067101955;
18;1;23.1000003815;18.5;9;37.0;2;28.2140541077;10.625;3;25.0395004749;
19;1;23.1000003815;18.5;9;37.0;2;29.0237007141;10.625;3;25.5116910934;
20;1;23.1000003815;18.5;10;37.0;2;29.3070144653;10.625;3;26.0225958824;
21;1;23.1000003815;18.5;10;37.0;2;29.6135578156;10.625;4;26.5703659058;
22;1;23.1000003815;18.5;10;37.0;2;29.9422187805;10.625;3;27.1518626213;
23;1;23.1000003815;18.5;10;37.0;2;30.2911186218;10.625;3;27.7625956535;
24;1;23.1000003815;18.5;10;37.0;2;30.6575584412;10.625;3;28.3967533112;
25;1;23.1000003815;18.5;10;37.0;2;31.0380516052;10.625;3;29.0473399162;
26;1;23.1000003815;18.5;11;37.0;2;31.4284038544;10.625;3;29.7064228058;
27;1;23.1000003815;18.5;11;37.0;2;31.8238525391;10.625;3;30.365480423;
28;1;23.1000003815;18.5;11;37.0;2;32.2192878723;10.625;3;31.0158262253;
29;1;23.1000003815;18.5;11;37.0;2;32.6094970703;10.625;3;31.6490592957;
30;1;23.1000003815;18.5;11;37.0;2;32.9894332886;10.625;3;32.2575025558;
31;1;23.1000003815;18.5;11;37.0;2;33.3544998169;10.625;4;32.8345708847;
32;1;23.1000003815;18.5;11;37.0;3;33.7007446289;10.625;3;33.375041008;
33;1;23.1000003815;18.5;12;37.0;3;34.0250244141;12.625;4;33.8751935959;
34;1;23.1000003815;18.5;12;37.0;3;34.3251152039;14.625;4;34.3328323364;
35;1;23.1000003815;18.5;12;37.0;3;34.5997009277;16.625;4;34.7471876144;
36;1;23.1000003815;18.5;13;37.0;3;34.8483123779;18.625;5;35.1187400818;
37;1;23.1000003815;18.5;13;37.0;3;35.0712432861;20.625;7;35.4489908218;
38;1;23.1000003815;19.5;13;37.0;3;35.2693939209;20.625;6;35.7402133942;
39;1;23.1000003815;20.5;14;37.0;3;35.4441299438;20.625;5;35.9952106476;
40;1;23.1000003815;21.5;14;37.0;3;35.5971260071;20.625;5;36.2170953751;
41;1;23.1000003815;22.5;14;37.0;3;35.730255127;20.625;4;36.4091091156;
42;1;23.1000003815;23.5;16;37.0;3;35.8454666138;20.625;4;36.5;
43;1;23.1000003815;23.5;16;37.0;3;35.9000015259;20.625;4;36.5;
44;1;23.1000003815;23.5;16;37.0;3;35.9000015259;20.625;4;36.5;
45;1;23.1000003815;23.5;17;37.0;3;35.9000015259;20.625;3;36.5;
46;1;23.1000003815;23.5;18;37.0;3;35.9000015259;20.625;4;36.5;
47;1;23.1000003815;23.5;18;37.0;3;35.9000015259;20.625;4;36.5;
48;1;23.1000003815;23.5;19;37.0;3;35.9000015259;20.625;4;36.5;
49;1;23.1000003815;23.5;19;37.0;3;35.9000015259;20.625;4;36.5;
50;1;23.1000003815;23.5;19;37.0;3;35.9000015259;20.625;5;37.8687496185;
51;1;23.1000003815;23.5;20;37.0;3;36.7212524414;21.0234375;6;39.0226593018;
52;1;23.1000003815;23.5;20;37.0;3;37.4135932922;21.3489723206;7;39.9819107056;
53;1;23.1000003815;23.5;21;37.0;3;37.9891433716;21.6102333069;6;40.7703399658;
54;1;23.1000003815;23.5;21;37.0;3;38.4622039795;21.8168411255;6;41.4125671387;
55;1;23.1000003815;23.5;21;37.0;3;38.8475418091;21.9782962799;6;41.7255001068;
56;1;23.1000003815;23.5;22;37.0;3;39.0353012085;22.0;8;41.9514122009;
57;1;23.1000003815;23.5;22;37.0;3;39.1708488464;22.0;8;42.0;
58;1;23.1000003815;23.5;22;37.0;3;37.1708488464;23.0;8;42.0;
59;1;23.1000003815;23.5;23;37.0;3;36.1708488464;24.0;8;42.0;
60;1;23.1000003815;23.5;23;37.0;5;35.1708488464;25.0;6;42.0;
61;1;23.1000003815;23.5;23;37.0;5;34.1708488464;26.0;6;42.0;
62;1;23.1000003815;23.5;24;37.0;5;33.1708488464;27.0;5;42.0;
63;1;23.1000003815;23.5;24;37.0;5;32.1708488464;28.0;5;42.0;
64;1;23.1000003815;23.5;25;38.4799995422;5;31.1708488464;29.0;5;42.0;
65;1;23.5439987183;24.2399997711;25;39.4496955872;5;30.1708488464;30.0;5;42.0;
66;1;23.8349075317;24.7248477936;25;40.0;5;29.1708488464;31.0;5;42.0;
67;1;24.0;25.0;25;40.0;5;28.4000015259;32.0;6;42.0;
68;1;24.0;25.0;26;40.0;5;28.4000015259;33.0;6;42.0;
69;1;24.0;25.0;26;40.0;5;28.4000015259;34.0;6;43.0;
70;1;24.0;25.0;26;40.0;5;29.4000015259;36.0;6;43.0399999619;
71;1;24.0;25.0;26;40.0;5;30.4000015259;38.0;7;43.0811839104;
72;1;24.0;25.0;26;40.0;5;30.4000015259;40.0;8;43.1235535145;
73;1;24.0;25.0;27;40.0;5;30.4000015259;42.0;8;43.1671074629;
74;1;24.0;25.0;27;40.0;5;30.4000015259;44.0;10;43.211841464;
75;1;24.0;25.0;27;40.0;6;30.4000015259;45.6059188843;9;43.2577478886;
76;1;24.0;25.0;27;40.0;6;30.4000015259;46.6288757324;10;43.3048160076;
77;1;24.0;25.0;27;40.0;6;30.4000015259;47.6524085999;10;43.3530313969;
78;1;24.0;25.0;27;40.0;6;30.4000015259;48.6765136719;10;43.4023760557;
79;1;24.0;25.0;27;40.0;6;30.4000015259;49.7011871338;11;43.4528282881;
80;1;24.0;25.0;28;40.0;7;30.4000015259;51.7011871338;10;43.5043625832;
81;1;24.0;25.0;27;40.0;7;30.4000015259;53.7011871338;10;44.5569496155;
82;1;24.0;25.0;26;40.0;7;31.4000015259;55.7011871338;10;44.700556159;
83;1;24.0;25.0;28;40.0;7;32.4000015259;59.7011871338;10;44.8522640467;
84;1;24.0;25.0;28;40.0;7;32.4000015259;62.7011871338;11;45.0124136209;
85;1;24.0;25.0;28;40.0;7;33.4000015259;62.2044715881;11;45.1813280582;
86;1;24.0;25.0;28;40.0;7;32.4000015259;64.2439727783;12;45.3593064547;
87;1;24.0;25.0;28;40.0;7;32.4000015259;66.2840652466;14;45.5466148853;
88;2;25.0;26.0;28;41.0;8;33.4000015259;65.3247070312;14;45.7434778214;
89;2;26.0;27.0;28;41.0482879877;8;32.4000015259;67.3658752441;14;45.9500684738;
90;2;26.0;28.0;28;41.0984015465;8;32.4000015259;69.4075164795;14;46.1664974689;
91;2;26.0;29.0;28;41.1503603458;8;33.4000015259;68.4495925903;16;46.3928031921;
92;2;26.0;30.0;29;41.204179287;8;32.4000015259;70.4920578003;16;46.6289403439;
93;2;26.0;30.0;29;41.2598680258;9;32.4000015259;72.2402572632;14;46.8747696877;
94;2;26.0;30.0;29;41.3174304962;9;33.4000015259;70.4123382568;14;47.1300485134;
95;2;24.0;31.0;29;41.3768646717;9;32.4000015259;71.5910339355;14;47.768460989;
96;2;23.0;32.0;29;41.43816185;9;32.4000015259;73.0379180908;12;48.480561018;
97;2;22.4314479828;33.0;29;41.4977718592;10;33.4000015259;69.5363922119;11;49.2697446346;
98;2;21.4493312836;34.0;29;41.5589598417;10;34.4000015259;69.0888214111;12;50.1375191212;
99;2;20.4676876068;35.0;29;41.6216936111;10;35.4000015259;68.6962661743;13;51.0828535557;
100;3;19.4865074158;36.0;28;41.6859345436;9;36.4000015259;68.358001709;12;52.1015679836;
101;4;18.4552021027;37.0;26;59.7516372204;8;30.4000015259;44.0710983276;12;36.1858623028;
102;4;20.0;37.0;26;59.818749547;8;30.4000015259;44.20337677;12;37.3841137886;
103;6;22.0;37.2003746033;24;59.8872125149;7;31.4000015259;45.3384857178;13;39.6240217686;
104;6;23.0;36.0;24;59.9569606781;7;32.4000015259;47.4759674072;13;43.0298843384;
105;6;24.0;37.0;26;60.0240740776;7;34.4000015259;50.6153259277;13;44.5577566624;
106;6;25.0;37.3358879089;26;60.092130661;7;36.4000015259;54.7560348511;14;46.093134284;
107;6;26.0;37.3808059692;26;60.1610517502;7;37.4000015259;58.8975448608;14;47.6185827255;
108;6;27.0;38.815284729;26;60.2307538986;7;38.4000015259;63.0392951965;15;49.1192228794;
109;6;28.0;39.8738327026;28;60.3011493683;8;38.4000015259;66.1807098389;15;50.58378613;
110;6;28.0;40.932964325;28;60.372146368;8;38.4000015259;67.3212051392;15;52.0051413774;
111;6;28.0;41.992603302;28;60.4436495304;8;38.4000015259;68.4602432251;16;53.3802634478;
112;6;28.0;43.0526657104;28;60.5155608654;8;38.4000015259;69.5972671509;16;54.709713459;
113;6;28.0;44.1130714417;29;61.5877792835;8;38.4000015259;70.7317733765;17;55.9967809916;
114;6;28.0;46.1737365723;26;61.6352022886;9;38.4000015259;71.8632888794;16;57.2464911938;
115;6;28.7999992371;48.2345695496;26;61.3652257323;9;38.4000015259;72.9913711548;17;59.4646002054;
116;6;29.2851009369;50.1354904175;26;61.1294922829;9;39.4000015259;75.1156387329;17;60.7167329788;
117;6;29.1951904297;52.052406311;27;60.924474895;9;41.4000015259;74.2357635498;17;61.9506647587;
118;6;29.1142711639;53.8922233582;28;61.7469860911;9;40.4000015259;76.3514556885;18;63.0337731838;
119;7;29.0414428711;55.8378639221;27;61.4941461086;10;40.4000015259;78.4624938965;18;64.0752470493;
120;7;28.446182251;58.7932624817;27;61.2733578682;10;41.4000015259;77.5687026978;18;65.1350713968;
121;7;28.3951644897;61.758808136;28;61.0812757611;10;40.4000015259;78.6699676514;19;66.2069394588;
122;7;28.3492469788;64.7333679199;28;60.9148775935;10;40.4000015259;79.766204834;19;67.2839897871;
123;7;29.3079223633;67.7159042358;27;61.0413999557;10;41.4000015259;77.8574142456;19;68.3590681553;
124;7;30.2707309723;69.7849502563;27;61.1903079748;10;40.4000015259;78.9435958862;20;69.425024271;
125;7;30.2372589111;71.5333251953;28;61.3599489331;10;40.4000015259;80.0248184204;21;70.4750169516;
126;7;30.2071342468;72.6590270996;28;61.5487688184;10;41.4000015259;78.1011657715;22;71.5027967691;
127;7;30.1800193787;73.7939987183;28;62.7553013563;10;40.4000015259;80.1727752686;24;72.5029449463;
128;7;31.1556167603;75.9372940063;30;63.038164854;10;40.4000015259;82.2397613525;25;73.4710361958;
129;9;32.1336555481;78.0879821777;27;63.3390192986;10;41.4000015259;83.8671112061;25;74.3674499989;
130;9;32.1138916016;80.2451934814;27;63.6566886902;10;42.4000015259;84.8999938965;27;75.1850447655;
131;9;32.0960998535;82.4080505371;28;63.9900684357;10;43.4000015259;85.8999938965;27;75.9693031311;
132;9;33.0800933838;81.5757522583;28;64.3380951881;10;44.4000015259;86.8999938965;27;76.7196249962;
133;9;32.0656814575;83.747505188;29;64.6997605562;10;45.4000015259;87.8999938965;29;77.4361717701;
134;9;32.0527114868;85.9225845337;29;65.0740970373;10;46.4000015259;88.8999938965;29;78.1197040081;
135;9;33.0410423279;85.1002731323;29;65.4601769447;10;47.4000015259;89.8999938965;30;78.7714211941;
