Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;1;7.0;13.0;4;20.0;2;7.15000009537;13.0;3;21.1200000048;
3;1;8.0;12.0;4;20.0;2;8.16800022125;12.0;3;21.2530560493;
4;1;8.0;11.0;4;20.0;2;8.18795871735;11.0;3;21.4002518654;
5;1;8.0;10.0;4;20.0;2;8.21003818512;10.0;2;21.5626775026;
6;1;9.0;10.0;4;20.0;2;9.35160255432;10.0;2;21.7414059639;
7;1;9.5;10.0;4;20.0;2;9.89181613922;10.0;1;21.9374637604;
8;1;9.5;10.0;4;20.3999996185;2;9.9359292984;10.0;1;22.5711705685;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;10.0785140991;10.1999998093;1;23.1543953419;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;10.2097387314;10.3632001877;1;23.699334383;
11;1;9.72283363342;10.4951858521;4;22.0419120789;2;10.3323497772;10.4951858521;1;25.1651031971;
12;2;9.95943069458;11.3209562302;3;23.9143505096;2;10.6621484756;11.0209560394;1;26.5021727085;
13;2;11.9478340149;11.4571752548;3;24.7514065504;2;12.5300931931;11.4571752548;1;27.7263121605;
14;2;13.9478340149;11.8107032776;3;25.4586948156;2;14.5300941467;11.8107032776;1;28.8585500717;
15;2;15.9478340149;12.0916318893;4;26.0603342056;2;16.5300941467;12.0916318893;2;29.9208650589;
16;3;17.0463218689;12.3113050461;4;26.5800945759;2;17.9149398804;12.3113050461;2;30.9329853058;
17;3;18.0869598389;12.4808797836;4;26.8187118769;2;19.0663604736;12.4808797836;2;31.6894907951;
18;3;19.1320438385;12.5;4;27.0402543545;2;20.2279682159;12.5;2;32.4461064339;
19;3;20.0840568542;12.5;4;27.2842636108;2;21.3003730774;12.5;2;33.2319602966;
20;3;20.1389598846;12.5;5;27.5518820286;2;21.477191925;12.5;1;34.0360612869;
21;3;20.1991729736;12.5;5;27.8440244198;2;21.6581134796;12.5;2;34.8460483551;
22;3;20.2649059296;12.5;4;28.1613030434;2;21.8403606415;12.5;3;35.6488904953;
23;3;20.3362922668;12.5;4;28.5039470196;2;22.0209999084;12.5;4;36.4317016602;
24;3;20.4133872986;12.5;4;28.871723175;2;22.1971321106;12.5;5;37.1825695038;
25;3;19.625;13.5;4;29.263862133;2;22.3660774231;12.5;5;37.8912820816;
26;3;19.625;14.2055444717;5;29.6789975166;3;22.5255393982;12.5;4;38.5498609543;
27;3;20.625;12.5;6;30.1151270866;3;22.6737174988;12.5;3;39.1528482437;
28;3;20.7759037018;12.5;6;30.5695996284;3;18.6737174988;14.5;4;39.6973295212;
29;3;18.8781604767;13.5;6;31.0391392708;3;18.6737174988;14.5;4;40.1827335358;
30;3;17.9838066101;14.5;6;31.5199065208;3;19.625;15.5;4;40.6104717255;
31;3;17.0919799805;15.5;6;32.007601738;3;19.625;16.5;5;40.9834880829;
32;4;16.2017097473;16.5;5;32.4976010323;3;19.625;17.5;5;41.3057975769;
33;4;14.0;18.5;5;32.9851250648;3;18.625;16.5;5;41.5820503235;
34;4;14.0;20.5;5;33.465420723;3;18.625;16.5;5;41.8171749115;
35;4;14.0;22.5;6;33.9339466095;3;17.625;15.5;5;43.0;
36;4;14.0;24.5;7;34.3865451813;3;19.625;17.2000007629;5;43.1699999571;
37;4;14.0;26.5;7;34.8195896149;3;21.625;18.3190002441;6;43.3669109344;
38;4;14.0;28.5;7;35.2300891876;3;21.932554245;18.5;6;43.5942704678;
