Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;8.0;11.0;4;20.0;1;8.0;11.0;6;20.0;
5;1;8.0;10.0;4;20.0;1;8.0;10.0;6;20.0;
6;1;9.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
7;2;9.5;10.3000001907;3;21.0;2;9.5;10.3000001907;5;21.0;
8;2;9.72500038147;10.0;3;21.5299996138;2;9.72500038147;10.0;5;21.3999996185;
9;2;9.84424972534;10.1999998093;3;22.0018314123;2;9.81500053406;10.1999998093;5;21.7264003754;
10;2;9.95041179657;10.3632001877;3;22.4280958176;2;9.88844013214;10.3632001877;5;21.9903717041;
11;2;10.0463218689;10.4951858521;3;23.7177560329;2;9.94783401489;10.4951858521;5;23.0819120407;
12;2;10.3364953995;11.0209560394;3;24.8637619019;2;10.1934309006;11.0209560394;5;23.99553442;
13;2;12.1614513397;11.4571752548;3;25.8837099075;2;11.9660997391;11.4571752548;5;24.7449600697;
14;2;14.1614513397;11.8107032776;3;26.8016016483;2;13.9660997391;11.8107032776;5;25.3503712416;
15;2;16.1614513397;12.0916318893;4;27.6436917782;2;15.9660997391;12.0916318893;5;25.8344515562;
16;3;17.4025764465;12.3113050461;4;28.4353666306;2;16.9954986572;12.3113050461;5;26.2195074558;
17;3;18.5043945312;12.4808797836;5;28.9781968594;2;18.0058269501;12.4808797836;5;26.3048160076;
18;3;19.6179275513;12.5;5;29.5360116959;2;19.0164165497;12.5;6;26.3530313969;
19;3;20.6456031799;12.5;5;30.1467399597;2;19.9294319153;12.5;6;26.4023760557;
20;3;20.7830162048;12.5;5;30.8082637787;2;19.625;12.920712471;6;26.4528282881;
21;3;20.9318599701;12.5;5;31.5163917542;2;19.9518871307;12.5;6;26.5043625832;
22;3;21.0911884308;12.5;6;32.264708519;2;19.9634819031;12.5;6;26.5569496155;
23;4;21.2595596313;12.5;5;33.0445957184;2;19.625;13.1227798462;7;26.6105561256;
24;4;21.4350337982;12.5;5;33.8454675674;3;19.9873752594;12.5;6;26.6651450396;
25;4;19.625;13.5;5;34.6552286148;3;19.9996566772;12.5;6;26.72067523;
26;4;19.625;14.5;6;35.4609355927;4;20.0121517181;12.5;4;26.7771017551;
27;4;19.625;15.5;6;36.2495918274;4;20.024848938;12.5;5;26.8343759775;
28;4;18.625;14.5;6;37.0089855194;4;19.625;13.2337503433;6;26.8924454451;
29;4;16.625;16.5;6;37.7284460068;4;18.0508003235;13.5;6;26.9512542486;
30;4;15.625;18.5;6;38.399433136;4;17.064031601;14.5;6;27.0107431412;
31;4;14.625;20.5;6;39.0158834457;4;16.0774173737;15.5;6;27.0708494186;
32;4;14.0;22.5;6;39.5742921829;4;15.0909414291;16.5;6;27.1315076351;
33;4;15.0;21.5;6;40.0735645294;4;14.4795894623;17.5;6;27.1926498413;
34;4;16.0;21.5;6;40.5146827698;4;14.4933462143;18.5;6;27.2542052269;
35;4;17.0;21.5;7;40.9002714157;4;14.5071964264;19.5;6;28.3161010742;
36;4;17.5775604248;21.5;7;41.2341346741;4;15.5211229324;20.5;6;28.3982629776;
37;4;17.6526794434;22.5;8;41.5208072662;4;16.5351085663;21.5;6;28.4808106422;
38;4;16.6526794434;21.5;9;41.7651824951;4;16.7831821442;22.5;7;28.5636612177;
39;5;16.6526794434;21.5;8;41.972202301;4;16.8018245697;23.5;7;28.6467303038;
40;5;17.6526794434;22.5;8;42.0;4;16.820514679;24.5;7;28.7299330235;
41;5;16.6526794434;21.5;9;42.0;4;16.8392353058;25.5;8;28.8131841421;
42;5;16.6526794434;21.5;9;42.0;4;16.8579654694;26.5;8;28.8963990211;
43;5;17.0;21.5;9;42.0;4;16.8766899109;27.5;10;28.9794933796;
44;5;18.0;21.5;11;42.0;5;16.8953857422;28.5;8;29.0623836517;
45;5;19.0;21.5;9;42.0;5;16.9140357971;29.5;9;29.1449879408;
46;5;19.625;21.5;10;42.0;5;17.9326229095;27.5;10;29.2272258997;
47;5;19.625;21.5;10;42.0;5;16.9511260986;28.5;11;29.3090193272;
48;5;19.625;21.5;11;42.0;5;16.9695281982;29.5;12;29.3902925253;
49;5;19.625;23.5;12;42.0;5;17.9878158569;27.5;11;29.4709720612;
50;6;19.625;25.5;7;59.25;5;19.0059680939;28.5;11;29.5509878397;
51;6;21.625;25.5;7;60.1124992371;5;19.7275619507;29.5;11;30.6302725077;
52;6;23.625;26.5;8;60.8619041443;5;21.301399231;31.5;10;30.7387624979;
53;6;24.625;26.5;9;61.5009632111;5;24.0594730377;33.5;9;30.8469889164;
54;6;25.4500007629;26.5;9;62.0370521545;5;24.7019386292;35.5;10;30.9548882246;
55;6;25.4500007629;27.5;10;62.4804611206;5;23.9414558411;36.5;11;31.0623999834;
56;6;25.4500007629;28.5;10;62.8428707123;5;23.625;38.5;11;31.1694661379;
57;6;25.4500007629;29.5;10;63.1361560822;5;23.8850631714;38.0095443726;12;31.2760314941;
58;6;25.4500007629;30.5;9;63.25;5;24.438041687;35.8573684692;12;31.3820434809;
59;6;25.4500007629;31.5;10;63.25;5;23.8999786377;35.0410232544;13;31.487452507;
60;7;25.4500007629;32.5;9;64.25;5;23.9667282104;35.8728637695;12;31.5922112465;
61;7;26.4500007629;34.5;9;64.2699999809;5;24.4710845947;34.8969917297;13;31.6962755919;
62;7;27.4500007629;36.5;11;64.2901959419;5;24.2750892639;33.9936141968;13;31.7996032238;
63;7;27.4500007629;38.5;11;64.3105818033;5;23.625;36.9462814331;15;31.9021550417;
64;7;27.4500007629;40.5;12;64.3311508894;5;23.625;36.2054443359;15;32.0038938522;
65;7;27.4500007629;42.5;12;64.3518965244;6;23.947479248;35.2577285767;15;32.1047850847;
66;7;27.697927475;43.5;13;65.3728116751;6;24.5208129883;34.2577285767;16;32.1828534603;
67;7;28.4500007629;46.2859687805;13;65.4238889217;6;24.5249996185;33.5550537109;17;32.2426166534;
68;7;29.7073764801;47.5;14;65.4757118225;6;24.5249996185;33.5813522339;18;32.3026531935;
69;7;29.9507846832;49.5;15;65.5282654762;6;24.881111145;32.5;19;32.3629282713;
70;7;29.6956481934;52.3305511475;15;65.5815337896;6;24.5249996185;34.5;19;32.4234062433;
71;7;29.702791214;54.3456115723;16;65.6354990005;6;24.8983955383;32.5;20;32.4840508699;
72;7;29.986738205;54.5;18;65.6901420355;6;24.9267749786;33.5;22;32.5448250771;
73;7;29.717458725;56.3760032654;19;65.7454422712;7;24.5249996185;33.7162284851;21;32.6056911945;
74;7;30.0114746094;56.5;19;68.2904740572;7;24.5249996185;33.7437438965;21;32.6666111946;
75;7;30.4048099518;57.8421859741;19;70.3779314756;7;24.5249996185;33.771396637;23;32.7275463343;
76;7;30.7279987335;58.8181533813;21;72.0648463964;7;24.5249996185;33.7991638184;23;33.9270172119;
