Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;6;20.0;2;8.0;12.3000001907;5;21.0;
4;1;8.0;11.0;6;20.0;2;8.14999961853;11.0;5;21.0299999714;
5;1;8.0;10.0;6;20.0;2;8.15450000763;10.0;5;21.0605909824;
6;1;9.0;10.0;6;20.0;2;9.23863315582;10.0;5;21.091766119;
7;1;9.5;10.0;6;20.0;2;9.74564743042;10.0;5;21.1235172749;
8;1;9.5;10.0;6;20.3999996185;2;9.75279140472;10.0;5;21.5670698881;
9;1;9.59000015259;10.1999998093;6;20.7264003754;2;9.85259056091;10.1999998093;5;21.9382035732;
10;1;9.66343975067;10.3632001877;6;20.9903717041;2;9.93609523773;10.3632001877;5;22.2480803728;
11;1;9.72283363342;10.4951858521;6;22.0419120789;2;10.005818367;10.4951858521;5;23.3592649698;
12;1;9.95943069458;11.0209560394;6;22.9143505096;2;10.2558355331;11.0209560394;5;24.2933903933;
13;1;11.7228336334;11.4571752548;6;23.6214065552;2;12.0331172943;11.4571752548;5;25.0641713142;
14;1;12.7228336334;11.8107032776;6;24.1832637787;2;14.0331172943;11.8107032776;5;25.691778779;
15;1;13.7228336334;12.0916318893;6;24.6226100922;2;16.0331172943;12.0916318893;5;26.198879838;
16;2;15.7228336334;12.6113052368;5;25.9617595673;2;17.0774936676;12.3113050461;5;26.6077592373;
17;2;17.7228336334;12.4808797836;5;26.0399999619;2;18.0931835175;12.4808797836;5;26.7176665068;
18;2;18.7228336334;12.5;6;26.0811839104;2;19.1093082428;12.5;5;26.7912226915;
19;2;19.625;12.5;6;26.1235535145;2;20.0280246735;12.5;5;26.8666112423;
20;2;19.625;12.5;6;26.1671074629;2;19.625;13.0599832535;6;26.943765521;
21;2;19.625;12.5;6;26.211841464;2;19.625;13.2775058746;7;27.0226092339;
22;2;19.625;12.5;7;26.2577478886;2;20.0800876617;12.5;7;27.1030561924;
23;2;19.625;12.5;7;26.3048160076;2;20.0981884003;12.5;8;27.1850111485;
24;2;19.625;12.5;7;26.3530313969;2;19.625;13.374004364;8;27.2683691978;
25;2;17.625;13.5;8;26.4023760557;2;20.135383606;12.5;7;27.3530163765;
26;2;16.625;14.5;8;26.4528282881;3;20.1544284821;12.5;6;32.1387398243;
27;2;15.625;15.5;8;26.5043625832;3;20.625;13.4755325317;5;32.3806920052;
28;3;14.625;16.5;7;26.5569496155;3;20.1932792664;13.5;5;32.6211316586;
29;3;14.0;17.5;7;26.6105561256;3;20.2130222321;14.5;5;32.8594830036;
30;3;14.0;18.5;7;26.6651450396;4;19.7802009583;15.5;5;33.0951952934;
31;3;14.0;19.5;7;26.72067523;4;18.8442306519;16.5;5;33.3277506828;
32;3;14.0;20.5;7;26.7771017551;4;18.2822799683;17.5;5;33.5566663742;
