Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;1;7.0;13.0;6;20.0;2;7.15000009537;13.0;3;21.1200000048;
3;1;8.0;12.0;5;20.0;2;8.16800022125;12.0;3;21.2530560493;
4;1;8.0;11.0;5;20.0;2;8.18795871735;11.0;3;21.4002518654;
5;1;8.0;10.0;5;20.0;2;8.21003818512;10.0;3;21.5626775026;
6;1;9.0;10.0;5;20.0;2;9.35160255432;10.0;3;21.7414059639;
7;1;9.5;10.0;5;20.0;2;9.89181613922;10.0;3;21.9374637604;
8;1;9.5;10.0;5;20.3999996185;2;9.9359292984;10.0;3;22.5711705685;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;10.0785140991;10.1999998093;2;23.1543953419;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;10.2097387314;10.3632001877;2;23.699334383;
11;1;9.72283363342;10.4951858521;4;22.0419120789;2;10.3323497772;10.4951858521;2;25.1651031971;
12;1;9.95943069458;11.0209560394;4;22.9143505096;2;10.6621484756;11.0209560394;2;26.5021727085;
13;1;11.7228336334;11.4571752548;4;23.6214065552;2;12.5300931931;11.4571752548;3;27.7263121605;
14;1;12.7228336334;11.8107032776;4;24.1832637787;2;14.5300941467;11.8107032776;3;28.8585500717;
15;1;13.7228336334;12.0916318893;4;24.6226100922;2;16.5300941467;12.0916318893;3;29.9208650589;
16;2;15.7228336334;12.6113052368;3;25.9617595673;2;17.9149398804;12.3113050461;4;30.9329853058;
17;2;17.7228336334;12.4808797836;3;26.1299999952;2;19.0663604736;12.4808797836;4;31.6894907951;
18;2;18.9770832062;12.5;4;26.2754310369;2;20.2279682159;12.5;4;32.4461064339;
19;2;19.9119720459;12.5;4;26.4377241135;2;21.3003730774;12.5;4;33.2319602966;
20;2;19.9484882355;12.5;4;26.6183350086;2;21.477191925;12.5;4;34.0360612869;
21;2;19.9891242981;12.5;4;26.8187118769;2;21.6581134796;12.5;4;34.8460483551;
22;2;20.0342102051;12.5;4;27.0402543545;2;21.8403606415;12.5;5;35.6488904953;
23;2;20.0840568542;12.5;4;27.2842636108;2;22.0209999084;12.5;6;36.4317016602;
24;4;20.1389598846;12.5;2;27.5518820286;2;22.1971321106;12.5;7;37.1825695038;
25;4;20.1991729736;12.5;3;27.8440244198;3;22.3660774231;12.5;6;37.8912820816;
26;4;19.625;13.5;3;28.1613030434;3;22.5255393982;12.5;6;38.5498609543;
27;4;20.3362922668;12.5;3;28.5039470196;3;22.6737174988;12.5;6;39.1528482437;
28;4;18.4133872986;13.5;3;28.871723175;3;18.6737174988;14.5;5;39.6973295212;
29;4;17.496137619;14.5;3;29.263862133;3;18.6737174988;14.5;5;40.1827335358;
30;4;16.5843696594;15.5;3;29.6789975166;3;19.625;15.5;5;40.6104717255;
31;4;15.6777744293;16.5;3;30.1151270866;3;19.625;16.5;5;40.9834880829;
32;4;15.1509037018;17.5;3;30.5695996284;3;19.625;17.5;6;41.3057975769;
33;4;15.2531604767;18.5;3;31.0391392708;3;18.625;16.5;6;41.5820503235;
34;4;15.3588066101;19.5;3;31.5199065208;3;18.625;16.5;6;41.8171749115;
35;4;15.4669790268;20.5;3;32.007601738;3;17.625;15.5;6;42.0;
36;4;15.576710701;21.5;4;32.4976010323;3;18.625;16.5;6;42.0;
37;4;14.0;23.5;5;32.9851250648;3;19.625;17.5;6;42.0;
38;4;14.0;25.5;6;33.465420723;3;19.625;18.5;7;42.0;
39;4;14.0;27.5;6;33.9339466095;3;19.625;19.5;7;43.0;
40;4;14.0;29.5;7;34.3865451813;3;20.625;21.2000007629;7;43.0199999809;
41;4;14.0;28.5;7;34.8195896149;3;21.625;21.5;8;43.0401959419;
42;4;14.0;28.5;8;35.2300891876;3;21.625;23.22813797;8;43.0605818033;
43;4;14.0;28.5;7;35.6157541275;3;21.8636302948;23.5;8;43.0811508894;
44;4;14.0;29.5;7;35.9750175476;3;22.625;22.2568054199;9;43.1018965244;
45;4;15.0;27.5;8;36.307009697;3;21.872926712;25.2568054199;9;43.1228116751;
46;5;14.0;28.5;7;36.6115064621;3;21.625;28.2568054199;10;43.1438889503;
47;5;14.0;29.5;7;36.8888463974;4;21.8823757172;31.2568054199;10;43.1651208401;
48;5;15.0;27.5;9;37.1398382187;4;21.625;34.2568054199;11;43.1864993572;
49;5;14.0;28.5;10;37.3656587601;4;21.625;37.2568054199;12;43.2080165148;
50;5;14.0;29.5;10;37.5677556992;5;21.625;38.3456115723;8;53.2296639681;
51;5;15.0;27.5;11;37.747756958;5;23.9016742706;36.5;9;53.6514327526;
52;5;14.0;28.5;11;37.9073896408;5;25.625;37.3760032654;9;54.0477150679;
53;5;15.0;27.5;11;38.0;5;26.9114952087;36.5;11;54.4172401428;
54;5;16.0;27.5;12;39.0;5;27.741443634;36.5;11;54.7594171762;
55;5;18.0;28.5;13;39.0399999619;5;27.7464122772;36.5;12;55.0742672682;
56;5;20.0;29.5;13;39.0811839104;5;27.7513999939;36.5;13;55.3623341322;
57;5;21.0;30.5;14;39.1235535145;6;27.7564048767;36.5;13;55.6245884895;
58;5;21.625;30.5;16;39.1671074629;6;27.4500007629;36.5;13;55.8623272181;
59;5;21.8875999451;30.5;16;39.211841464;6;27.766456604;36.5;14;56.077075839;
60;5;21.625;30.3482894897;17;39.2577478886;6;27.7714977264;37.5;14;56.2705037594;
61;5;21.9079933167;28.5;19;39.3048160076;6;27.776550293;37.6276702881;14;56.4443520308;
62;5;21.9185829163;27.5;19;39.3530313969;6;27.7816066742;37.6882171631;14;56.4962974787;
63;5;21.9294319153;27.5;20;39.4023760557;6;27.4500007629;38.7000007629;14;57.5187973976;
64;5;21.625;28.4816627502;21;39.4528282881;6;28.7917308807;38.7000007629;14;57.5912938118;
65;5;21.9518871307;27.5;21;39.5043625832;6;29.7967910767;39.7000007629;16;57.6657518148;
66;5;21.9634819031;27.5;21;39.5569496155;6;30.0497951508;40.7000007629;16;57.7421860695;
67;5;21.9753131866;27.5;22;39.6105561256;6;29.4500007629;42.7000007629;17;57.8206064701;
68;5;21.9873752594;27.5;22;39.6651450396;6;30.0846385956;42.7000007629;17;57.9010169506;
69;5;21.625;28.5;22;39.72067523;6;29.816986084;43.5889816284;18;59.961515069;
70;5;22.0121517181;27.5;23;39.7771017551;7;30.2000083923;44.2616996765;17;61.6858946085;
71;5;22.024848938;27.5;23;39.8343759775;7;30.512588501;44.8170776367;20;63.1163020134;
72;5;21.625;28.5;24;39.8924454451;8;31.1199436188;44.1649932861;19;64.2988111973;
73;5;22.0508003235;27.5;24;39.9512542486;8;30.9587917328;44.4589996338;19;65.1004862785;
74;5;21.625;28.5;24;40.0107431412;8;31.4976081848;44.5999984741;19;65.5397932529;
75;5;21.625;28.9075202942;24;40.0708494186;8;31.1995830536;45.5999984741;20;65.879376173;
76;5;22.0909404755;27.5;25;40.1315076351;8;29.6728591919;45.5999984741;20;67.0456576347;
