Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
34;4;16.6472969055;22.5;8;27.9477108717;2;16.0;17.5;7;36.4420347214;
35;4;16.6632347107;23.5;8;28.0192545652;2;17.0;18.5;7;36.7347183228;
36;4;16.6793327332;24.5;9;28.0914635658;2;17.5204162598;19.5;7;37.0005426407;
37;4;16.6955795288;25.5;9;28.164296031;2;17.6001625061;20.5;7;37.2404880524;
38;4;16.7119674683;26.5;9;28.2377080917;2;17.6721458435;21.5;7;37.4558610916;
39;4;16.7284851074;27.5;10;28.3116548061;2;17.7367591858;22.5;7;37.6481971741;
40;4;16.7451210022;28.5;10;28.3860898018;2;17.7944602966;23.5;7;37.8191757202;
41;4;16.7618713379;29.5;11;28.4609651566;2;17.8457527161;24.5;7;37.9705476761;
42;4;17.778717041;27.5;11;28.5362323523;2;17.8911647797;25.5;7;38.0;
43;4;16.7956523895;28.5;11;28.6118414402;2;17.8999996185;26.5;9;38.0;
44;4;16.812664032;29.5;11;28.6877417564;2;17.8999996185;27.5;9;38.0;
45;4;17.8297424316;27.5;11;28.7638816833;2;17.8999996185;28.5;9;38.0;
46;4;16.8468742371;28.5;11;28.8402093649;2;17.8999996185;29.5;10;38.0;
47;4;16.8640480042;29.5;12;28.9166721106;2;18.8999996185;27.5;11;38.0;
48;4;17.8812522888;27.5;14;28.9932171106;2;17.8999996185;28.5;11;38.0;
49;4;16.8984737396;28.5;14;29.0697907209;2;17.8999996185;29.5;12;38.0;
50;4;17.0;28.5;14;29.1463396549;2;18.8999996185;28.5;12;38.0;
51;4;18.932926178;29.5;15;29.2228108644;2;19.8999996185;28.5;13;38.0;
52;4;19.3821353912;30.5;16;29.2991509438;2;20.8999996185;28.5;12;38.0;
53;4;20.5763778687;31.5;18;29.3753069639;2;21.8999996185;28.5;12;38.0;
54;5;21.0;32.5;12;39.4512264729;2;22.8999996185;28.5;13;38.0;
55;5;23.6265258789;32.5;12;39.9268571138;2;23.5249996185;27.5;13;38.0;
56;5;24.2259559631;33.5;13;40.3765486479;4;24.5249996185;27.5;12;44.0;
57;5;25.0515403748;33.5;13;40.7989886999;4;26.5249996185;28.5;11;44.3600001335;
58;6;27.2418193817;34.5;12;42.1935462952;4;27.5249996185;29.5;12;44.7583339214;
59;6;28.625;36.8829116821;12;42.6902033091;4;28.5249996185;30.5;12;45.2016990185;
60;7;29.8531723022;37.4669342041;12;43.1748968363;4;29.9213905334;31.5;13;45.6975097656;
61;8;29.512134552;36.5;12;43.6499922276;5;30.5122642517;32.5;12;46.253721714;
62;8;29.2971458435;39.5;12;44.1182069778;5;30.0964279175;33.5;13;46.8785228729;
63;8;30.4966621399;38.5;12;44.5824817419;5;30.1552028656;34.5;13;47.579855442;
64;8;30.0810279846;39.7730979919;12;45.0458540916;5;30.2118854523;35.0262985229;14;48.3647432327;
65;8;31.0967559814;37.5;12;45.5093152523;5;30.2664070129;35.4909095764;15;49.2384157181;
66;8;30.5373878479;38.5;11;45.8457381725;6;31.3187122345;33.4909095764;12;74.2032623291;
67;8;30.0991725922;40.5;11;47.1770169735;6;32.6926193237;33.5;12;77.4577050209;
68;8;31.0499229431;41.5999984741;11;48.5631866455;6;34.9537658691;35.5;13;79.642744422;
69;8;33.0586738586;44.5999984741;11;49.0250387192;6;36.2324447632;37.5;12;81.6914415359;
70;8;34.5520210266;45.5999984741;11;49.5142798424;6;36.8820343018;39.5;11;83.6210912466;
71;8;34.8897323608;48.3141708374;11;50.0301305056;6;36.8300094604;41.5;12;85.4440741539;
72;8;35.5567779541;48.5999984741;13;50.5712087154;7;37.560749054;43.5;12;87.7231974602;
73;8;35.1105270386;50.5999984741;14;51.1354905367;7;37.9056396484;44.5;12;91.5381854773;
74;8;35.805480957;49.5999984741;15;53.2182021141;7;38.6664237976;46.0;14;94.8902438879;
75;8;35.6896629333;51.141998291;15;55.0873243809;7;38.8054885864;47.3899993896;14;97.5894547701;
76;8;35.3940086365;51.4125442505;16;56.7743872404;7;39.3613586426;48.6872596741;13;99.8776838779;
77;9;36.2561607361;50.6872596741;14;58.3113131523;7;39.8492355347;49.9097442627;14;101.705258846;
78;10;36.4592094421;49.9097442627;14;59.5487879515;7;40.9359741211;51.0;14;103.060447454;
79;10;37.7075500488;50.0;14;60.487865448;8;39.2562026978;53.0;13;104.245770931;
80;10;37.2462272644;52.0;15;61.4276478291;8;38.3211631775;54.0;14;105.269390106;
81;10;37.431602478;53.3831596375;15;62.3599489927;8;36.4857940674;55.0;14;107.148186684;
82;10;36.9414367676;50.3831596375;15;63.2770744562;8;38.4619903564;58.0;13;108.053405404;
83;10;36.8967132568;51.0;14;65.1721775532;9;37.4857940674;60.0;13;108.877924681;
84;10;37.453918457;52.0;13;67.0595340729;9;36.8820266724;63.0;13;109.55597055;
85;10;41.3170013428;54.0;12;69.8638367653;10;36.9401893616;64.0;12;110.056595802;
86;10;39.8696594238;59.0462493896;13;72.2910373211;10;35.4952163696;67.0;15;110.592611194;
87;10;42.02891922;59.6610450745;13;74.386484623;10;36.5694313049;69.0;13;111.164980173;
88;10;40.7453575134;64.1338577271;15;76.2034949064;10;37.652759552;72.0;12;111.774381876;
89;11;41.7823562622;65.409866333;14;77.6220428944;11;39.745891571;73.0;12;113.421121836;
90;11;40.25806427;68.4716949463;14;78.760813117;11;39.8494262695;77.0;12;114.155024052;
91;11;42.1521911621;67.5538101196;14;79.8354485035;11;40.278842926;81.0;13;114.927283525;
92;11;42.2339859009;66.8941040039;15;80.8481947184;11;43.1821975708;86.0;13;116.736410975;
93;11;41.3173751831;70.2380065918;16;81.8027094603;11;44.4736404419;91.0;14;117.730047703;
94;12;41.4021720886;72.3555831909;13;82.7034754753;11;45.358001709;97.0;16;118.775625229;
95;12;41.4881706238;74.4713745117;13;84.5553091764;12;46.9585533142;101.796577454;17;119.871062636;
96;12;43.0258178711;75.3272399902;14;85.3444975615;13;47.6871032715;107.908676147;16;121.013273835;
97;12;43.0851974487;78.4303588867;13;85.9356813431;13;45.8013305664;110.017120361;17;122.198156357;
98;12;44.1442146301;81.5305023193;12;86.5217217207;13;46.9198112488;113.121429443;17;123.420648694;
99;12;45.2026748657;84.0682220459;10;87.1014083624;13;48.0420646667;118.048568726;15;124.674857259;
100;12;47.2603912354;84.1620788574;9;88.6736000776;13;48.1674880981;119.717948914;16;125.954242945;
101;13;48.5421867371;85.1620788574;11;89.3172343969;14;49.2314682007;121.807807922;15;127.251849413;
102;13;48.7468109131;87.1620788574;11;89.956870079;14;50.2979812622;124.892448425;17;128.560534716;
103;13;49.6523742676;86.5581588745;13;90.5918630362;14;51.3670883179;127.971801758;17;129.873186827;
