Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;3;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;3;20.0;1;8.0;12.0;6;20.0;
4;1;8.0;11.0;3;20.0;1;8.0;11.0;6;20.0;
5;2;8.0;10.3000001907;2;21.0;1;8.0;10.0;6;20.0;
6;2;9.22500038147;10.0;2;21.0599999428;1;9.0;10.0;6;20.0;
7;2;9.73849964142;10.0;2;21.1229639053;2;9.5;10.3000001907;5;21.0;
8;2;9.75266647339;10.0;2;21.6001901627;2;9.72500038147;10.0;5;21.3999996185;
9;2;9.86004257202;10.1999998093;2;22.0082015991;2;9.81500053406;10.1999998093;5;21.7264003754;
10;2;9.95184516907;10.3632001877;2;22.3582868576;2;9.88844013214;10.3632001877;4;21.9903717041;
11;2;10.0306148529;10.4951858521;2;23.5279067755;2;9.94783401489;10.4951858521;4;23.0819120407;
12;2;10.2937793732;11.0209560394;2;24.5268628597;2;10.1934309006;11.0209560394;4;23.99553442;
13;2;12.0856485367;11.4571752548;2;25.3691681623;2;11.9660997391;11.4571752548;4;24.7449600697;
14;2;14.0856485367;11.8107032776;2;26.0752547979;2;13.9660997391;11.8107032776;4;25.3503712416;
15;2;16.0856494904;12.0916318893;3;26.6680037975;2;15.9660997391;12.0916318893;4;25.8344515562;
16;3;17.1830482483;12.3113050461;3;27.1698563099;2;16.9954986572;12.3113050461;4;26.2195074558;
17;3;18.2196559906;12.4808797836;4;27.3801496029;2;18.0058269501;12.4808797836;3;26.3048160076;
18;3;19.2583675385;12.5;5;27.5615134239;2;19.0164165497;12.5;4;26.3530313969;
19;3;20.2013397217;12.5;6;27.7520513535;2;19.9294319153;12.5;4;26.4023760557;
20;3;20.2442111969;12.5;6;27.9515185356;2;19.9405345917;12.5;4;26.4528282881;
21;3;20.2890911102;12.5;6;28.1595556736;2;19.9518871307;12.5;4;26.5043625832;
22;3;20.335899353;12.5;6;28.3756833076;2;19.9634819031;12.5;4;26.5569496155;
23;3;20.3845291138;12.5;6;28.5992991924;2;19.9753131866;12.5;4;26.6105561256;
24;3;20.4348430634;12.5;6;28.8296794891;2;19.9873752594;12.5;4;26.6651450396;
25;3;20.4866771698;12.5;7;29.0659828186;2;19.9996566772;12.5;5;26.72067523;
26;3;20.5398464203;12.5;7;29.3072590828;2;20.0121517181;12.5;6;26.7771017551;
27;3;20.5941333771;12.5;7;29.5524601936;3;20.024848938;12.5;5;26.8343759775;
28;3;19.625;13.5;7;29.8004574776;3;19.625;13.2337503433;6;26.8924454451;
29;3;18.625;13.5;6;30.0500593185;3;18.0508003235;13.5;6;26.9512542486;
30;4;17.7612628937;14.5;5;30.3000340462;3;17.064031601;14.5;6;27.0107431412;
31;4;16.8175086975;15.5;5;30.5491337776;3;16.0774173737;15.5;6;27.0708494186;
32;4;15.8735551834;16.5;5;30.7961182594;3;15.0909414291;16.5;5;27.1315076351;
33;4;15.3041267395;17.5;5;31.0397801399;3;14.4795894623;17.5;5;27.1926498413;
34;4;15.3589506149;18.5;5;31.278968811;3;14.4933462143;18.5;5;27.2542052269;
35;4;15.4127674103;19.5;5;31.5126113892;4;14.5071964264;19.5;3;42.3161010742;
36;4;15.4653377533;20.5;5;31.7397313118;4;15.5211229324;20.5;4;43.1282629967;
37;4;15.5164394379;21.5;6;31.95946455;4;16.5351085663;21.5;4;43.8599891663;
38;4;15.5658798218;22.5;6;32.171069622;4;17.5491371155;22.5;4;44.5103693008;
39;4;14.0;24.5;7;32.373934269;4;18.5631923676;23.5;4;45.0818490982;
40;4;14.0;26.5;7;32.5675787926;4;19.577255249;24.5;5;45.5793628693;
41;4;14.0;28.5;7;32.7516541481;4;20.5913085938;25.5;5;46.0094623566;
42;4;14.0;30.5;8;32.9259381294;4;21.6053333282;26.5;5;46.3795280457;
43;4;14.0;32.5;8;34.0903272629;4;22.2074203491;27.5;6;46.6971354485;
44;4;15.0;34.163230896;9;34.3348263502;4;22.2980632782;28.5;6;46.8758842945;
45;4;16.0;35.2713775635;11;34.5766568184;4;21.7000007629;30.5;6;46.936971426;
