Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.0;6;20.0;2;8.0;12.3000001907;5;21.0;
4;1;8.0;11.0;6;20.0;2;8.14999961853;11.0;5;21.0599999428;
5;1;8.0;10.0;6;20.0;2;8.15900039673;10.0;5;21.1229639053;
6;1;9.0;10.0;6;20.0;2;9.25266647339;10.0;5;21.1889609098;
7;1;9.5;10.0;6;20.0;2;9.76751613617;10.0;5;21.2580518723;
8;2;9.5;10.3000001907;5;21.3999996185;2;9.7830619812;10.0;5;21.7428686619;
9;2;9.81500053406;10.1999998093;5;21.8264003992;2;9.89214611053;10.1999998093;5;22.1586660147;
10;2;9.91094017029;10.3632001877;5;22.1992716789;2;9.98569965363;10.3632001877;5;22.5167047977;
11;2;9.99483585358;10.4951858521;5;23.4054436684;2;10.0662584305;10.4951858521;5;23.6975815296;
12;2;10.2662248611;11.0209560394;5;24.4501843452;2;10.3319559097;11.0209560394;5;24.7081744671;
13;2;12.0683965683;11.4571752548;5;25.3486692905;2;12.1264438629;11.4571752548;5;25.5624349117;
14;2;14.0683965683;11.8107032776;5;26.1225088835;2;14.1264438629;11.8107032776;5;26.2807190418;
15;2;16.0683956146;12.0916318893;5;26.7957427502;2;16.1264438629;12.0916318893;5;26.8858177662;
16;2;17.2117881775;12.3113050461;5;27.3919057846;2;17.2320556641;12.3113050461;5;27.4000668526;
17;2;18.2696170807;12.4808797836;5;27.7113106251;2;18.2714538574;12.4808797836;5;27.6226844788;
18;2;19.3328781128;12.5;5;28.0173821449;2;19.3129386902;12.5;5;27.8161680698;
19;2;20.3039112091;12.5;4;28.3487696648;2;20.258638382;12.5;5;28.018476963;
20;2;20.3784732819;12.5;5;28.7054548264;2;19.625;13.4055433273;6;28.2292125225;
21;2;20.4587268829;12.5;6;29.0869145393;2;19.625;13.7916851044;7;28.447855711;
22;2;20.5445556641;12.5;6;29.4920539856;2;20.40076828;12.5;7;28.6737642288;
23;2;19.625;13.5;7;29.9191560745;2;20.4515972137;12.5;7;28.9061751366;
24;2;19.625;14.4676628113;7;30.3658571243;3;20.5038890839;12.5;6;29.1442108154;
25;2;20.625;12.5;6;30.8291530609;3;20.5574474335;12.5;7;29.3868870735;
26;2;19.625;13.5;6;31.3054442406;3;20.6120491028;12.5;7;29.6331281662;
27;2;20.625;12.5;5;31.790620327;3;19.625;13.5;7;29.8817820549;
28;2;21.1528892517;12.5;4;32.2801818848;3;20.625;12.5;7;30.1316423416;
29;2;17.625;14.5;4;32.7693967819;3;18.7796192169;13.5;7;30.3814692497;
30;2;16.625;16.5;4;33.2534770966;3;17.8358306885;14.5;7;30.6300139427;
31;2;15.625;18.5;4;33.7277650833;3;16.8917541504;15.5;7;31.8760447502;
