Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;6.0;14.3000001907;3;21.0;1;6.0;14.0;4;20.0;
2;2;7.15000009537;13.0;3;21.0900000334;1;7.0;13.0;6;20.0;
3;2;8.16349983215;12.0;3;21.1871190071;1;8.0;12.0;6;20.0;
4;2;8.17806816101;11.0;3;21.2917383909;1;8.0;11.0;6;20.0;
5;2;8.19376087189;10.0;3;21.4042263031;1;8.0;10.0;6;20.0;
6;2;9.31595134735;10.0;3;21.5249304771;1;9.0;10.0;6;20.0;
7;2;9.84310913086;10.0;3;21.6541694403;1;9.5;10.0;6;20.0;
8;2;9.87218856812;10.0;3;22.2087649107;1;9.5;10.0;6;20.3999996185;
9;2;9.99697208405;10.1999998093;3;22.7014135122;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;10.1078176498;10.3632001877;3;23.1436295509;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;10.2073163986;10.4951858521;3;24.4502608776;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;10.5013093948;11.0209560394;3;25.6018667221;2;9.95943069458;11.3209562302;5;23.9143505096;
13;2;12.3275251389;11.4571752548;5;26.6129477024;2;11.9478340149;11.4571752548;5;24.6714065075;
14;2;14.3275251389;11.8107032776;5;27.5041275024;2;13.9478340149;11.8107032776;5;25.2852387428;
15;2;16.3275241852;12.0916318893;6;28.2981133461;2;15.9478340149;12.0916318893;5;25.7785600424;
16;2;17.5498218536;12.3113050461;6;29.0167398453;2;16.9829216003;12.3113050461;5;26.1737042665;
17;2;18.6352043152;12.4808797836;6;29.4582490921;2;17.9955215454;12.4808797836;5;26.269973278;
18;2;19.7259407043;12.5;7;29.883644104;2;19.0085773468;12.5;5;26.3300433159;
19;2;20.7238197327;12.5;7;30.3288545609;2;19.9242591858;12.5;5;26.3921557665;
20;2;20.8239917755;12.5;7;30.7909274101;2;19.9382343292;12.5;6;26.4563041925;
21;2;20.9279594421;12.5;7;31.2663087845;2;19.9526691437;12.5;7;26.5224741697;
22;2;21.0349197388;12.5;8;31.7509255409;2;19.9675559998;12.5;7;26.5906432867;
