Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;2;7.0;13.5;5;21.0;
3;1;8.0;12.0;6;20.0;2;8.14999961853;12.0;5;21.0599999428;
4;1;8.0;11.0;6;20.0;2;8.15900039673;11.0;5;21.1229639053;
5;1;8.0;10.0;6;20.0;2;8.16844463348;10.0;5;21.1889609098;
6;1;9.0;10.0;6;20.0;2;9.0;10.5944805145;5;21.2580518723;
7;2;9.5;10.3000001907;5;21.0;2;9.5;10.629026413;5;21.3302885294;
8;2;9.72500038147;10.0;5;21.469999671;2;9.5;10.6651439667;5;21.8190145493;
9;2;9.83075046539;10.1999998093;5;21.8705514669;2;9.59000015259;10.9095077515;5;22.2388005257;
10;2;9.92087364197;10.3632001877;5;22.2129640579;2;9.66343975067;11.1194000244;5;22.6008902788;
11;2;9.99791717529;10.4951858521;5;23.3718163967;2;9.72283363342;11.3004455566;5;23.8036500216;
12;2;10.2586593628;11.0209560394;5;24.3595588207;2;9.95943069458;11.9018249512;5;24.838842392;
13;2;12.0480051041;11.4571752548;5;25.1902494431;2;11.7228336334;12.419421196;5;25.7205557823;
14;2;14.0480051041;11.8107032776;5;25.884378314;2;13.7228336334;12.8602781296;5;26.469255209;
15;2;15.7228336334;12.6019659042;5;26.4648982286;2;15.7228336334;13.2346277237;5;27.1078031063;
16;2;16.7228336334;12.8639917374;5;26.9543362856;2;16.7228336334;13.5539016724;5;27.658561945;
17;2;17.7228336334;13.0786523819;5;27.1521308422;2;17.7228336334;13.8292808533;6;27.9207231998;
18;2;19.2070636749;12.5;6;27.3210272789;2;18.7228336334;13.9603614807;6;28.156696558;
19;2;20.1472320557;12.5;6;27.4992582798;2;19.625;14.0783481598;6;28.4042859077;
20;2;20.1873321533;12.5;6;27.6867210865;2;19.625;14.2021427155;6;28.6628656387;
21;2;20.229511261;12.5;6;27.8832085133;2;19.625;14.697719574;6;28.9316151142;
22;2;20.2737216949;12.5;7;28.0884003639;2;19.625;14.8589687347;6;29.2095170021;
23;2;20.3198890686;12.5;7;28.3018581867;2;20.5721416473;12.8589687347;6;29.4953637123;
24;3;20.3679180145;12.5;6;28.5230212212;2;20.6364574432;12.5;6;29.7877707481;
25;3;19.625;13.5;6;28.7512066364;2;20.7022476196;12.5;6;30.0851979256;
26;3;20.4690208435;12.5;6;28.9856116772;2;20.7691688538;12.5;6;30.3859772682;
27;3;20.5217628479;12.5;6;29.2253217697;2;20.8368453979;12.5;6;30.6883473396;
28;3;20.5756969452;12.5;6;29.4693202972;2;20.9048786163;12.5;6;30.9904928207;
29;3;18.6305961609;13.5;6;29.716504097;2;17.625;14.5;6;31.2905869484;
30;3;17.686214447;14.5;6;29.9657006264;2;16.625;16.5;7;31.5868368149;
31;3;16.7422828674;15.5;6;30.2156887054;2;15.625;18.5;7;31.8775248528;
32;3;15.7985305786;16.5;6;30.4652233124;2;14.625;20.5;7;32.1610488892;
33;3;15.229675293;17.5;6;30.7130589485;2;14.0;22.5;7;32.4359579086;
34;3;15.2854385376;18.5;6;30.9579744339;2;14.0;24.5;7;32.700978756;
35;3;15.3405437469;19.5;7;31.198797226;2;14.0;26.4308815002;7;32.9550356865;
36;3;15.3947296143;20.5;7;31.4344263077;2;14.0;27.659532547;7;33.1972637177;
37;3;15.4477462769;21.5;7;31.6638503075;2;14.0;28.8775367737;8;33.4270114899;
38;3;15.4993667603;22.5;7;31.8861660957;2;14.0;30.0843105316;8;33.6438379288;
39;3;15.5493869781;23.5;7;32.1005897522;2;14.0;31.2794532776;8;33.8475008011;
