Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
33;4;16.3997764587;17.5;4;27.8974661827;4;16.0;23.5;4;36.018815279;
34;4;16.6519298553;18.5;4;27.9794982672;4;16.2386322021;25.4707565308;4;36.4524791241;
35;4;16.6703872681;19.5;5;28.0628447533;4;16.2456474304;26.7524986267;4;36.8612864017;
36;4;16.6891403198;20.5;5;29.1474699974;4;16.2527923584;28.0164375305;4;37.2438954115;
37;4;17.7081813812;21.5;5;29.27333498;4;16.2600631714;29.2616424561;4;38.5996471643;
38;4;18.7275009155;22.5;5;29.401581049;4;17.2674598694;30.487657547;4;38.9585011005;
39;4;18.990354538;23.5;5;29.53216362;4;18.2749786377;31.6944618225;4;39.2915415764;
40;5;19.0197372437;24.5;4;29.6650314331;4;19.0;31.7161979675;4;39.59968853;
41;5;18.3155345917;25.5;4;29.8001263142;4;19.0;30.7683830261;5;39.884196043;
42;5;19.0800304413;26.5;4;29.9373836517;4;18.5510311127;30.8824119568;6;40.1465539932;
43;5;19.110912323;27.5;5;30.0767316818;4;19.0;31.8350830078;6;40.3884025812;
44;5;19.1422634125;28.5;6;30.2180914879;4;19.0;30.930065155;7;40.6114556789;
45;5;19.1740703583;29.5;6;30.3613772392;4;19.322479248;28.9823265076;8;40.7261016369;
46;5;19.6901931763;28.5;7;30.5064960718;4;19.0;29.0128822327;9;40.7977586985;
47;5;19.2389621735;28.5;8;30.6533479691;4;20.0;29.0989532471;10;40.8702970743;
48;5;19.7383308411;29.5;8;30.8018263578;5;22.9249992371;30.7165393829;10;41.943675518;
49;5;20.0;31.5;9;30.9518171549;5;24.9249992371;32.7165374756;11;42.0578504801;
50;6;21.7881755829;33.5;9;31.1032004356;5;26.1590003967;34.7165374756;11;42.1739602089;
51;6;22.0;35.5;10;31.2558498383;5;27.2983970642;36.6614875793;12;42.2919584513;
52;6;23.3871517181;37.5;10;31.4096324444;5;28.3071365356;38.6614875793;12;42.4117939472;
53;6;25.0671672821;36.5;10;31.5644100904;5;28.8125991821;39.8564949036;13;42.53341043;
54;6;23.625;38.5;10;31.7200394869;6;28.5499992371;40.9823455811;12;42.6567465067;
55;6;25.137008667;34.5;11;31.8763722181;6;28.8329925537;38.924446106;14;42.7817358971;
56;6;24.2259559631;35.5;11;33.0332558155;6;28.8435821533;39.9588775635;15;42.9083071947;
57;6;24.625;37.5287895203;11;33.2405338287;6;29.2809715271;38.9935836792;17;43.0363839865;
58;6;26.7077598572;36.1647834778;12;33.4500217438;6;28.5499992371;41.0102043152;17;43.1658850908;
59;7;26.422082901;37.5;12;33.661583066;6;28.8768882751;40.4466323853;18;43.2967242002;
60;7;25.625;41.0017852783;13;33.8750737906;6;29.3419876099;39.0991020203;20;43.4288105965;
61;7;25.625;42.8641891479;13;34.0903429985;6;29.3628196716;39.1346549988;21;43.5620487928;
62;7;25.625;42.9742622375;11;34.3072330952;6;28.9123764038;40.1703491211;21;43.696338892;
63;7;26.2303333282;41.2007713318;11;34.5255800486;6;29.0304794312;40.206161499;22;43.8315769434;
64;7;26.286567688;40.2444190979;11;34.7452141047;6;28.9371528625;40.2420654297;22;43.9676549435;
65;8;26.2935791016;41.2222175598;7;45.9639378786;6;29.4482154846;39.2780303955;19;44.1044610739;
66;8;28.2720737457;42.2959060669;7;46.5856508017;6;29.0572624207;40.3140220642;19;44.2418802977;
67;9;29.625;46.3396263123;6;47.1837055683;6;28.9757995605;40.3500213623;18;44.3797947168;
68;9;29.9986763;47.5999984741;6;47.7566463947;6;29.074924469;38.5;18;44.518083334;
69;9;30.2605381012;50.7403106689;8;48.3036901951;6;29.0836753845;38.9075202942;18;44.6566233635;
70;9;30.9856414795;51.7103729248;8;48.8246592283;6;29.0159416199;38.5;18;46.2725644112;
71;9;31.2466621399;50.5999984741;8;49.3198924065;6;27.2639083862;40.7310447693;18;47.6312320232;
72;9;30.6200218201;51.9720420837;9;49.7901499271;6;27.9505004883;41.1647872925;20;48.7684767246;
73;9;29.8999786377;54.0274734497;10;52.618082881;6;26.6959762573;41.5057907104;20;49.7221977711;
74;9;31.1353683472;55.3242759705;10;54.221581459;6;28.4194297791;39.9097442627;20;50.3798720837;
75;9;33.0501976013;55.2304763794;11;55.615888834;6;28.2999992371;43.0;22;50.8280420303;
76;9;34.1812477112;56.6134796143;13;56.8378492594;6;29.9265232086;41.2930755615;22;51.2498972416;
77;9;36.6847877502;55.5557098389;13;57.7737079859;6;30.3051567078;41.3493080139;22;51.5372471809;
78;9;37.0741271973;57.7311630249;13;58.5086662769;6;28.3291969299;42.4054489136;23;51.7798395157;
79;9;35.4667854309;58.7311630249;14;59.2245132923;6;26.6749992371;44.4614295959;23;52.0228004456;
80;10;32.2999992371;64.4602203369;15;59.811101079;6;26.3564548492;44.5171813965;24;52.2657074928;
81;11;31.2999992371;68.3152923584;15;60.3668086529;6;24.6749992371;46.5726394653;24;52.5081319809;
82;11;30.2999992371;69.4494018555;15;60.9233357906;6;24.3831710815;46.6277313232;25;52.7496440411;
83;11;31.5669612885;69.1220703125;15;61.4794327021;6;23.375;48.6823959351;25;52.9898147583;
84;11;30.4568214417;70.2401123047;16;62.0338276625;6;23.375;50.7365684509;26;53.2282204628;
85;11;32.5062599182;68.6594314575;16;62.5852395296;6;24.1219844818;49.7901878357;21;53.4644458294;
86;11;34.4177474976;67.6594314575;14;63.1323930025;6;23.375;51.8431968689;22;53.6980872154;
87;11;33.6368331909;72.6301193237;15;64.6740319729;8;24.1468715668;51.8955383301;20;53.9287555218;
88;11;36.4484329224;74.5210037231;15;65.2489331961;8;23.375;52.9471588135;20;54.1560795307;
89;11;37.7080230713;78.6326293945;15;65.8171054125;8;23.375;55.998008728;21;54.3797087669;
90;11;38.8446655273;80.7301940918;16;66.3774377108;8;23.375;57.0480422974;21;54.5993149281;
91;11;38.8592033386;83.5846557617;17;66.9288893938;8;22.375;58.5457077026;21;54.3145959377;
92;11;37.7702064514;84.6781005859;17;67.4469470978;8;22.0;55.580368042;21;54.9377760887;
93;11;36.976764679;87.0104370117;18;67.9385663271;8;23.840927124;52.580368042;23;55.2311065197;
94;12;36.0125846863;90.0994720459;21;68.4199233055;9;24.8515434265;50.998008728;22;55.4318695068;
95;12;34.8201332092;91.1862487793;23;68.8903456926;9;25.8618927002;50.0;22;55.6273748875;
96;12;33.8360366821;93.2707138062;21;69.3492641449;9;26.0;51.0;21;55.817463398;
97;12;33.8171310425;96.3528442383;22;69.7962127924;9;27.1817779541;50.0;17;56.0020041466;
98;12;34.2417297363;95.4326477051;24;70.2308306694;9;27.1913089752;50.0;18;55.678375721;
99;12;36.7694511414;94.5101089478;25;70.6500500441;9;27.1999988556;50.0;18;55.8225166798;
100;12;36.566822052;96.5832672119;25;70.9994570017;9;27.1999988556;50.0;18;55.9623556137;
101;12;38.5870742798;95.6141586304;23;71.3390598297;9;27.1999988556;50.0;19;56.0978262424;
102;12;38.2619476318;95.6448669434;23;71.6313962936;9;27.1999988556;52.0;18;56.2288851738;
103;12;39.9159965515;98.6753616333;25;71.8930898905;9;27.1999988556;51.0;19;56.3555085659;
104;12;41.2485771179;98.7055969238;26;72.1479067802;9;27.1999988556;52.0;18;56.4776935577;
105;12;41.2795524597;101.149757385;28;72.3958530426;9;27.1999988556;53.0;19;56.5954535007;
106;14;41.6589431763;102.191223145;26;72.6369749308;9;27.1999988556;54.0;16;56.7088198662;
