Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
25;3;15.625;13.5;5;25.0;3;19.9873752594;12.5;5;26.6651450396;
26;3;14.625;14.5;5;25.0;3;19.9996566772;12.5;5;26.72067523;
27;3;13.625;15.5;4;25.0;3;20.0121517181;12.5;4;26.7771017551;
28;3;12.625;16.5;4;25.0;3;20.024848938;12.5;4;26.8343759775;
29;3;12.0;17.5;4;26.0;3;18.0377349854;13.5;4;26.8924454451;
30;3;13.0;19.1000003815;4;26.0299999714;3;17.0508003235;14.5;5;26.9512542486;
31;3;14.0;20.1180000305;5;26.0605909824;4;16.064031601;15.5;4;27.0107431412;
32;3;14.2386331558;20.5;5;26.091766119;4;15.0774173737;16.5;3;27.0708494186;
33;3;14.2456474304;21.5;5;26.1235172749;4;14.4659414291;17.5;3;27.1315076351;
34;3;14.2527914047;22.5;5;26.1558350325;4;14.4795894623;18.5;4;27.1926498413;
35;3;14.2600631714;23.5;5;26.1887089014;4;14.4933462143;19.5;5;27.2542052269;
36;3;14.2674598694;24.5;5;26.2221269608;4;14.5071964264;20.5;5;27.3161010742;
37;3;14.2749786377;25.5;6;26.2560760975;4;14.5211229324;21.5;6;27.3782629967;
38;3;14.282617569;26.5;7;26.2905418873;4;14.5351085663;22.5;7;27.4406147003;
39;3;14.2903718948;27.5;8;27.3255085945;4;14.5491380692;23.5;7;27.5030794144;
40;3;15.0;29.5;8;27.4109591246;4;14.5631923676;24.5;7;27.5655794144;
41;3;16.0;30.7248630524;8;27.4988503456;5;14.577255249;25.5;6;40.378036499;
42;3;17.0;29.5285720825;10;27.5891877413;5;15.0;26.5;6;41.0778722763;
43;3;16.2600898743;29.7899131775;9;27.6819702387;5;16.6053333282;27.5;6;41.7240400314;
44;3;16.272687912;30.8230228424;9;27.7771900892;6;17.6193141937;28.5;4;46.7397542;
45;3;17.0;29.745475769;10;27.8748317957;6;19.0;31.5;4;47.4307644367;
46;3;16.2992591858;29.8903102875;10;27.9748721123;6;22.0;31.333650589;4;48.0645134449;
47;3;16.3132362366;30.9244441986;11;28.0772793293;6;22.0;32.452167511;4;48.6432342529;
48;3;17.0;29.9588775635;11;28.1820126772;6;23.0;33.5563850403;6;49.1701827049;
49;3;16.3425559998;29.9935836792;12;28.2890226841;6;25.0;34.5563850403;6;49.6492466927;
50;3;16.3578948975;31.0285415649;14;28.398250103;6;27.7013206482;36.5563850403;6;50.0846176147;
51;3;17.0;30.0637226105;14;28.5096257925;6;29.1696796417;38.4580917358;7;50.4675354958;
52;4;16.3898906708;30.0991020203;13;48.6230707169;7;30.2650623322;38.5;6;50.6626331806;
53;4;17.0;32.1346549988;14;49.9384964705;7;30.5375003815;39.5;5;50.8525748253;
54;4;19.0;33.1346549988;14;51.0734012127;7;31.9155693054;37.5;7;52.0370798111;
55;4;20.0;35.1346549988;13;52.0328365564;7;32.9280166626;37.5;7;52.2584142685;
56;4;21.0;37.1346549988;13;52.8319399357;7;33.1624984741;38.5;8;52.4752544165;
57;4;23.4770050049;38.5;14;53.4915018082;7;33.6513633728;39.5;9;52.6874639988;
58;5;25.4955120087;39.5;13;54.034183979;7;33.6717185974;39.9936141968;9;52.8949468136;
59;5;24.5143299103;39.5;16;54.4663603306;7;34.5057296753;37.9936141968;9;54.0976448059;
60;5;24.5334320068;40.5;17;54.5923101902;7;34.7142791748;39.9936141968;10;54.4355336428;
61;5;26.0;39.5;16;54.7191767693;7;35.7364807129;41.9936141968;11;54.7866241932;
62;5;28.0;39.2807312012;17;54.84678936;7;37.1894836426;40.9936141968;11;55.1527957916;
63;5;30.0;38.3422775269;18;54.9749717712;7;36.4468460083;42.9936141968;13;55.5360035896;
64;5;31.7371063232;36.5;19;55.1035425663;7;36.5606765747;44.9936141968;13;55.9382317066;
65;5;31.125;37.5;18;55.2323167324;7;36.0169143677;42.9936141968;13;56.3614341021;
66;5;29.7773475647;35.5;17;56.3611063957;7;36.8228492737;43.9936141968;13;56.754237175;
67;5;31.125;35.5;18;56.4897222519;7;35.8685951233;43.5;13;57.1360242367;
68;5;33.125;36.5;19;56.6179742813;7;35.0362091064;44.5;14;57.5303789377;
69;5;33.8380584717;35.5;18;56.7456736565;7;34.2136688232;45.5;14;59.5105236769;
70;5;33.125;37.5;19;56.872633934;7;34.7007369995;44.5;15;61.2587071657;
71;6;33.8783454895;37.5;18;56.9986712933;7;34.0367202759;44.5;17;62.8156491518;
72;6;33.125;39.2000007629;18;57.1236069202;7;34.4634437561;44.6872596741;17;64.2223501205;
73;6;33.9181442261;38.2000007629;18;57.2472674847;7;34.2193946838;44.6872596741;16;65.2324965;
74;6;33.125;39.2000007629;19;57.3694865704;7;34.5732345581;45.6872596741;18;66.0441012383;
75;7;33.125;40.2000007629;18;57.4901053905;7;33.8572311401;47.6872596741;19;66.8862669468;
76;7;33.9763336182;38.2000007629;18;59.7795484066;7;34.1875;49.6872596741;19;67.7515499592;
77;7;33.8817520142;39.0;19;61.6317272186;7;34.5293960571;51.6872596741;19;68.6310896873;
78;7;34.0595016479;41.1324119568;19;64.1148264408;7;34.8789901733;53.1950378418;20;69.5149614811;
79;7;35.3716239929;43.4514961243;20;65.4498397112;8;35.231880188;54.2648048401;20;70.3926613331;
80;6;27.5121765137;36.9097442627;20;38.2768427134;9;33.2598495483;56.3323936462;15;99.0731570721;
81;6;27.6371688843;37.0;19;38.7651388645;9;33.287902832;59.3977394104;15;100.088061333;
82;6;25.4224834442;39.8320960999;20;39.2772874832;9;33.3160095215;62.4607925415;20;100.887022495;
83;7;23.5749778748;42.0;20;39.8148738146;9;33.2528305054;65.5215148926;20;101.643310547;
84;7;23.2999992371;42.8792533875;19;40.3794760704;9;33.2809371948;68.5798950195;20;102.351516724;
85;7;21.2999992371;46.0;19;40.9725818634;9;33.3089942932;71.6359100342;20;103.00817275;
86;7;20.2999992371;49.0;20;41.5954760313;9;33.3369598389;74.6895751953;20;104.611682177;
87;7;20.0;52.0;21;42.2491054535;9;34.3648071289;78.7409057617;20;105.282123685;
88;7;21.0;53.0;21;42.9339230061;9;35.3925018311;79.7899169922;21;107.454027414;
89;7;20.0;55.0;22;43.6497178078;9;35.4199981689;82.8366470337;19;109.242218733;
90;7;21.0;56.0;22;44.3954445124;9;35.4472808838;85.8811416626;19;110.656714797;
91;7;20.0;58.0;23;45.1690665483;9;36.4743080139;85.887260437;21;111.810538054;
92;7;20.0;61.0;24;45.9674371481;9;35.5010528564;87.887260437;23;112.602931261;
93;7;20.0;64.0;24;46.786236167;9;35.5274810791;89.8872528076;24;113.114986897;
94;7;20.0;67.0;24;47.6199860573;9;40.0114974976;92.2872619629;23;112.932284355;
95;7;21.0;67.1616744995;22;48.4621628523;9;44.0332298279;91.6021881104;22;112.815798998;
96;7;20.0;68.1888656616;22;49.3054065704;9;43.4575805664;95.624710083;21;112.761188984;
97;7;20.0;70.2162322998;23;50.1418207884;9;46.5761184692;91.6468658447;22;112.764317513;
98;7;21.0;70.2437438965;23;50.9633462429;9;45.5764312744;94.6686248779;22;112.821159124;
99;7;22.0;71.2713928223;23;51.7621625662;9;43.5821151733;98.6900024414;22;112.927707672;
100;7;23.0;71.7594223022;23;52.4988876581;9;46.5927734375;94.7109375;22;113.079899788;
101;7;24.0;71.8527755737;28;53.1926919222;9;45.6079940796;97.7314605713;24;113.273547173;
102;7;25.0;71.9418182373;29;53.7840836048;9;43.6273574829;101.751525879;25;113.504296303;
103;7;26.0;71.9829101562;29;54.3190307617;9;46.650428772;97.7711334229;25;113.767608404;
104;7;26.2999992371;73.0109100342;29;54.8138318062;9;45.6767578125;100.790283203;25;114.058762312;
105;7;26.2999992371;74.0389022827;31;55.2673914433;9;43.7058792114;104.808959961;27;114.372884274;
106;7;26.2999992371;75.0668869019;30;55.6798205376;9;46.7372894287;100.827148438;27;114.70500803;
107;7;26.2999992371;76.0948181152;31;56.0522377491;9;45.7705001831;106.228965759;28;115.050151348;
108;7;26.2999992371;77.1226959229;31;56.3865435123;9;44.8007125854;108.228965759;30;115.403410912;
109;7;26.2999992371;78.1504745483;31;56.6851975918;9;44.8403396606;111.228965759;32;115.740510941;
110;7;26.2999992371;79.1781539917;32;56.9510111809;10;43.8719406128;114.087257385;32;116.056715488;
111;7;26.2999992371;79.8057022095;32;57.1869707108;10;43.9035644531;118.087257385;32;116.369045258;
