Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
32;4;16.3746566772;19.5;4;27.72067523;3;17.439031601;17.5;6;27.0107431412;
33;4;16.6121520996;20.5;4;27.7771017551;3;17.4524173737;18.5;6;27.0708494186;
34;4;16.6248474121;21.5;5;27.8343759775;3;17.4659423828;19.5;6;27.1315076351;
35;4;16.4127349854;23.3999996185;5;27.8924454451;3;17.4795894623;20.5;7;27.1926498413;
36;4;16.4258003235;24.3999996185;5;27.9512542486;3;17.493347168;21.5;6;27.2542052269;
37;4;16.439031601;25.3999996185;5;28.0107431412;3;17.5071964264;22.5;6;27.3161010742;
38;4;16.4524173737;26.3999996185;6;28.0708494186;3;17.5211219788;23.5;6;27.3782629967;
39;4;16.4659423828;27.3999996185;6;28.1315076351;3;17.5351085663;24.5;6;27.4406147003;
40;4;16.4795894623;28.3999996185;7;28.1926498413;3;17.5491371155;25.5;6;28.5030794144;
41;4;16.493347168;29.3999996185;8;28.2542052269;4;19.5631923676;27.2000007629;5;29.6055793762;
42;4;16.5071964264;30.3999996185;8;28.3161010742;4;21.0;29.2000007629;6;29.7292203903;
43;4;17.0;29.3999996185;9;28.3782629967;4;21.2294998169;31.0964546204;6;29.8541219234;
44;5;16.5351085663;29.3999996185;9;28.4406147003;4;21.6053333282;31.0146255493;6;29.980199337;
45;5;16.0;30.3999996185;10;28.5030794144;4;22.5012302399;32.0146255493;7;30.107364893;
46;5;17.0;29.3999996185;11;28.5655794144;5;23.876493454;34.0146255493;6;30.2355287075;
47;5;16.577255249;29.3999996185;11;28.628036499;5;24.247926712;36.0146255493;7;30.3645991087;
48;5;16.5913085938;30.3999996185;11;28.690372467;5;25.2935829163;38.0146255493;7;30.4944822788;
49;5;17.0;29.3999996185;11;28.7525100708;5;26.5618076324;38.5;8;30.6250830889;
50;5;16.6193141937;29.3999996185;12;28.8143725395;5;26.625;40.2972488403;9;30.7563048601;
51;5;16.633234024;30.3999996185;12;29.8758842945;5;26.9518852234;39.3305511475;10;30.8880497217;
52;5;18.6470737457;31.3999996185;11;29.9769713879;5;27.6780090332;36.3456115723;10;31.0202189684;
53;5;20.0;33.4000015259;12;30.078745842;5;26.9753131866;36.3607635498;10;31.152712822;
54;6;21.0;35.4000015259;12;30.1811397076;5;26.9873752594;36.3760032654;9;31.285431385;
55;6;22.0;37.4000015259;12;30.2840846777;5;27.378068924;34.3913192749;9;31.4182741642;
56;6;23.9639186859;39.4000015259;11;30.3875120878;5;28.0691108704;32.5;10;31.5511401892;
57;7;24.3395271301;38.4000015259;10;30.4913532734;5;27.024848938;34.4221687317;11;31.6839289665;
58;7;23.625;37.4000015259;10;30.5955395699;5;27.7161502838;33.5;11;31.8165400028;
59;7;23.9185829163;37.4000015259;10;30.7000024319;5;28.1587219238;32.5;11;31.9488729239;
60;7;24.6825008392;35.4000015259;11;30.8046735525;5;27.749464035;33.5;11;32.0808283091;
61;7;24.3905181885;35.3816642761;11;30.9094842672;6;27.9414558411;35.9075202942;10;33.2123070955;
62;7;23.9518852234;34.4000015259;10;32.0143666267;6;29.0909423828;37.5;10;33.4132112265;
63;7;24.9634819031;36.4000015259;10;32.1492526531;6;29.4710845947;37.5159301758;10;33.6175954342;
64;7;25.9753131866;37.893611908;11;32.2846653461;6;29.118347168;38.5316619873;12;33.8255029917;
65;7;27.0390510559;36.893611908;11;33.4205302;6;28.625;41.5474090576;12;34.0369688272;
66;7;26.8706474304;40.8936157227;12;33.5767714977;6;29.8434677124;39.1212692261;12;34.2520158291;
67;8;27.625;42.8936157227;11;33.7335082293;6;28.625;41.1647834778;12;34.4706532955;
68;8;28.7311477661;41.8936157227;12;33.8906568289;6;29.5259876251;39.5;13;35.8510110378;
69;8;27.8636322021;45.7257080078;12;34.0481312275;6;28.8500003815;42.8711013794;14;37.0209974051;
70;8;28.5690383911;45.8936157227;12;34.2058447599;6;30.987165451;42.3443145752;13;39.01488626;
71;8;27.625;47.0068893433;12;34.3637090921;6;33.0255012512;42.6415748596;14;41.1931644678;
72;9;27.625;47.0611114502;10;34.5216345787;6;34.4505004883;45.5803260803;14;43.0335303545;
73;9;28.8190517426;44.1577301025;11;35.6575876474;6;36.5328102112;47.002204895;15;44.5856869221;
74;9;29.5249996185;45.3526725769;12;35.8260245323;6;36.1932907104;50.0418624878;18;45.9096682072;
75;9;30.8392963409;45.4000015259;12;35.9974344969;6;37.4505004883;50.3562355042;18;47.0213143826;
76;9;30.8474788666;46.4000015259;13;36.1717405319;6;40.4505004883;47.8356056213;19;47.7441341877;
77;9;30.5249996185;48.4000015259;13;37.5845582485;6;42.669960022;47.3064460754;20;48.4770030975;
78;9;29.8500003815;50.983341217;14;39.7858169079;6;41.3472747803;48.3343200684;19;49.2172088623;
79;9;32.3335418701;50.3261756897;15;40.8997396231;6;43.2787780762;46.0;20;49.9619174004;
80;10;32.5257453918;52.641784668;14;41.9498536587;6;42.3454780579;47.0;20;50.7082123756;
81;10;33.2593841553;53.8827819824;15;42.7609356642;7;41.9012565613;49.0;19;51.4531369209;
82;10;34.6912460327;55.2093811035;15;43.417763114;7;41.8722915649;47.0;20;52.1937353611;
83;10;31.0650100708;59.267906189;15;44.101577282;7;40.9942245483;48.0;22;52.9270963669;
84;10;29.7990608215;63.0462875366;15;44.8129439354;7;41.3849639893;47.0;22;53.6503956318;
85;10;28.8528709412;65.3931884766;16;46.5522140265;7;41.5051803589;48.0;22;54.3609383106;
86;10;29.2514343262;67.3092727661;16;48.3394677639;7;40.9580993652;49.0;21;55.0561945438;
87;10;29.9740085602;71.3007888794;17;49.2446508408;7;40.1473426819;50.0;22;55.7338371277;
88;11;30.5913314819;74.7408370972;15;50.1842358112;7;38.3502120972;52.0;22;56.3917648792;
89;11;30.0;76.9540252686;14;51.1575136185;7;37.5082473755;53.6402397156;22;57.0281322002;
90;11;30.2432594299;80.1650543213;13;52.1632721424;7;36.5692329407;52.6674156189;23;57.6413636208;
91;12;30.247926712;82.373626709;13;53.1997572184;7;36.6548843384;52.694393158;23;58.2301640511;
92;12;32.313129425;81.819732666;11;54.2646501064;7;35.6548843384;53.721157074;23;58.7935240269;
93;12;31.3995437622;86.7028427124;9;55.3550679684;7;35.6548843384;51.7476806641;24;59.3307180405;
94;12;30.0;85.7138595581;10;56.4675869942;7;37.6548843384;50.0;24;59.8412928581;
95;12;30.0;86.8311538696;10;57.5982931852;7;34.7477111816;50.0;24;60.2470157146;
96;12;30.0;88.0044021606;10;58.7428553104;7;33.6548843384;52.0;23;60.6203286648;
97;12;30.0;90.1309280396;11;60.8966239691;7;34.0250015259;54.0;24;60.9740543365;
98;12;31.0;93.2620239258;12;62.0330505371;7;35.0250015259;56.6802520752;24;62.3082168102;
99;12;32.0;96.3975906372;12;65.0352835655;7;37.0250015259;59.7156257629;24;62.6530170441;
100;12;32.0;99.5763397217;15;67.6944977045;7;39.0250015259;62.75050354;24;62.979404211;
